time;SamplingFrequency;ECG
1.007;1000;513
1.008;1000;514
1.009;1000;515
1.01;1000;515
1.011;1000;515
1.012;1000;519
1.013;1000;520
1.014;1000;518
1.015;1000;516
1.016;1000;515
1.017;1000;510
1.018;1000;506
1.019;1000;508
1.02;1000;512
1.021;1000;514
1.022;1000;515
1.023;1000;512
1.024;1000;510
1.025;1000;512
1.026;1000;514
1.027;1000;518
1.028;1000;516
1.029;1000;515
1.03;1000;519
1.031;1000;525
1.032;1000;527
1.033;1000;524
1.034;1000;521
1.035;1000;523
1.036;1000;523
1.037;1000;527
1.038;1000;531
1.039;1000;533
1.04;1000;535
1.041;1000;536
1.042;1000;529
1.043;1000;522
1.044;1000;520
1.045;1000;521
1.046;1000;527
1.047;1000;530
1.048;1000;531
1.049;1000;534
1.05;1000;536
1.051;1000;539
1.052;1000;542
1.053;1000;544
1.054;1000;543
1.055;1000;543
1.056;1000;544
1.057;1000;547
1.058;1000;550
1.059;1000;551
1.06;1000;555
1.061;1000;556
1.062;1000;556
1.063;1000;551
1.064;1000;548
1.065;1000;550
1.066;1000;553
1.067;1000;552
1.068;1000;551
1.069;1000;545
1.07;1000;542
1.071;1000;543
1.072;1000;545
1.073;1000;547
1.074;1000;550
1.075;1000;551
1.076;1000;551
1.077;1000;551
1.078;1000;548
1.079;1000;546
1.08;1000;547
1.081;1000;548
1.082;1000;550
1.083;1000;550
1.084;1000;553
1.085;1000;558
1.086;1000;562
1.087;1000;564
1.088;1000;567
1.089;1000;568
1.09;1000;569
1.091;1000;569
1.092;1000;569
1.093;1000;567
1.094;1000;563
1.095;1000;559
1.096;1000;556
1.097;1000;552
1.098;1000;552
1.099;1000;552
1.1;1000;551
1.101;1000;556
1.102;1000;561
1.103;1000;567
1.104;1000;569
1.105;1000;565
1.106;1000;563
1.107;1000;566
1.108;1000;572
1.109;1000;575
1.11;1000;571
1.111;1000;565
1.112;1000;561
1.113;1000;560
1.114;1000;559
1.115;1000;558
1.116;1000;560
1.117;1000;562
1.118;1000;562
1.119;1000;560
1.12;1000;556
1.121;1000;553
1.122;1000;551
1.123;1000;552
1.124;1000;553
1.125;1000;553
1.126;1000;553
1.127;1000;551
1.128;1000;549
1.129;1000;545
1.13;1000;543
1.131;1000;543
1.132;1000;541
1.133;1000;532
1.134;1000;525
1.135;1000;520
1.136;1000;519
1.137;1000;516
1.138;1000;512
1.139;1000;512
1.14;1000;514
1.141;1000;510
1.142;1000;505
1.143;1000;504
1.144;1000;504
1.145;1000;508
1.146;1000;510
1.147;1000;507
1.148;1000;500
1.149;1000;495
1.15;1000;493
1.151;1000;490
1.152;1000;485
1.153;1000;481
1.154;1000;478
1.155;1000;472
1.156;1000;465
1.157;1000;463
1.158;1000;465
1.159;1000;462
1.16;1000;455
1.161;1000;449
1.162;1000;448
1.163;1000;448
1.164;1000;450
1.165;1000;451
1.166;1000;453
1.167;1000;454
1.168;1000;455
1.169;1000;455
1.17;1000;455
1.171;1000;453
1.172;1000;453
1.173;1000;454
1.174;1000;455
1.175;1000;454
1.176;1000;451
1.177;1000;447
1.178;1000;444
1.179;1000;441
1.18;1000;440
1.181;1000;435
1.182;1000;433
1.183;1000;435
1.184;1000;438
1.185;1000;439
1.186;1000;440
1.187;1000;439
1.188;1000;440
1.189;1000;443
1.19;1000;445
1.191;1000;447
1.192;1000;449
1.193;1000;450
1.194;1000;449
1.195;1000;447
1.196;1000;445
1.197;1000;446
1.198;1000;449
1.199;1000;451
1.2;1000;451
1.201;1000;450
1.202;1000;448
1.203;1000;447
1.204;1000;449
1.205;1000;451
1.206;1000;454
1.207;1000;457
1.208;1000;455
1.209;1000;458
1.21;1000;463
1.211;1000;470
1.212;1000;472
1.213;1000;467
1.214;1000;461
1.215;1000;460
1.216;1000;463
1.217;1000;460
1.218;1000;454
1.219;1000;450
1.22;1000;448
1.221;1000;448
1.222;1000;449
1.223;1000;448
1.224;1000;450
1.225;1000;452
1.226;1000;455
1.227;1000;457
1.228;1000;456
1.229;1000;458
1.23;1000;463
1.231;1000;469
1.232;1000;473
1.233;1000;477
1.234;1000;477
1.235;1000;471
1.236;1000;469
