time;SamplingFrequency;ECG
1.143;1000;537
1.144;1000;531
1.145;1000;519
1.146;1000;510
1.147;1000;501
1.148;1000;497
1.149;1000;498
1.15;1000;505
1.151;1000;509
1.152;1000;515
1.153;1000;521
1.154;1000;524
1.155;1000;520
1.156;1000;515
1.157;1000;505
1.158;1000;509
1.159;1000;511
1.16;1000;501
1.161;1000;491
1.162;1000;488
1.163;1000;489
1.164;1000;489
1.165;1000;494
1.166;1000;498
1.167;1000;500
1.168;1000;505
1.169;1000;512
1.17;1000;518
1.171;1000;512
1.172;1000;500
1.173;1000;495
1.174;1000;497
1.175;1000;497
1.176;1000;500
1.177;1000;499
1.178;1000;496
1.179;1000;493
1.18;1000;492
1.181;1000;492
1.182;1000;491
1.183;1000;483
1.184;1000;473
1.185;1000;465
1.186;1000;461
1.187;1000;464
1.188;1000;463
1.189;1000;459
1.19;1000;458
1.191;1000;461
1.192;1000;466
1.193;1000;479
1.194;1000;485
1.195;1000;491
1.196;1000;490
1.197;1000;481
1.198;1000;477
1.199;1000;467
1.2;1000;460
1.201;1000;455
1.202;1000;449
1.203;1000;444
1.204;1000;442
1.205;1000;444
1.206;1000;443
1.207;1000;436
1.208;1000;436
1.209;1000;430
1.21;1000;425
1.211;1000;424
1.212;1000;432
1.213;1000;440
1.214;1000;447
1.215;1000;453
1.216;1000;455
1.217;1000;455
1.218;1000;452
1.219;1000;450
1.22;1000;453
1.221;1000;458
1.222;1000;458
1.223;1000;454
1.224;1000;447
1.225;1000;443
1.226;1000;443
1.227;1000;443
1.228;1000;450
1.229;1000;453
1.23;1000;445
1.231;1000;439
1.232;1000;442
1.233;1000;455
1.234;1000;461
1.235;1000;463
1.236;1000;462
1.237;1000;464
1.238;1000;467
1.239;1000;473
1.24;1000;472
1.241;1000;469
1.242;1000;469
1.243;1000;471
1.244;1000;472
1.245;1000;476
1.246;1000;485
1.247;1000;490
1.248;1000;490
1.249;1000;491
1.25;1000;486
1.251;1000;483
1.252;1000;485
1.253;1000;484
1.254;1000;482
1.255;1000;487
1.256;1000;493
1.257;1000;500
1.258;1000;503
1.259;1000;502
1.26;1000;505
1.261;1000;508
1.262;1000;501
1.263;1000;496
1.264;1000;489
1.265;1000;480
1.266;1000;475
1.267;1000;475
1.268;1000;476
1.269;1000;482
1.27;1000;491
1.271;1000;499
1.272;1000;503
1.273;1000;505
1.274;1000;505
1.275;1000;501
1.276;1000;495
1.277;1000;486
1.278;1000;479
1.279;1000;478
1.28;1000;476
1.281;1000;475
1.282;1000;478
1.283;1000;483
1.284;1000;481
1.285;1000;479
1.286;1000;485
1.287;1000;489
1.288;1000;486
1.289;1000;482
1.29;1000;476
1.291;1000;471
1.292;1000;472
1.293;1000;474
1.294;1000;475
1.295;1000;473
1.296;1000;470
1.297;1000;473
1.298;1000;477
1.299;1000;478
1.3;1000;478
1.301;1000;478
1.302;1000;477
1.303;1000;481
1.304;1000;487
1.305;1000;492
1.306;1000;494
1.307;1000;497
1.308;1000;494
1.309;1000;490
1.31;1000;491
1.311;1000;494
1.312;1000;495
1.313;1000;494
1.314;1000;496
1.315;1000;500
1.316;1000;502
1.317;1000;500
1.318;1000;504
1.319;1000;504
1.32;1000;504
1.321;1000;504
1.322;1000;502
