time;SamplingFrequency;ECG
0.32901;1000;528
0.33001;1000;526
0.33101;1000;522
0.33201;1000;515
0.33301;1000;514
0.33401;1000;507
0.33501;1000;507
0.33601;1000;502
0.33701;1000;503
0.33801;1000;504
0.33901;1000;502
0.34001;1000;497
0.34101;1000;497
0.34201;1000;503
0.34301;1000;515
0.34401;1000;521
0.34501;1000;524
0.34601;1000;523
0.34701;1000;524
0.34801;1000;529
0.34901;1000;530
0.35001;1000;520
0.35101;1000;511
0.35201;1000;509
0.35301;1000;508
0.35401;1000;505
0.35501;1000;505
0.35601;1000;504
0.35701;1000;499
0.35801;1000;500
0.35901;1000;509
0.36001;1000;512
0.36101;1000;520
0.36201;1000;523
0.36301;1000;522
0.36401;1000;516
0.36501;1000;508
0.36601;1000;500
0.36701;1000;496
0.36801;1000;494
0.36901;1000;497
0.37001;1000;499
0.37101;1000;503
0.37201;1000;510
0.37301;1000;516
0.37401;1000;517
0.37501;1000;519
0.37601;1000;524
0.37701;1000;528
0.37801;1000;520
0.37901;1000;514
0.38001;1000;515
0.38101;1000;519
0.38201;1000;519
0.38301;1000;521
0.38401;1000;524
0.38501;1000;526
0.38601;1000;528
0.38701;1000;517
0.38801;1000;508
0.38901;1000;500
0.39001;1000;498
0.39101;1000;499
0.39201;1000;502
0.39301;1000;512
0.39401;1000;516
0.39501;1000;516
0.39601;1000;518
0.39701;1000;522
0.39801;1000;524
0.39901;1000;511
0.40001;1000;508
0.40101;1000;514
0.40201;1000;516
0.40301;1000;514
0.40401;1000;519
0.40501;1000;520
0.40601;1000;518
0.40701;1000;515
0.40801;1000;515
0.40901;1000;518
0.41001;1000;525
0.41101;1000;527
0.41201;1000;522
0.41301;1000;521
0.41401;1000;524
0.41501;1000;524
0.41601;1000;525
0.41701;1000;529
0.41801;1000;530
0.41901;1000;529
0.42001;1000;528
0.42101;1000;527
0.42201;1000;522
0.42301;1000;519
0.42401;1000;521
0.42501;1000;521
0.42601;1000;531
0.42701;1000;538
0.42801;1000;545
0.42901;1000;552
0.43001;1000;556
0.43101;1000;559
0.43201;1000;554
0.43301;1000;544
0.43401;1000;534
0.43501;1000;527
0.43601;1000;520
0.43701;1000;520
0.43801;1000;515
0.43901;1000;512
0.44001;1000;520
0.44101;1000;533
0.44201;1000;540
0.44301;1000;542
0.44401;1000;545
0.44501;1000;551
0.44601;1000;550
0.44701;1000;546
0.44801;1000;548
0.44901;1000;546
0.45001;1000;545
0.45101;1000;543
0.45201;1000;535
0.45301;1000;527
0.45401;1000;519
0.45501;1000;515
0.45601;1000;512
0.45701;1000;514
0.45801;1000;524
0.45901;1000;533
0.46001;1000;534
0.46101;1000;540
0.46201;1000;550
0.46301;1000;555
0.46401;1000;556
0.46501;1000;553
0.46601;1000;550
0.46701;1000;549
0.46801;1000;547
0.46901;1000;547
0.47001;1000;543
0.47101;1000;547
0.47201;1000;552
0.47301;1000;555
0.47401;1000;553
0.47501;1000;544
0.47601;1000;543
0.47701;1000;542
0.47801;1000;538
0.47901;1000;534
0.48001;1000;526
0.48101;1000;516
0.48201;1000;517
0.48301;1000;524
0.48401;1000;527
0.48501;1000;533
0.48601;1000;543
0.48701;1000;553
0.48801;1000;546
0.48901;1000;548
0.49001;1000;550
0.49101;1000;550
0.49201;1000;536
0.49301;1000;530
0.49401;1000;531
0.49501;1000;534
0.49601;1000;540
0.49701;1000;549
0.49801;1000;551
0.49901;1000;537
0.50001;1000;531
0.50101;1000;527
0.50201;1000;527
0.50301;1000;528
0.50401;1000;532
0.50501;1000;534
0.50601;1000;527
0.50701;1000;518
0.50801;1000;514
0.50901;1000;511
0.51001;1000;514
0.51101;1000;517
0.51201;1000;516
0.51301;1000;511
0.51401;1000;505
0.51501;1000;503
0.51601;1000;503
0.51701;1000;497
0.51801;1000;492
0.51901;1000;490
0.52001;1000;488
0.52101;1000;487
0.52201;1000;485
0.52301;1000;477
0.52401;1000;475
0.52501;1000;475
0.52601;1000;479
0.52701;1000;486
0.52801;1000;487
0.52901;1000;488
0.53001;1000;489
0.53101;1000;484
0.53201;1000;485
0.53301;1000;486
0.53401;1000;486
0.53501;1000;480
0.53601;1000;472
0.53701;1000;460
0.53801;1000;456
0.53901;1000;456
0.54001;1000;455
0.54101;1000;452
0.54201;1000;456
0.54301;1000;459
0.54401;1000;457
0.54501;1000;457
0.54601;1000;462
0.54701;1000;462
0.54801;1000;461
0.54901;1000;459
0.55001;1000;465
0.55101;1000;471
0.55201;1000;470
0.55301;1000;465
0.55401;1000;465
0.55501;1000;461
0.55601;1000;455
0.55701;1000;456
0.55801;1000;457
0.55901;1000;463
0.56001;1000;465
0.56101;1000;469
0.56201;1000;475
0.56301;1000;472
0.56401;1000;467
0.56501;1000;462
0.56601;1000;460
0.56701;1000;465
0.56801;1000;467
0.56901;1000;471
0.57001;1000;469
0.57101;1000;467
0.57201;1000;459
0.57301;1000;454
0.57401;1000;453
0.57501;1000;455
0.57601;1000;456
0.57701;1000;457
0.57801;1000;467
0.57901;1000;471
0.58001;1000;469
0.58101;1000;465
0.58201;1000;465
0.58301;1000;466
0.58401;1000;468
0.58501;1000;473
0.58601;1000;480
0.58701;1000;479
0.58801;1000;483
0.58901;1000;487
0.59001;1000;486
0.59101;1000;476
0.59201;1000;465
0.59301;1000;464
0.59401;1000;474
0.59501;1000;482
0.59601;1000;482
0.59701;1000;485
0.59801;1000;487
0.59901;1000;482
0.60002;1000;478
0.60102;1000;475
0.60202;1000;475
0.60302;1000;481
0.60402;1000;487
0.60502;1000;483
0.60602;1000;490
0.60702;1000;492
0.60802;1000;481
0.60902;1000;478
0.61002;1000;482
0.61102;1000;487
0.61202;1000;492
0.61302;1000;495
0.61402;1000;495
0.61502;1000;495
0.61602;1000;495
0.61702;1000;490
0.61802;1000;486
0.61902;1000;484
0.62002;1000;480
0.62102;1000;473
0.62202;1000;465
0.62302;1000;471
0.62402;1000;483
0.62502;1000;491
0.62602;1000;494
0.62702;1000;498
0.62802;1000;503
0.62902;1000;504
0.63002;1000;502
0.63102;1000;496
0.63202;1000;487
0.63302;1000;482
0.63402;1000;481
0.63502;1000;467
0.63602;1000;455
0.63702;1000;449
0.63802;1000;447
0.63902;1000;463
0.64002;1000;483
0.64102;1000;496
0.64202;1000;506
0.64302;1000;518
0.64402;1000;521
0.64502;1000;520
0.64602;1000;512
0.64702;1000;512
0.64802;1000;509
0.64902;1000;505
0.65002;1000;511
0.65102;1000;516
0.65202;1000;518
0.65302;1000;510
0.65402;1000;494
0.65502;1000;484
0.65602;1000;477
0.65702;1000;475
0.65802;1000;478
0.65902;1000;478
0.66002;1000;481
0.66102;1000;492
0.66202;1000;495
0.66302;1000;500
0.66402;1000;503
0.66502;1000;501
0.66602;1000;498
0.66702;1000;497
0.66802;1000;496
0.66902;1000;499
0.67002;1000;494
0.67102;1000;487
0.67202;1000;480
0.67302;1000;479
0.67402;1000;485
0.67502;1000;491
0.67602;1000;495
0.67702;1000;498
0.67802;1000;496
0.67902;1000;499
0.68002;1000;503
0.68102;1000;513
0.68202;1000;512
0.68302;1000;512
0.68402;1000;515
0.68502;1000;517
0.68602;1000;522
0.68702;1000;516
0.68802;1000;505
0.68902;1000;493
0.69002;1000;490
0.69102;1000;488
0.69202;1000;496
0.69302;1000;512
0.69402;1000;521
0.69502;1000;529
0.69602;1000;525
0.69702;1000;523
0.69802;1000;519
0.69902;1000;507
0.70002;1000;504
0.70102;1000;508
0.70202;1000;503
0.70302;1000;500
0.70402;1000;497
0.70502;1000;496
0.70602;1000;492
0.70702;1000;493
0.70802;1000;504
0.70902;1000;508
0.71002;1000;513
0.71102;1000;512
0.71202;1000;509
0.71302;1000;501
0.71402;1000;486
0.71502;1000;476
0.71602;1000;464
0.71702;1000;458
0.71802;1000;461
0.71902;1000;475
0.72002;1000;492
0.72102;1000;502
0.72202;1000;513
0.72302;1000;521
0.72402;1000;523
0.72502;1000;516
0.72602;1000;510
0.72702;1000;510
0.72802;1000;509
0.72902;1000;504
0.73002;1000;504
0.73102;1000;504
0.73202;1000;502
0.73302;1000;497
0.73402;1000;493
0.73502;1000;491
0.73602;1000;484
0.73702;1000;484
0.73802;1000;492
0.73902;1000;494
0.74002;1000;492
0.74102;1000;489
0.74202;1000;492
0.74302;1000;496
0.74402;1000;507
0.74502;1000;507
0.74602;1000;505
0.74702;1000;495
0.74802;1000;485
0.74902;1000;487
0.75002;1000;498
0.75102;1000;502
0.75202;1000;502
0.75302;1000;501
0.75402;1000;499
0.75502;1000;499
0.75602;1000;493
0.75702;1000;489
0.75802;1000;497
0.75902;1000;504
0.76002;1000;501
0.76102;1000;489
0.76202;1000;490
0.76302;1000;501
0.76402;1000;515
0.76502;1000;521
0.76602;1000;520
0.76702;1000;514
0.76802;1000;505
0.76902;1000;499
0.77002;1000;509
0.77102;1000;518
0.77202;1000;519
0.77302;1000;523
0.77402;1000;521
0.77502;1000;517
0.77602;1000;515
0.77702;1000;514
0.77802;1000;508
0.77902;1000;510
0.78002;1000;510
0.78102;1000;514
0.78202;1000;519
0.78302;1000;522
0.78402;1000;527
0.78502;1000;533
0.78602;1000;550
0.78702;1000;560
0.78802;1000;555
0.78902;1000;552
0.79002;1000;547
0.79102;1000;543
0.79202;1000;535
0.79302;1000;530
0.79402;1000;529
0.79502;1000;529
0.79602;1000;525
0.79702;1000;516
0.79802;1000;509
0.79902;1000;504
0.80002;1000;497
0.80102;1000;495
0.80202;1000;493
0.80302;1000;491
0.80402;1000;489
0.80502;1000;489
0.80602;1000;492
0.80702;1000;504
0.80802;1000;503
0.80902;1000;500
0.81002;1000;504
0.81102;1000;497
0.81202;1000;486
0.81302;1000;468
0.81402;1000;467
0.81502;1000;472
0.81602;1000;478
0.81702;1000;488
0.81802;1000;496
0.81902;1000;496
0.82002;1000;504
0.82102;1000;510
0.82202;1000;514
0.82302;1000;521
0.82402;1000;526
0.82502;1000;530
0.82602;1000;531
0.82702;1000;529
0.82802;1000;524
0.82902;1000;512
0.83002;1000;498
0.83102;1000;485
0.83202;1000;472
0.83302;1000;464
0.83402;1000;459
0.83502;1000;459
0.83602;1000;468
0.83702;1000;480
0.83802;1000;487
0.83902;1000;493
0.84002;1000;489
0.84102;1000;493
0.84202;1000;500
0.84302;1000;506
0.84402;1000;522
0.84502;1000;532
0.84602;1000;531
0.84702;1000;526
0.84802;1000;519
0.84902;1000;517
0.85002;1000;507
0.85102;1000;513
0.85202;1000;526
0.85302;1000;524
0.85402;1000;518
0.85502;1000;510
0.85602;1000;507
0.85702;1000;513
0.85802;1000;515
0.85902;1000;506
0.86002;1000;503
0.86102;1000;503
0.86202;1000;498
0.86302;1000;494
0.86402;1000;492
0.86502;1000;496
0.86602;1000;500
0.86702;1000;505
0.86802;1000;517
0.86902;1000;536
0.87002;1000;542
0.87102;1000;540
0.87202;1000;532
0.87302;1000;523
0.87402;1000;515
0.87502;1000;502
0.87602;1000;489
0.87702;1000;480
0.87802;1000;478
0.87902;1000;481
0.88002;1000;485
0.88102;1000;492
0.88202;1000;500
0.88302;1000;502
0.88402;1000;510
0.88502;1000;523
0.88602;1000;530
0.88702;1000;532
0.88802;1000;525
0.88902;1000;519
0.89002;1000;511
0.89102;1000;508
0.89202;1000;499
0.89302;1000;491
0.89402;1000;490
0.89502;1000;493
0.89602;1000;497
0.89702;1000;501
0.89802;1000;502
0.89902;1000;504
0.90002;1000;507
0.90102;1000;508
0.90202;1000;503
0.90302;1000;505
0.90402;1000;503
0.90502;1000;508
0.90602;1000;506
0.90702;1000;505
0.90802;1000;510
0.90902;1000;513
0.91002;1000;503
0.91102;1000;495
0.91202;1000;485
0.91302;1000;475
0.91402;1000;472
0.91502;1000;472
0.91602;1000;469
0.91702;1000;463
0.91802;1000;463
0.91902;1000;473
0.92002;1000;489
0.92102;1000;509
0.92202;1000;527
0.92302;1000;542
0.92402;1000;548
0.92502;1000;553
0.92602;1000;552
0.92702;1000;558
0.92802;1000;558
0.92902;1000;551
0.93002;1000;543
0.93102;1000;539
0.93202;1000;535
0.93302;1000;527
0.93402;1000;523
0.93502;1000;526
0.93602;1000;536
0.93702;1000;553
0.93802;1000;577
0.93902;1000;600
0.94002;1000;620
0.94102;1000;638
0.94202;1000;646
0.94302;1000;658
0.94402;1000;660
0.94502;1000;660
0.94602;1000;655
0.94702;1000;642
0.94802;1000;633
0.94902;1000;621
0.95002;1000;618
0.95102;1000;622
0.95202;1000;626
0.95302;1000;620
0.95402;1000;609
0.95502;1000;589
0.95602;1000;564
0.95702;1000;545
0.95802;1000;519
0.95902;1000;494
0.96002;1000;473
0.96102;1000;461
0.96202;1000;445
0.96302;1000;441
0.96402;1000;439
0.96502;1000;449
0.96602;1000;451
0.96702;1000;452
0.96802;1000;455
0.96902;1000;463
0.97002;1000;469
0.97102;1000;476
0.97202;1000;480
0.97302;1000;480
0.97402;1000;481
0.97502;1000;479
0.97602;1000;474
0.97702;1000;473
0.97802;1000;474
0.97902;1000;486
0.98002;1000;494
0.98102;1000;494
0.98202;1000;496
0.98302;1000;504
0.98402;1000;508
0.98502;1000;511
0.98602;1000;517
0.98702;1000;514
0.98802;1000;503
0.98902;1000;504
0.99002;1000;507
0.99102;1000;502
0.99202;1000;498
0.99302;1000;490
0.99402;1000;490
0.99502;1000;488
0.99602;1000;480
0.99702;1000;474
0.99802;1000;474
0.99902;1000;483
1;1000;492
1.001;1000;502
1.002;1000;514
1.003;1000;523
1.004;1000;527
1.005;1000;523
1.006;1000;524
1.007;1000;523
1.008;1000;516
1.009;1000;506
1.01;1000;495
1.011;1000;488
1.012;1000;483
1.013;1000;482
1.014;1000;486
1.015;1000;483
1.016;1000;484
1.017;1000;491
1.018;1000;494
1.019;1000;497
1.02;1000;503
1.021;1000;504
