time;Sampling Frequency;ECG
35.02;100;473
35.03;100;486
35.04;100;484
35.05;100;489
35.06;100;487
35.07;100;495
35.08;100;493
35.09;100;502
35.1;100;496
35.11;100;507
35.12;100;499
35.13;100;496
35.14;100;498
35.15;100;498
35.16;100;499
35.17;100;504
35.18;100;504
35.19;100;504
35.2;100;504
35.21;100;513
35.22;100;510
35.23;100;515
35.24;100;508
35.25;100;517
35.26;100;509
35.27;100;515
35.28;100;509
35.29;100;513
35.3;100;509
35.31;100;513
35.32;100;512
35.33;100;513
35.34;100;505
35.35;100;517
35.36;100;511
35.37;100;520
35.38;100;513
35.39;100;524
35.4;100;521
35.41;100;519
35.42;100;512
35.43;100;510
35.44;100;502
35.45;100;513
35.46;100;502
35.47;100;511
35.48;100;508
35.49;100;508
35.5;100;504
35.51;100;484
35.52;100;514
35.53;100;616
35.54;100;685
35.55;100;556
35.56;100;451
35.57;100;473
35.58;100;462
35.59;100;472
35.6;100;480
35.61;100;483
35.62;100;491
35.63;100;495
35.64;100;494
35.65;100;500
35.66;100;505
35.67;100;519
35.68;100;511
35.69;100;520
35.7;100;517
35.71;100;524
35.72;100;529
35.73;100;536
35.74;100;538
35.75;100;545
35.76;100;551
35.77;100;560
35.78;100;554
35.79;100;559
35.8;100;545
35.81;100;537
35.82;100;508
35.83;100;483
35.84;100;465
35.85;100;449
35.86;100;448
35.87;100;450
35.88;100;448
35.89;100;457
35.9;100;459
35.91;100;472
35.92;100;470
35.93;100;476
35.94;100;486
35.95;100;488
35.96;100;487
35.97;100;498
35.98;100;497
35.99;100;492
36;100;499
36.01;100;500
36.02;100;501
36.03;100;503
36.04;100;497
36.05;100;501
36.06;100;502
36.07;100;504
36.08;100;499
36.09;100;500
36.1;100;506
36.11;100;505
36.12;100;501
36.13;100;505
36.14;100;500
36.15;100;512
36.16;100;510
36.17;100;512
36.18;100;512
36.19;100;523
36.2;100;516
36.21;100;512
36.22;100;498
36.23;100;499
36.24;100;498
36.25;100;504
36.26;100;499
36.27;100;503
36.28;100;504
36.29;100;511
36.3;100;499
36.31;100;486
36.32;100;547
36.33;100;657
36.34;100;678
36.35;100;503
36.36;100;470
36.37;100;478
36.38;100;480
36.39;100;486
36.4;100;492
36.41;100;495
36.42;100;496
36.43;100;503
36.44;100;500
36.45;100;508
36.46;100;508
36.47;100;510
36.48;100;509
36.49;100;521
36.5;100;516
36.51;100;524
36.52;100;530
36.53;100;538
36.54;100;543
36.55;100;553
36.56;100;552
36.57;100;563
36.58;100;561
36.59;100;560
36.6;100;541
36.61;100;527
36.62;100;499
36.63;100;483
36.64;100;458
36.65;100;454
36.66;100;444
36.67;100;445
36.68;100;452
36.69;100;461
36.7;100;463
36.71;100;469
36.72;100;475
36.73;100;479
36.74;100;481
36.75;100;492
36.76;100;496
36.77;100;500
36.78;100;500
36.79;100;506
36.8;100;503
36.81;100;504
36.82;100;503
36.83;100;508
36.84;100;503
36.85;100;508
36.86;100;500
36.87;100;512
36.88;100;503
36.89;100;509
36.9;100;504
36.91;100;514
36.92;100;505
36.93;100;521
36.94;100;513
36.95;100;518
36.96;100;520
36.97;100;515
36.98;100;512
36.99;100;510
37;100;505
37.01;100;509
37.02;100;509
37.03;100;508
37.04;100;505
37.05;100;513
37.06;100;509
37.07;100;512
37.08;100;485
37.09;100;519
37.1;100;619
37.11;100;700
37.12;100;595
37.13;100;474
37.14;100;474
37.15;100;471
37.16;100;473
37.17;100;490
37.18;100;491
37.19;100;495
37.2;100;502
37.21;100;504
37.22;100;508
37.23;100;509
37.24;100;512
37.25;100;516
37.26;100;519
37.27;100;525
37.28;100;527
37.29;100;534
37.3;100;536
37.31;100;548
37.32;100;551
37.33;100;562
37.34;100;559
37.35;100;560
37.36;100;563
37.37;100;552
37.38;100;536
37.39;100;515
37.4;100;483
37.41;100;464
37.42;100;450
37.43;100;449
37.44;100;446
37.45;100;454
37.46;100;455
37.47;100;463
37.48;100;463
37.49;100;478
37.5;100;473
37.51;100;486
37.52;100;486
37.53;100;497
37.54;100;496
37.55;100;501
37.56;100;500
37.57;100;507
37.58;100;508
37.59;100;510
37.6;100;503
37.61;100;509
37.62;100;505
37.63;100;513
37.64;100;508
37.65;100;515
37.66;100;513
37.67;100;516
37.68;100;511
37.69;100;517
37.7;100;514
37.71;100;511
37.72;100;512
37.73;100;521
37.74;100;512
37.75;100;514
37.76;100;524
37.77;100;524
37.78;100;513
37.79;100;511
37.8;100;505
37.81;100;507
37.82;100;510
37.83;100;512
37.84;100;507
37.85;100;512
37.86;100;506
37.87;100;506
37.88;100;477
37.89;100;505
37.9;100;608
37.91;100;694
37.92;100;636
37.93;100;484
37.94;100;454
37.95;100;464
37.96;100;464
37.97;100;471
37.98;100;480
37.99;100;485
38;100;481
38.01;100;492
38.02;100;494
38.03;100;497
38.04;100;493
38.05;100;505
38.06;100;507
38.07;100;512
38.08;100;513
38.09;100;522
38.1;100;525
38.11;100;530
38.12;100;536
38.13;100;553
38.14;100;553
38.15;100;564
38.16;100;557
38.17;100;555
38.18;100;536
38.19;100;522
38.2;100;492
38.21;100;479
38.22;100;461
38.23;100;464
38.24;100;459
38.25;100;460
38.26;100;466
38.27;100;472
38.28;100;475
38.29;100;478
38.3;100;472
38.31;100;485
38.32;100;484
38.33;100;495
38.34;100;493
38.35;100;499
38.36;100;498
38.37;100;503
38.38;100;498
38.39;100;503
38.4;100;509
38.41;100;511
38.42;100;504
38.43;100;508
38.44;100;501
38.45;100;511
38.46;100;507
38.47;100;512
38.48;100;509
38.49;100;515
38.5;100;511
38.51;100;511
38.52;100;507
38.53;100;513
38.54;100;510
38.55;100;512
38.56;100;515
38.57;100;514
38.58;100;507
38.59;100;519
38.6;100;513
38.61;100;516
38.62;100;499
38.63;100;499
38.64;100;497
38.65;100;503
38.66;100;495
38.67;100;503
38.68;100;505
38.69;100;507
38.7;100;501
38.71;100;500
38.72;100;483
38.73;100;564
38.74;100;672
38.75;100;703
38.76;100;524
38.77;100;457
38.78;100;450
38.79;100;457
38.8;100;463
38.81;100;476
38.82;100;475
38.83;100;483
38.84;100;480
38.85;100;490
38.86;100;490
38.87;100;492
38.88;100;495
38.89;100;500
38.9;100;506
38.91;100;513
38.92;100;508
38.93;100;526
38.94;100;529
38.95;100;541
38.96;100;552
38.97;100;560
38.98;100;561
38.99;100;564
39;100;559
39.01;100;547
39.02;100;528
39.03;100;506
39.04;100;485
39.05;100;468
39.06;100;458
39.07;100;453
39.08;100;452
39.09;100;454
39.1;100;458
39.11;100;463
39.12;100;463
39.13;100;477
39.14;100;475
39.15;100;489
39.16;100;481
39.17;100;499
39.18;100;488
39.19;100;501
39.2;100;496
39.21;100;503
39.22;100;500
39.23;100;512
39.24;100;507
39.25;100;508
39.26;100;508
39.27;100;511
39.28;100;503
39.29;100;509
39.3;100;510
39.31;100;512
39.32;100;510
39.33;100;509
39.34;100;508
39.35;100;513
39.36;100;504
39.37;100;512
39.38;100;511
39.39;100;514
39.4;100;503
39.41;100;516
39.42;100;514
39.43;100;512
39.44;100;504
39.45;100;515
39.46;100;515
39.47;100;514
39.48;100;505
39.49;100;500
39.5;100;494
39.51;100;502
39.52;100;502
39.53;100;502
39.54;100;503
39.55;100;509
39.56;100;505
39.57;100;504
39.58;100;486
39.59;100;512
39.6;100;609
39.61;100;693
39.62;100;656
39.63;100;489
39.64;100;464
39.65;100;462
39.66;100;473
39.67;100;479
39.68;100;477
39.69;100;487
39.7;100;484
39.71;100;499
39.72;100;493
39.73;100;500
39.74;100;496
39.75;100;504
39.76;100;504
39.77;100;514
39.78;100;511
39.79;100;517
39.8;100;526
39.81;100;536
39.82;100;539
39.83;100;553
39.84;100;552
39.85;100;556
39.86;100;553
39.87;100;548
39.88;100;530
39.89;100;511
39.9;100;492
39.91;100;469
39.92;100;456
39.93;100;450
39.94;100;450
39.95;100;450
39.96;100;459
39.97;100;464
39.98;100;463
39.99;100;472
