time;SamplingFrequency;Pulse
16.637;1000;515
16.638;1000;512
16.639;1000;512
16.64;1000;514
16.641;1000;513
16.642;1000;513
16.643;1000;514
16.644;1000;513
16.645;1000;514
16.646;1000;514
16.647;1000;513
16.648;1000;517
16.649;1000;513
16.65;1000;515
16.651;1000;514
16.652;1000;516
16.653;1000;514
16.654;1000;514
16.655;1000;515
16.656;1000;515
16.657;1000;516
16.658;1000;512
16.659;1000;515
16.66;1000;512
16.661;1000;516
16.662;1000;516
16.663;1000;513
16.664;1000;514
16.665;1000;516
16.666;1000;515
16.667;1000;515
16.668;1000;518
16.669;1000;515
16.67;1000;515
16.671;1000;515
16.672;1000;516
16.673;1000;514
16.674;1000;514
16.675;1000;516
16.676;1000;515
16.677;1000;515
16.678;1000;512
16.679;1000;514
16.68;1000;516
16.681;1000;516
16.682;1000;515
16.683;1000;512
16.684;1000;514
16.685;1000;513
16.686;1000;517
16.687;1000;515
16.688;1000;519
16.689;1000;516
16.69;1000;517
16.691;1000;517
16.692;1000;516
16.693;1000;515
16.694;1000;515
16.695;1000;516
16.696;1000;517
16.697;1000;516
16.698;1000;514
16.699;1000;516
16.7;1000;517
16.701;1000;515
16.702;1000;514
16.703;1000;518
16.704;1000;515
16.705;1000;516
16.706;1000;515
16.707;1000;516
16.708;1000;515
16.709;1000;515
16.71;1000;516
16.711;1000;516
16.712;1000;515
16.713;1000;519
16.714;1000;516
16.715;1000;514
16.716;1000;515
16.717;1000;516
16.718;1000;514
16.719;1000;514
16.72;1000;515
16.721;1000;515
16.722;1000;516
16.723;1000;513
16.724;1000;515
16.725;1000;514
16.726;1000;517
16.727;1000;517
16.728;1000;516
16.729;1000;516
16.73;1000;518
16.731;1000;516
16.732;1000;519
16.733;1000;516
16.734;1000;516
16.735;1000;520
16.736;1000;517
16.737;1000;518
16.738;1000;516
16.739;1000;517
16.74;1000;518
16.741;1000;518
16.742;1000;520
16.743;1000;516
16.744;1000;519
16.745;1000;519
16.746;1000;516
16.747;1000;520
16.748;1000;518
16.749;1000;518
16.75;1000;520
16.751;1000;519
16.752;1000;519
16.753;1000;522
16.754;1000;520
16.755;1000;521
16.756;1000;521
16.757;1000;521
16.758;1000;520
16.759;1000;521
16.76;1000;522
16.761;1000;523
16.762;1000;524
16.763;1000;519
16.764;1000;524
16.765;1000;521
16.766;1000;526
16.767;1000;524
16.768;1000;523
16.769;1000;524
16.77;1000;526
16.771;1000;526
16.772;1000;527
16.773;1000;524
16.774;1000;526
16.775;1000;526
16.776;1000;530
16.777;1000;528
16.778;1000;527
16.779;1000;527
16.78;1000;529
16.781;1000;529
16.782;1000;530
16.783;1000;528
16.784;1000;529
16.785;1000;529
16.786;1000;534
16.787;1000;531
16.788;1000;530
16.789;1000;533
16.79;1000;533
16.791;1000;532
16.792;1000;534
16.793;1000;532
16.794;1000;533
16.795;1000;535
16.796;1000;535
16.797;1000;536
16.798;1000;533
16.799;1000;535
16.8;1000;535
16.801;1000;535
16.802;1000;537
16.803;1000;532
16.804;1000;535
16.805;1000;537
16.806;1000;536
16.807;1000;536
16.808;1000;533
16.809;1000;535
16.81;1000;534
16.811;1000;536
16.812;1000;536
16.813;1000;533
16.814;1000;534
16.815;1000;537
16.816;1000;536
16.817;1000;536
16.818;1000;531
16.819;1000;535
16.82;1000;535
16.821;1000;533
16.822;1000;532
16.823;1000;536
16.824;1000;533
16.825;1000;532
16.826;1000;536
16.827;1000;532
16.828;1000;536
16.829;1000;533
16.83;1000;531
16.831;1000;535
16.832;1000;534
16.833;1000;531
16.834;1000;535
16.835;1000;534
16.836;1000;533
16.837;1000;533
16.838;1000;532
16.839;1000;531
16.84;1000;530
16.841;1000;534
16.842;1000;533
16.843;1000;531
16.844;1000;533
16.845;1000;533
16.846;1000;531
16.847;1000;532
16.848;1000;531
16.849;1000;530
16.85;1000;531
16.851;1000;531
16.852;1000;530
16.853;1000;532
16.854;1000;530
16.855;1000;531
16.856;1000;531
16.857;1000;530
16.858;1000;529
16.859;1000;529
16.86;1000;531
16.861;1000;528
16.862;1000;530
16.863;1000;525
16.864;1000;527
16.865;1000;529
16.866;1000;527
16.867;1000;527
16.868;1000;525
16.869;1000;525
16.87;1000;526
16.871;1000;524
16.872;1000;527
16.873;1000;523
16.874;1000;523
16.875;1000;524
16.876;1000;523
16.877;1000;523
16.878;1000;522
16.879;1000;521
16.88;1000;522
16.881;1000;520
16.882;1000;524
16.883;1000;520
16.884;1000;520
16.885;1000;521
16.886;1000;521
16.887;1000;521
16.888;1000;519
16.889;1000;519
16.89;1000;520
16.891;1000;518
16.892;1000;521
16.893;1000;518
16.894;1000;518
16.895;1000;519
16.896;1000;518
16.897;1000;518
16.898;1000;517
16.899;1000;516
16.9;1000;518
16.901;1000;516
16.902;1000;518
16.903;1000;514
16.904;1000;515
16.905;1000;516
16.906;1000;515
16.907;1000;519
16.908;1000;515
16.909;1000;516
16.91;1000;514
16.911;1000;517
16.912;1000;515
16.913;1000;514
16.914;1000;514
16.915;1000;516
16.916;1000;513
16.917;1000;514
16.918;1000;511
16.919;1000;512
16.92;1000;513
16.921;1000;513
16.922;1000;514
16.923;1000;510
16.924;1000;512
16.925;1000;510
16.926;1000;514
16.927;1000;511
16.928;1000;511
16.929;1000;510
16.93;1000;511
16.931;1000;511
16.932;1000;511
16.933;1000;508
16.934;1000;511
16.935;1000;508
16.936;1000;512
16.937;1000;508
16.938;1000;507
16.939;1000;509
16.94;1000;509
16.941;1000;508
16.942;1000;508
16.943;1000;508
16.944;1000;508
16.945;1000;508
16.946;1000;509
16.947;1000;509
16.948;1000;505
16.949;1000;508
16.95;1000;509
16.951;1000;509
16.952;1000;508
16.953;1000;511
16.954;1000;509
16.955;1000;507
16.956;1000;511
16.957;1000;508
16.958;1000;508
16.959;1000;507
16.96;1000;509
16.961;1000;510
16.962;1000;508
16.963;1000;505
16.964;1000;507
16.965;1000;508
16.966;1000;509
16.967;1000;510
16.968;1000;506
16.969;1000;507
16.97;1000;507
16.971;1000;511
16.972;1000;510
16.973;1000;507
16.974;1000;508
16.975;1000;508
16.976;1000;508
16.977;1000;512
16.978;1000;508
16.979;1000;508
16.98;1000;511
16.981;1000;509
16.982;1000;510
16.983;1000;509
16.984;1000;509
16.985;1000;510
16.986;1000;510
16.987;1000;511
16.988;1000;510
16.989;1000;509
16.99;1000;511
16.991;1000;510
16.992;1000;510
16.993;1000;508
16.994;1000;508
16.995;1000;511
16.996;1000;510
16.997;1000;509
16.998;1000;512
16.999;1000;510
17;1000;511
17.001;1000;511
17.002;1000;511
17.003;1000;510
17.004;1000;509
17.005;1000;511
17.006;1000;511
17.007;1000;512
17.008;1000;509
17.009;1000;512
17.01;1000;512
17.011;1000;512
17.012;1000;509
17.013;1000;514
17.014;1000;510
17.015;1000;512
17.016;1000;511
17.017;1000;512
17.018;1000;511
17.019;1000;511
17.02;1000;513
17.021;1000;513
17.022;1000;513
17.023;1000;512
17.024;1000;512
17.025;1000;514
17.026;1000;513
17.027;1000;515
17.028;1000;513
17.029;1000;513
17.03;1000;514
17.031;1000;515
17.032;1000;516
17.033;1000;515
17.034;1000;514
17.035;1000;516
17.036;1000;515
17.037;1000;518
17.038;1000;516
17.039;1000;515
17.04;1000;517
17.041;1000;516
17.042;1000;519
17.043;1000;515
17.044;1000;516
17.045;1000;519
17.046;1000;518
17.047;1000;518
17.048;1000;517
17.049;1000;516
17.05;1000;518
17.051;1000;518
17.052;1000;519
17.053;1000;517
17.054;1000;517
17.055;1000;519
17.056;1000;519
17.057;1000;520
17.058;1000;518
17.059;1000;518
17.06;1000;520
17.061;1000;518
17.062;1000;520
17.063;1000;523
17.064;1000;520
17.065;1000;519
17.066;1000;520
17.067;1000;521
17.068;1000;517
17.069;1000;519
17.07;1000;520
17.071;1000;520
17.072;1000;519
17.073;1000;522
17.074;1000;521
17.075;1000;522
17.076;1000;521
17.077;1000;520
17.078;1000;522
17.079;1000;520
17.08;1000;519
17.081;1000;523
17.082;1000;520
17.083;1000;524
17.084;1000;521
17.085;1000;522
17.086;1000;521
17.087;1000;521
17.088;1000;521
17.089;1000;519
17.09;1000;521
17.091;1000;521
17.092;1000;520
17.093;1000;518
17.094;1000;521
17.095;1000;522
17.096;1000;520
17.097;1000;518
17.098;1000;517
17.099;1000;519
17.1;1000;520
17.101;1000;519
17.102;1000;520
17.103;1000;519
17.104;1000;519
17.105;1000;518
17.106;1000;522
17.107;1000;519
17.108;1000;519
17.109;1000;519
17.11;1000;520
17.111;1000;519
17.112;1000;519
17.113;1000;516
17.114;1000;518
17.115;1000;519
17.116;1000;519
17.117;1000;519
17.118;1000;515
17.119;1000;518
17.12;1000;515
17.121;1000;518
17.122;1000;517
17.123;1000;515
17.124;1000;515
17.125;1000;518
17.126;1000;517
17.127;1000;517
17.128;1000;516
17.129;1000;516
17.13;1000;516
17.131;1000;515
17.132;1000;517
17.133;1000;515
17.134;1000;514
17.135;1000;515
17.136;1000;515
17.137;1000;517
17.138;1000;513
17.139;1000;513
17.14;1000;516
17.141;1000;513
17.142;1000;514
17.143;1000;513
17.144;1000;512
17.145;1000;514
17.146;1000;513
17.147;1000;515
17.148;1000;512
17.149;1000;512
17.15;1000;516
17.151;1000;513
17.152;1000;513
17.153;1000;512
17.154;1000;511
17.155;1000;513
17.156;1000;512
17.157;1000;514
17.158;1000;512
17.159;1000;511
17.16;1000;516
17.161;1000;511
17.162;1000;515
17.163;1000;511
17.164;1000;513
17.165;1000;513
17.166;1000;512
17.167;1000;512
17.168;1000;512
17.169;1000;511
17.17;1000;513
17.171;1000;513
17.172;1000;512
17.173;1000;511
17.174;1000;511
17.175;1000;512
17.176;1000;512
17.177;1000;513
17.178;1000;511
17.179;1000;511
17.18;1000;513
17.181;1000;512
17.182;1000;512
17.183;1000;507
17.184;1000;509
17.185;1000;509
17.186;1000;512
17.187;1000;511
17.188;1000;511
17.189;1000;511
17.19;1000;514
17.191;1000;512
17.192;1000;512
17.193;1000;511
17.194;1000;510
17.195;1000;512
17.196;1000;511
17.197;1000;513
17.198;1000;511
17.199;1000;511
17.2;1000;512
17.201;1000;512
17.202;1000;512
17.203;1000;510
17.204;1000;510
17.205;1000;511
17.206;1000;512
17.207;1000;513
17.208;1000;509
17.209;1000;511
17.21;1000;513
17.211;1000;512
17.212;1000;512
17.213;1000;509
17.214;1000;511
17.215;1000;511
17.216;1000;512
17.217;1000;512
17.218;1000;508
17.219;1000;510
17.22;1000;512
17.221;1000;512
17.222;1000;513
17.223;1000;509
17.224;1000;512
17.225;1000;514
17.226;1000;513
17.227;1000;514
17.228;1000;510
17.229;1000;512
17.23;1000;513
17.231;1000;514
17.232;1000;512
17.233;1000;516
17.234;1000;513
17.235;1000;512
17.236;1000;517
17.237;1000;512
17.238;1000;515
17.239;1000;513
17.24;1000;515
17.241;1000;516
17.242;1000;515
17.243;1000;516
17.244;1000;514
17.245;1000;516
17.246;1000;515
17.247;1000;515
17.248;1000;514
17.249;1000;514
17.25;1000;515
17.251;1000;516
17.252;1000;515
17.253;1000;513
17.254;1000;516
17.255;1000;517
17.256;1000;515
17.257;1000;513
17.258;1000;517
17.259;1000;514
17.26;1000;515
17.261;1000;515
17.262;1000;515
17.263;1000;515
17.264;1000;514
17.265;1000;518
17.266;1000;515
17.267;1000;516
17.268;1000;515
17.269;1000;515
17.27;1000;516
17.271;1000;516
17.272;1000;517
17.273;1000;513
17.274;1000;515
17.275;1000;514
17.276;1000;518
17.277;1000;515
17.278;1000;515
17.279;1000;517
17.28;1000;517
17.281;1000;516
17.282;1000;516
17.283;1000;516
17.284;1000;516
17.285;1000;517
17.286;1000;517
17.287;1000;517
17.288;1000;514
17.289;1000;516
17.29;1000;517
17.291;1000;518
17.292;1000;519
17.293;1000;517
17.294;1000;516
17.295;1000;518
17.296;1000;517
17.297;1000;518
17.298;1000;521
17.299;1000;519
17.3;1000;518
17.301;1000;517
17.302;1000;518
17.303;1000;517
17.304;1000;516
17.305;1000;518
17.306;1000;518
17.307;1000;518
17.308;1000;515
17.309;1000;518
17.31;1000;519
17.311;1000;517
17.312;1000;516
17.313;1000;518
17.314;1000;516
17.315;1000;518
17.316;1000;517
17.317;1000;519
17.318;1000;517
17.319;1000;517
17.32;1000;519
17.321;1000;516
17.322;1000;517
17.323;1000;516
17.324;1000;516
17.325;1000;516
17.326;1000;517
17.327;1000;518
17.328;1000;514
17.329;1000;516
17.33;1000;519
17.331;1000;515
17.332;1000;519
17.333;1000;516
17.334;1000;516
17.335;1000;517
17.336;1000;516
17.337;1000;517
17.338;1000;516
17.339;1000;516
17.34;1000;519
17.341;1000;516
17.342;1000;517
17.343;1000;516
17.344;1000;516
17.345;1000;517
17.346;1000;517
17.347;1000;519
17.348;1000;516
17.349;1000;516
17.35;1000;518
17.351;1000;518
17.352;1000;519
17.353;1000;517
17.354;1000;516
17.355;1000;519
17.356;1000;517
17.357;1000;519
17.358;1000;518
17.359;1000;516
17.36;1000;517
17.361;1000;517
17.362;1000;517
17.363;1000;517
17.364;1000;518
17.365;1000;517
17.366;1000;517
17.367;1000;519
17.368;1000;516
17.369;1000;516
17.37;1000;517
17.371;1000;518
17.372;1000;518
17.373;1000;515
17.374;1000;515
17.375;1000;519
17.376;1000;516
17.377;1000;515
17.378;1000;515
17.379;1000;514
17.38;1000;516
17.381;1000;515
17.382;1000;517
17.383;1000;514
17.384;1000;514
17.385;1000;518
17.386;1000;515
17.387;1000;515
17.388;1000;515
17.389;1000;514
17.39;1000;515
17.391;1000;515
17.392;1000;515
17.393;1000;515
17.394;1000;513
17.395;1000;515
17.396;1000;514
17.397;1000;518
17.398;1000;515
17.399;1000;514
17.4;1000;515
17.401;1000;516
17.402;1000;515
17.403;1000;519
17.404;1000;516
17.405;1000;516
17.406;1000;515
17.407;1000;515
17.408;1000;515
17.409;1000;515
17.41;1000;515
17.411;1000;515
17.412;1000;515
17.413;1000;512
17.414;1000;516
17.415;1000;516
17.416;1000;514
17.417;1000;512
17.418;1000;512
17.419;1000;513
17.42;1000;515
17.421;1000;514
17.422;1000;514
17.423;1000;514
17.424;1000;514
17.425;1000;512
17.426;1000;517
17.427;1000;514
17.428;1000;512
17.429;1000;515
17.43;1000;515
17.431;1000;514
17.432;1000;514
17.433;1000;513
17.434;1000;513
17.435;1000;514
17.436;1000;515
17.437;1000;515
17.438;1000;511
17.439;1000;513
17.44;1000;515
17.441;1000;515
17.442;1000;516
17.443;1000;512
17.444;1000;515
17.445;1000;515
17.446;1000;516
17.447;1000;518
17.448;1000;512
17.449;1000;515
17.45;1000;515
17.451;1000;515
17.452;1000;516
17.453;1000;512
17.454;1000;514
17.455;1000;516
17.456;1000;515
17.457;1000;515
17.458;1000;510
17.459;1000;514
17.46;1000;514
17.461;1000;513
17.462;1000;512
17.463;1000;515
17.464;1000;512
17.465;1000;512
17.466;1000;513
17.467;1000;516
17.468;1000;512
17.469;1000;512
17.47;1000;516
17.471;1000;511
17.472;1000;515
17.473;1000;511
17.474;1000;514
17.475;1000;514
17.476;1000;513
17.477;1000;515
17.478;1000;510
17.479;1000;513
17.48;1000;512
17.481;1000;516
17.482;1000;514
17.483;1000;513
17.484;1000;513
17.485;1000;514
17.486;1000;514
17.487;1000;514
17.488;1000;511
17.489;1000;515
17.49;1000;512
17.491;1000;516
17.492;1000;514
17.493;1000;514
17.494;1000;514
17.495;1000;515
17.496;1000;515
17.497;1000;515
17.498;1000;511
17.499;1000;514
17.5;1000;515
17.501;1000;515
17.502;1000;515
17.503;1000;510
17.504;1000;513
17.505;1000;514
17.506;1000;513
17.507;1000;517
17.508;1000;514
17.509;1000;513
17.51;1000;518
17.511;1000;513
17.512;1000;515
17.513;1000;515
17.514;1000;514
17.515;1000;515
17.516;1000;515
17.517;1000;515
17.518;1000;512
17.519;1000;515
17.52;1000;516
17.521;1000;516
17.522;1000;518
17.523;1000;513
17.524;1000;516
17.525;1000;513
17.526;1000;516
17.527;1000;516
17.528;1000;515
17.529;1000;515
17.53;1000;519
17.531;1000;516
17.532;1000;516
17.533;1000;516
17.534;1000;516
17.535;1000;516
17.536;1000;515
17.537;1000;518
17.538;1000;516
17.539;1000;515
17.54;1000;517
17.541;1000;518
17.542;1000;519
17.543;1000;518
17.544;1000;517
17.545;1000;520
17.546;1000;518
17.547;1000;520
17.548;1000;519
17.549;1000;518
17.55;1000;519
17.551;1000;519
17.552;1000;519
17.553;1000;519
17.554;1000;519
17.555;1000;521
17.556;1000;519
17.557;1000;524
17.558;1000;522
17.559;1000;521
17.56;1000;523
17.561;1000;522
17.562;1000;523
17.563;1000;523
17.564;1000;523
17.565;1000;527
17.566;1000;524
17.567;1000;525
17.568;1000;525
17.569;1000;524
17.57;1000;526
17.571;1000;526
17.572;1000;528
17.573;1000;527
17.574;1000;527
17.575;1000;530
17.576;1000;527
17.577;1000;528
17.578;1000;529
17.579;1000;528
17.58;1000;529
17.581;1000;530
17.582;1000;530
17.583;1000;530
17.584;1000;530
17.585;1000;531
17.586;1000;531
17.587;1000;533
17.588;1000;529
17.589;1000;531
17.59;1000;534
17.591;1000;531
17.592;1000;536
17.593;1000;533
17.594;1000;534
17.595;1000;532
17.596;1000;536
17.597;1000;534
17.598;1000;533
17.599;1000;535
17.6;1000;534
17.601;1000;534
17.602;1000;534
17.603;1000;531
17.604;1000;534
17.605;1000;536
17.606;1000;536
17.607;1000;534
17.608;1000;536
17.609;1000;536
17.61;1000;535
17.611;1000;534
17.612;1000;536
17.613;1000;535
17.614;1000;535
17.615;1000;535
17.616;1000;535
17.617;1000;535
17.618;1000;532
17.619;1000;534
17.62;1000;534
17.621;1000;537
17.622;1000;536
17.623;1000;535
17.624;1000;535
17.625;1000;536
17.626;1000;536
17.627;1000;535
17.628;1000;536
17.629;1000;536
17.63;1000;536
17.631;1000;535
17.632;1000;535
17.633;1000;534
17.634;1000;534
17.635;1000;534
17.636;1000;535
17.637;1000;534
17.638;1000;531
17.639;1000;534
17.64;1000;534
17.641;1000;532
17.642;1000;530
17.643;1000;531
17.644;1000;530
17.645;1000;531
17.646;1000;530
17.647;1000;533
17.648;1000;529
17.649;1000;528
17.65;1000;531
17.651;1000;529
17.652;1000;529
17.653;1000;528
17.654;1000;527
17.655;1000;529
17.656;1000;527
17.657;1000;529
17.658;1000;527
17.659;1000;526
17.66;1000;528
17.661;1000;526
17.662;1000;527
17.663;1000;525
17.664;1000;523
17.665;1000;526
17.666;1000;524
17.667;1000;524
17.668;1000;524
17.669;1000;523
17.67;1000;521
17.671;1000;525
17.672;1000;523
17.673;1000;525
17.674;1000;523
17.675;1000;523
17.676;1000;522
17.677;1000;522
17.678;1000;522
17.679;1000;520
17.68;1000;521
17.681;1000;520
17.682;1000;523
17.683;1000;517
17.684;1000;520
17.685;1000;521
17.686;1000;519
17.687;1000;519
17.688;1000;518
17.689;1000;518
17.69;1000;518
17.691;1000;518
17.692;1000;519
17.693;1000;517
17.694;1000;516
17.695;1000;519
17.696;1000;516
17.697;1000;518
17.698;1000;515
17.699;1000;514
17.7;1000;516
17.701;1000;514
17.702;1000;518
17.703;1000;514
17.704;1000;514
17.705;1000;515
17.706;1000;513
17.707;1000;513
17.708;1000;513
17.709;1000;512
17.71;1000;513
17.711;1000;513
17.712;1000;514
17.713;1000;513
17.714;1000;511
17.715;1000;515
17.716;1000;513
17.717;1000;512
17.718;1000;512
17.719;1000;511
17.72;1000;512
17.721;1000;511
17.722;1000;513
17.723;1000;511
17.724;1000;510
17.725;1000;513
17.726;1000;510
17.727;1000;511
17.728;1000;511
17.729;1000;509
17.73;1000;510
17.731;1000;510
17.732;1000;510
17.733;1000;510
17.734;1000;509
17.735;1000;510
17.736;1000;509
17.737;1000;511
17.738;1000;506
17.739;1000;508
17.74;1000;510
17.741;1000;508
17.742;1000;512
17.743;1000;510
17.744;1000;509
17.745;1000;508
17.746;1000;511
17.747;1000;509
17.748;1000;509
17.749;1000;508
17.75;1000;510
17.751;1000;509
17.752;1000;509
17.753;1000;506
17.754;1000;508
17.755;1000;509
17.756;1000;509
17.757;1000;510
17.758;1000;505
17.759;1000;509
17.76;1000;506
17.761;1000;509
17.762;1000;508
17.763;1000;506
17.764;1000;507
17.765;1000;509
17.766;1000;509
17.767;1000;508
17.768;1000;508
17.769;1000;509
17.77;1000;508
17.771;1000;508
17.772;1000;509
17.773;1000;508
17.774;1000;507
17.775;1000;508
17.776;1000;509
17.777;1000;510
17.778;1000;507
17.779;1000;507
17.78;1000;510
17.781;1000;508
17.782;1000;508
17.783;1000;508
17.784;1000;507
17.785;1000;508
17.786;1000;509
17.787;1000;509
17.788;1000;506
17.789;1000;509
17.79;1000;510
17.791;1000;508
17.792;1000;507
17.793;1000;511
17.794;1000;508
17.795;1000;510
17.796;1000;508
17.797;1000;512
17.798;1000;509
17.799;1000;509
17.8;1000;512
17.801;1000;510
17.802;1000;510
17.803;1000;510
17.804;1000;510
17.805;1000;511
17.806;1000;511
17.807;1000;513
17.808;1000;511
17.809;1000;510
17.81;1000;513
17.811;1000;512
17.812;1000;513
17.813;1000;511
17.814;1000;511
17.815;1000;513
17.816;1000;513
17.817;1000;512
17.818;1000;513
17.819;1000;513
17.82;1000;515
17.821;1000;513
17.822;1000;512
17.823;1000;513
17.824;1000;513
17.825;1000;514
17.826;1000;513
17.827;1000;514
17.828;1000;511
17.829;1000;514
17.83;1000;513
17.831;1000;517
17.832;1000;514
17.833;1000;516
17.834;1000;515
17.835;1000;516
17.836;1000;516
17.837;1000;516
17.838;1000;514
17.839;1000;516
17.84;1000;517
17.841;1000;518
17.842;1000;518
17.843;1000;513
17.844;1000;517
17.845;1000;515
17.846;1000;519
17.847;1000;518
17.848;1000;516
17.849;1000;516
17.85;1000;519
17.851;1000;519
17.852;1000;519
17.853;1000;518
17.854;1000;519
17.855;1000;519
17.856;1000;518
17.857;1000;520
17.858;1000;519
17.859;1000;518
17.86;1000;519
17.861;1000;520
17.862;1000;522
17.863;1000;520
17.864;1000;519
17.865;1000;522
17.866;1000;519
17.867;1000;521
17.868;1000;520
17.869;1000;519
17.87;1000;521
17.871;1000;520
17.872;1000;521
17.873;1000;517
17.874;1000;521
17.875;1000;519
17.876;1000;520
17.877;1000;522
17.878;1000;519
17.879;1000;521
17.88;1000;521
17.881;1000;521
17.882;1000;521
17.883;1000;522
17.884;1000;520
17.885;1000;522
17.886;1000;523
17.887;1000;524
17.888;1000;522
17.889;1000;520
17.89;1000;523
17.891;1000;521
17.892;1000;523
17.893;1000;522
17.894;1000;521
17.895;1000;522
17.896;1000;521
17.897;1000;524
17.898;1000;522
17.899;1000;521
17.9;1000;522
17.901;1000;521
17.902;1000;522
17.903;1000;523
17.904;1000;521
17.905;1000;522
17.906;1000;521
17.907;1000;524
17.908;1000;522
17.909;1000;521
17.91;1000;524
17.911;1000;520
17.912;1000;521
17.913;1000;521
17.914;1000;519
17.915;1000;521
17.916;1000;520
17.917;1000;522
17.918;1000;520
17.919;1000;519
17.92;1000;521
17.921;1000;521
17.922;1000;522
17.923;1000;518
17.924;1000;519
17.925;1000;520
17.926;1000;519
17.927;1000;519
17.928;1000;523
17.929;1000;520
17.93;1000;518
17.931;1000;520
17.932;1000;519
17.933;1000;518
17.934;1000;519
17.935;1000;519
17.936;1000;518
17.937;1000;519
17.938;1000;518
17.939;1000;517
17.94;1000;516
17.941;1000;520
17.942;1000;518
17.943;1000;518
17.944;1000;517
17.945;1000;518
17.946;1000;517
17.947;1000;517
17.948;1000;518
17.949;1000;519
17.95;1000;518
17.951;1000;517
17.952;1000;517
17.953;1000;517
17.954;1000;516
17.955;1000;517
17.956;1000;517
17.957;1000;516
17.958;1000;513
17.959;1000;516
17.96;1000;516
17.961;1000;515
17.962;1000;513
17.963;1000;515
17.964;1000;514
17.965;1000;515
17.966;1000;513
17.967;1000;517
17.968;1000;513
17.969;1000;513
17.97;1000;515
17.971;1000;513
17.972;1000;513
17.973;1000;513
17.974;1000;512
17.975;1000;513
17.976;1000;513
17.977;1000;514
17.978;1000;512
17.979;1000;512
17.98;1000;514
17.981;1000;512
17.982;1000;513
17.983;1000;511
17.984;1000;510
17.985;1000;512
17.986;1000;512
17.987;1000;512
17.988;1000;512
17.989;1000;511
17.99;1000;512
17.991;1000;511
17.992;1000;514
17.993;1000;512
17.994;1000;512
17.995;1000;512
17.996;1000;512
17.997;1000;512
17.998;1000;512
17.999;1000;511
18;1000;512
18.001;1000;512
18.002;1000;511
18.003;1000;515
18.004;1000;512
18.005;1000;512
18.006;1000;511
18.007;1000;512
18.008;1000;512
18.009;1000;510
18.01;1000;512
18.011;1000;512
18.012;1000;512
18.013;1000;509
18.014;1000;511
18.015;1000;513
18.016;1000;512
18.017;1000;514
18.018;1000;508
18.019;1000;511
18.02;1000;510
18.021;1000;515
18.022;1000;511
18.023;1000;515
18.024;1000;512
18.025;1000;512
18.026;1000;511
18.027;1000;512
18.028;1000;512
18.029;1000;511
18.03;1000;512
18.031;1000;512
18.032;1000;512
18.033;1000;508
18.034;1000;512
18.035;1000;509
18.036;1000;514
18.037;1000;511
18.038;1000;511
18.039;1000;511
18.04;1000;512
18.041;1000;511
18.042;1000;512
18.043;1000;509
18.044;1000;512
18.045;1000;511
18.046;1000;515
18.047;1000;512
18.048;1000;511
18.049;1000;513
18.05;1000;512
18.051;1000;512
18.052;1000;512
18.053;1000;513
18.054;1000;511
18.055;1000;512
18.056;1000;513
18.057;1000;512
18.058;1000;513
18.059;1000;513
18.06;1000;514
18.061;1000;513
18.062;1000;514
18.063;1000;514
18.064;1000;513
18.065;1000;512
18.066;1000;516
18.067;1000;514
18.068;1000;514
18.069;1000;513
18.07;1000;515
18.071;1000;514
18.072;1000;515
18.073;1000;511
18.074;1000;514
18.075;1000;515
18.076;1000;516
18.077;1000;516
18.078;1000;511
18.079;1000;515
18.08;1000;514
18.081;1000;515
18.082;1000;516
18.083;1000;511
18.084;1000;514
18.085;1000;516
18.086;1000;515
18.087;1000;516
18.088;1000;511
18.089;1000;513
18.09;1000;511
18.091;1000;515
18.092;1000;516
18.093;1000;511
18.094;1000;513
18.095;1000;515
18.096;1000;515
18.097;1000;515
18.098;1000;510
18.099;1000;514
18.1;1000;514
18.101;1000;513
18.102;1000;514
18.103;1000;509
18.104;1000;512
18.105;1000;512
18.106;1000;515
18.107;1000;512
18.108;1000;513
18.109;1000;514
18.11;1000;511
18.111;1000;515
18.112;1000;514
18.113;1000;515
18.114;1000;513
18.115;1000;515
18.116;1000;515
18.117;1000;515
18.118;1000;512
18.119;1000;514
18.12;1000;516
18.121;1000;515
18.122;1000;516
18.123;1000;511
18.124;1000;513
18.125;1000;513
18.126;1000;516
18.127;1000;517
18.128;1000;512
18.129;1000;516
18.13;1000;513
18.131;1000;518
18.132;1000;514
18.133;1000;513
18.134;1000;516
18.135;1000;515
18.136;1000;515
18.137;1000;515
18.138;1000;515
18.139;1000;514
18.14;1000;515
18.141;1000;515
18.142;1000;515
18.143;1000;512
18.144;1000;515
18.145;1000;516
18.146;1000;517
18.147;1000;515
18.148;1000;516
18.149;1000;517
18.15;1000;514
18.151;1000;519
18.152;1000;515
18.153;1000;515
18.154;1000;515
18.155;1000;517
18.156;1000;516
18.157;1000;516
18.158;1000;513
18.159;1000;515
18.16;1000;516
18.161;1000;516
18.162;1000;517
18.163;1000;512
18.164;1000;516
18.165;1000;512
18.166;1000;516
18.167;1000;515
18.168;1000;515
18.169;1000;514
18.17;1000;518
18.171;1000;515
18.172;1000;515
18.173;1000;516
18.174;1000;514
18.175;1000;515
18.176;1000;515
18.177;1000;515
18.178;1000;515
18.179;1000;514
18.18;1000;515
18.181;1000;515
18.182;1000;517
18.183;1000;512
18.184;1000;515
18.185;1000;515
18.186;1000;513
18.187;1000;517
18.188;1000;515
18.189;1000;514
18.19;1000;515
