time;SamplingFrequency;Pulse
17.5;100;514
17.51;100;512
17.52;100;512
17.53;100;512
17.54;100;512
17.55;100;511
17.56;100;511
17.57;100;511
17.58;100;512
17.59;100;511
17.6;100;512
17.61;100;511
17.62;100;512
17.63;100;514
17.64;100;513
17.65;100;515
17.66;100;515
17.67;100;516
17.68;100;517
17.69;100;516
17.7;100;518
17.71;100;519
17.72;100;516
17.73;100;516
17.74;100;517
17.75;100;517
17.76;100;515
17.77;100;513
17.78;100;516
17.79;100;516
17.8;100;518
17.81;100;519
17.82;100;526
17.83;100;526
17.84;100;531
17.85;100;535
17.86;100;535
17.87;100;535
17.88;100;537
17.89;100;536
17.9;100;534
17.91;100;531
17.92;100;527
17.93;100;524
17.94;100;521
17.95;100;515
17.96;100;515
17.97;100;513
17.98;100;511
17.99;100;509
18;100;507
18.01;100;508
18.02;100;506
18.03;100;508
18.04;100;507
18.05;100;508
18.06;100;510
18.07;100;512
18.08;100;516
18.09;100;515
18.1;100;516
18.11;100;518
18.12;100;519
18.13;100;520
18.14;100;521
18.15;100;519
18.16;100;521
18.17;100;520
18.18;100;517
18.19;100;515
18.2;100;517
18.21;100;514
18.22;100;513
18.23;100;511
18.24;100;508
18.25;100;509
18.26;100;510
18.27;100;510
18.28;100;513
18.29;100;512
18.3;100;511
18.31;100;513
18.32;100;513
18.33;100;515
18.34;100;513
18.35;100;516
18.36;100;513
18.37;100;515
18.38;100;512
18.39;100;513
18.4;100;515
18.41;100;515
18.42;100;515
18.43;100;513
18.44;100;514
18.45;100;516
18.46;100;513
18.47;100;513
18.48;100;516
18.49;100;514
18.5;100;513
18.51;100;513
18.52;100;515
18.53;100;515
18.54;100;515
18.55;100;517
18.56;100;524
18.57;100;528
18.58;100;531
18.59;100;534
18.6;100;539
18.61;100;539
18.62;100;540
18.63;100;538
18.64;100;537
18.65;100;535
18.66;100;529
18.67;100;526
18.68;100;525
18.69;100;519
18.7;100;515
18.71;100;515
18.72;100;512
18.73;100;510
18.74;100;510
18.75;100;509
18.76;100;510
18.77;100;508
18.78;100;508
18.79;100;510
18.8;100;510
18.81;100;511
18.82;100;512
18.83;100;511
18.84;100;513
18.85;100;517
18.86;100;518
18.87;100;519
18.88;100;517
18.89;100;516
18.9;100;520
18.91;100;519
18.92;100;516
18.93;100;516
18.94;100;516
18.95;100;515
18.96;100;513
18.97;100;513
18.98;100;512
18.99;100;513
19;100;512
19.01;100;511
19.02;100;512
19.03;100;513
19.04;100;511
19.05;100;512
19.06;100;512
19.07;100;510
19.08;100;511
19.09;100;513
19.1;100;512
19.11;100;512
19.12;100;514
19.13;100;515
19.14;100;514
19.15;100;513
19.16;100;513
19.17;100;514
19.18;100;514
19.19;100;515
19.2;100;513
19.21;100;514
19.22;100;516
19.23;100;515
19.24;100;515
19.25;100;513
19.26;100;514
19.27;100;513
19.28;100;513
19.29;100;512
19.3;100;511
19.31;100;512
19.32;100;513
19.33;100;516
19.34;100;519
19.35;100;522
19.36;100;524
19.37;100;527
19.38;100;531
19.39;100;535
19.4;100;538
19.41;100;539
19.42;100;543
19.43;100;540
19.44;100;538
19.45;100;535
19.46;100;534
19.47;100;530
19.48;100;526
19.49;100;521
19.5;100;518
19.51;100;514
19.52;100;509
19.53;100;510
19.54;100;507
19.55;100;509
19.56;100;508
19.57;100;507
19.58;100;507
19.59;100;507
19.6;100;508
19.61;100;510
19.62;100;511
19.63;100;515
19.64;100;515
19.65;100;515
19.66;100;519
19.67;100;518
19.68;100;521
19.69;100;516
19.7;100;519
19.71;100;515
19.72;100;518
19.73;100;515
19.74;100;514
19.75;100;513
19.76;100;514
19.77;100;512
19.78;100;511
19.79;100;513
19.8;100;511
19.81;100;511
19.82;100;509
19.83;100;511
19.84;100;509
19.85;100;511
19.86;100;511
19.87;100;512
19.88;100;511
19.89;100;514
19.9;100;515
19.91;100;514
19.92;100;515
19.93;100;514
19.94;100;513
19.95;100;516
19.96;100;516
19.97;100;513
19.98;100;513
19.99;100;512
20;100;511
20.01;100;512
20.02;100;512
20.03;100;515
20.04;100;514
20.05;100;512
20.06;100;513
20.07;100;513
20.08;100;513
20.09;100;518
20.1;100;515
20.11;100;517
20.12;100;519
20.13;100;524
20.14;100;527
20.15;100;530
20.16;100;531
20.17;100;535
20.18;100;536
20.19;100;537
20.2;100;536
20.21;100;536
20.22;100;532
20.23;100;529
20.24;100;525
20.25;100;520
20.26;100;519
20.27;100;515
20.28;100;513
20.29;100;513
20.3;100;511
20.31;100;509
20.32;100;507
20.33;100;508
20.34;100;505
20.35;100;508
20.36;100;507
20.37;100;507
20.38;100;508
20.39;100;509
20.4;100;513
20.41;100;513
20.42;100;515
20.43;100;518
20.44;100;518
20.45;100;519
20.46;100;518
20.47;100;519
20.48;100;518
20.49;100;517
20.5;100;515
20.51;100;514
20.52;100;513
20.53;100;512
20.54;100;512
20.55;100;512
20.56;100;512
20.57;100;513
20.58;100;512
20.59;100;510
20.6;100;512
20.61;100;511
20.62;100;512
20.63;100;511
20.64;100;511
20.65;100;513
20.66;100;512
20.67;100;512
20.68;100;511
20.69;100;511
20.7;100;512
20.71;100;514
20.72;100;515
20.73;100;514
20.74;100;514
20.75;100;514
20.76;100;514
20.77;100;513
20.78;100;514
20.79;100;512
20.8;100;511
20.81;100;513
20.82;100;513
20.83;100;512
20.84;100;513
20.85;100;515
20.86;100;513
20.87;100;514
20.88;100;514
20.89;100;515
20.9;100;515
20.91;100;517
20.92;100;515
20.93;100;518
20.94;100;520
20.95;100;523
20.96;100;526
20.97;100;530
20.98;100;534
20.99;100;536
21;100;540
21.01;100;542
21.02;100;542
21.03;100;538
21.04;100;537
21.05;100;533
21.06;100;531
21.07;100;525
21.08;100;523
21.09;100;518
21.1;100;513
21.11;100;511
21.12;100;511
21.13;100;511
21.14;100;509
21.15;100;508
21.16;100;510
21.17;100;509
21.18;100;508
21.19;100;510
21.2;100;510
21.21;100;511
21.22;100;512
21.23;100;511
21.24;100;513
21.25;100;514
21.26;100;514
21.27;100;514
21.28;100;515
21.29;100;514
21.3;100;515
21.31;100;514
21.32;100;515
21.33;100;515
21.34;100;516
21.35;100;514
21.36;100;515
21.37;100;515
21.38;100;513
21.39;100;512
21.4;100;511
21.41;100;509
21.42;100;510
21.43;100;509
21.44;100;509
21.45;100;508
21.46;100;509
21.47;100;510
21.48;100;511
21.49;100;513
21.5;100;511
21.51;100;513
21.52;100;513
21.53;100;514
21.54;100;514
21.55;100;516
21.56;100;516
21.57;100;515
21.58;100;515
21.59;100;514
21.6;100;515
21.61;100;515
21.62;100;515
21.63;100;513
21.64;100;513
21.65;100;513
21.66;100;511
21.67;100;511
21.68;100;511
21.69;100;511
21.7;100;511
21.71;100;512
21.72;100;511
21.73;100;512
21.74;100;511
21.75;100;513
21.76;100;514
21.77;100;512
21.78;100;513
21.79;100;513
21.8;100;515
21.81;100;518
21.82;100;523
21.83;100;527
21.84;100;531
21.85;100;536
21.86;100;539
21.87;100;542
21.88;100;540
21.89;100;540
21.9;100;538
21.91;100;535
21.92;100;532
21.93;100;528
21.94;100;524
21.95;100;520
21.96;100;517
21.97;100;514
21.98;100;512
21.99;100;511
22;100;509
22.01;100;509
22.02;100;508
22.03;100;509
22.04;100;507
22.05;100;508
22.06;100;508
22.07;100;508
22.08;100;509
22.09;100;509
22.1;100;509
22.11;100;511
22.12;100;512
22.13;100;514
22.14;100;516
22.15;100;517
22.16;100;516
22.17;100;516
22.18;100;515
22.19;100;517
22.2;100;517
22.21;100;514
22.22;100;513
22.23;100;514
22.24;100;513
22.25;100;512
22.26;100;511
22.27;100;510
22.28;100;509
22.29;100;511
22.3;100;512
22.31;100;511
22.32;100;511
22.33;100;514
22.34;100;512
22.35;100;511
22.36;100;511
22.37;100;512
22.38;100;512
22.39;100;513
22.4;100;512
22.41;100;513
22.42;100;515
22.43;100;515
22.44;100;514
22.45;100;515
22.46;100;515
22.47;100;514
22.48;100;513
22.49;100;514
22.5;100;514
22.51;100;512
22.52;100;512
22.53;100;512
22.54;100;512
22.55;100;512
22.56;100;513
22.57;100;513
22.58;100;513
22.59;100;512
22.6;100;513
22.61;100;514
22.62;100;514
22.63;100;515
22.64;100;517
22.65;100;521
22.66;100;525
22.67;100;528
22.68;100;533
22.69;100;535
22.7;100;536
22.71;100;535
22.72;100;534
22.73;100;534
22.74;100;531
22.75;100;527
22.76;100;524
22.77;100;520
22.78;100;517
22.79;100;514
22.8;100;512
22.81;100;512
22.82;100;510
22.83;100;508
22.84;100;507
22.85;100;508
22.86;100;507
22.87;100;510
22.88;100;509
22.89;100;509
22.9;100;510
22.91;100;511
22.92;100;513
22.93;100;513
22.94;100;514
22.95;100;516
22.96;100;517
22.97;100;518
22.98;100;517
22.99;100;517
23;100;515
23.01;100;515
23.02;100;515
23.03;100;515
23.04;100;514
23.05;100;515
23.06;100;512
23.07;100;513
23.08;100;512
23.09;100;510
23.1;100;510
23.11;100;510
23.12;100;509
23.13;100;509
23.14;100;507
23.15;100;508
23.16;100;509
23.17;100;510
23.18;100;510
23.19;100;510
23.2;100;512
23.21;100;513
23.22;100;513
23.23;100;514
23.24;100;515
23.25;100;513
23.26;100;516
23.27;100;517
23.28;100;516
23.29;100;515
23.3;100;515
23.31;100;514
23.32;100;516
23.33;100;515
23.34;100;514
23.35;100;512
23.36;100;511
23.37;100;511
23.38;100;511
23.39;100;512
23.4;100;512
23.41;100;513
23.42;100;512
23.43;100;513
23.44;100;515
23.45;100;517
23.46;100;519
23.47;100;523
23.48;100;528
23.49;100;531
23.5;100;535
23.51;100;536
23.52;100;537
23.53;100;537
23.54;100;535
23.55;100;533
23.56;100;531
23.57;100;528
23.58;100;524
23.59;100;519
23.6;100;519
23.61;100;514
23.62;100;511
23.63;100;510
23.64;100;509
23.65;100;506
23.66;100;506
23.67;100;507
23.68;100;507
23.69;100;508
23.7;100;510
23.71;100;511
23.72;100;511
23.73;100;511
23.74;100;512
23.75;100;513
23.76;100;515
23.77;100;515
23.78;100;517
23.79;100;517
23.8;100;517
23.81;100;517
23.82;100;517
23.83;100;516
23.84;100;515
23.85;100;513
23.86;100;513
23.87;100;512
23.88;100;511
23.89;100;510
23.9;100;512
23.91;100;510
23.92;100;512
23.93;100;511
23.94;100;512
23.95;100;510
23.96;100;510
23.97;100;510
23.98;100;510
23.99;100;512
24;100;510
24.01;100;511
24.02;100;511
24.03;100;512
24.04;100;514
24.05;100;513
24.06;100;514
24.07;100;514
24.08;100;515
24.09;100;516
24.1;100;516
24.11;100;515
24.12;100;515
24.13;100;514
24.14;100;514
24.15;100;515
24.16;100;513
24.17;100;515
24.18;100;515
24.19;100;513
24.2;100;513
24.21;100;513
24.22;100;513
24.23;100;513
24.24;100;512
24.25;100;512
24.26;100;512
24.27;100;513
24.28;100;515
24.29;100;515
24.3;100;519
24.31;100;522
24.32;100;527
24.33;100;531
24.34;100;535
24.35;100;537
24.36;100;538
24.37;100;541
24.38;100;538
24.39;100;535
24.4;100;530
24.41;100;526
24.42;100;523
24.43;100;520
24.44;100;516
24.45;100;512
24.46;100;510
24.47;100;508
24.48;100;507
24.49;100;507
24.5;100;507
24.51;100;507
24.52;100;506
24.53;100;507
24.54;100;511
24.55;100;511
24.56;100;511
24.57;100;514
24.58;100;514
24.59;100;514
24.6;100;515
24.61;100;515
24.62;100;516
24.63;100;515
24.64;100;516
24.65;100;515
24.66;100;515
24.67;100;515
24.68;100;515
24.69;100;515
24.7;100;513
24.71;100;513
24.72;100;512
24.73;100;512
24.74;100;511
24.75;100;511
24.76;100;512
24.77;100;514
24.78;100;513
24.79;100;512
24.8;100;512
24.81;100;512
24.82;100;513
24.83;100;512
24.84;100;512
24.85;100;512
24.86;100;512
24.87;100;512
24.88;100;513
24.89;100;513
24.9;100;513
24.91;100;514
24.92;100;516
24.93;100;514
24.94;100;514
24.95;100;514
24.96;100;515
24.97;100;515
24.98;100;514
24.99;100;515
25;100;514
25.01;100;515
25.02;100;516
25.03;100;514
25.04;100;515
25.05;100;512
25.06;100;512
25.07;100;512
25.08;100;513
25.09;100;514
25.1;100;514
25.11;100;516
25.12;100;518
25.13;100;521
25.14;100;525
25.15;100;528
25.16;100;531
25.17;100;533
25.18;100;536
25.19;100;536
25.2;100;536
25.21;100;536
25.22;100;531
25.23;100;527
25.24;100;523
25.25;100;520
25.26;100;516
25.27;100;511
25.28;100;509
25.29;100;507
25.3;100;507
25.31;100;506
25.32;100;506
25.33;100;504
25.34;100;505
25.35;100;506
25.36;100;507
25.37;100;509
25.38;100;511
25.39;100;514
25.4;100;515
25.41;100;518
25.42;100;518
25.43;100;520
25.44;100;518
25.45;100;519
25.46;100;518
25.47;100;518
25.48;100;517
25.49;100;517
25.5;100;515
25.51;100;514
25.52;100;513
25.53;100;512
25.54;100;510
25.55;100;510
25.56;100;511
25.57;100;511
25.58;100;511
25.59;100;513
25.6;100;511
25.61;100;511
25.62;100;512
25.63;100;511
25.64;100;514
25.65;100;512
25.66;100;514
25.67;100;513
25.68;100;512
25.69;100;513
25.7;100;513
25.71;100;514
25.72;100;515
25.73;100;515
25.74;100;514
25.75;100;513
25.76;100;514
25.77;100;513
25.78;100;515
25.79;100;515
25.8;100;515
25.81;100;514
25.82;100;514
25.83;100;515
25.84;100;515
25.85;100;513
25.86;100;514
25.87;100;514
25.88;100;516
25.89;100;517
25.9;100;519
25.91;100;521
25.92;100;524
25.93;100;529
25.94;100;531
25.95;100;534
25.96;100;536
25.97;100;535
25.98;100;534
25.99;100;531
26;100;530
26.01;100;527
26.02;100;523
26.03;100;519
26.04;100;518
26.05;100;515
26.06;100;512
26.07;100;509
26.08;100;507
26.09;100;506
26.1;100;505
26.11;100;505
26.12;100;505
26.13;100;507
26.14;100;508
26.15;100;510
26.16;100;512
26.17;100;512
26.18;100;513
26.19;100;515
26.2;100;517
26.21;100;517
26.22;100;518
26.23;100;519
26.24;100;519
26.25;100;522
26.26;100;519
26.27;100;520
26.28;100;518
26.29;100;516
26.3;100;515
26.31;100;514
26.32;100;512
26.33;100;511
26.34;100;510
26.35;100;511
26.36;100;509
26.37;100;509
26.38;100;510
26.39;100;510
26.4;100;511
26.41;100;511
26.42;100;511
26.43;100;511
26.44;100;512
26.45;100;513
26.46;100;517
26.47;100;514
26.48;100;518
26.49;100;516
26.5;100;516
26.51;100;515
26.52;100;515
26.53;100;516
26.54;100;515
26.55;100;513
26.56;100;512
26.57;100;513
26.58;100;513
26.59;100;514
26.6;100;514
26.61;100;513
26.62;100;514
26.63;100;513
26.64;100;513
26.65;100;512
26.66;100;512
26.67;100;513
26.68;100;515
26.69;100;515
26.7;100;519
26.71;100;520
26.72;100;523
26.73;100;527
26.74;100;531
26.75;100;535
26.76;100;537
26.77;100;537
26.78;100;537
26.79;100;536
26.8;100;534
26.81;100;531
26.82;100;527
26.83;100;523
26.84;100;519
26.85;100;515
26.86;100;513
26.87;100;511
26.88;100;509
26.89;100;507
26.9;100;508
26.91;100;505
26.92;100;506
26.93;100;508
26.94;100;507
26.95;100;508
26.96;100;508
26.97;100;509
26.98;100;511
26.99;100;513
27;100;515
27.01;100;516
27.02;100;517
27.03;100;517
27.04;100;517
27.05;100;517
27.06;100;518
27.07;100;519
27.08;100;519
27.09;100;518
27.1;100;516
27.11;100;516
27.12;100;514
27.13;100;515
27.14;100;513
27.15;100;512
27.16;100;511
27.17;100;511
27.18;100;510
27.19;100;509
27.2;100;510
27.21;100;510
27.22;100;511
27.23;100;510
27.24;100;512
27.25;100;512
27.26;100;512
27.27;100;512
27.28;100;515
27.29;100;513
27.3;100;513
27.31;100;515
27.32;100;515
27.33;100;515
27.34;100;518
27.35;100;517
27.36;100;515
27.37;100;516
27.38;100;514
27.39;100;513
27.4;100;514
27.41;100;515
27.42;100;513
27.43;100;513
27.44;100;512
27.45;100;515
27.46;100;513
27.47;100;515
27.48;100;513
27.49;100;513
27.5;100;513
27.51;100;514
27.52;100;513
27.53;100;515
27.54;100;515
27.55;100;518
27.56;100;520
27.57;100;524
27.58;100;526
27.59;100;531
27.6;100;533
27.61;100;535
27.62;100;537
27.63;100;537
27.64;100;536
27.65;100;533
27.66;100;531
27.67;100;528
27.68;100;525
27.69;100;521
27.7;100;519
27.71;100;515
27.72;100;512
27.73;100;509
27.74;100;508
27.75;100;506
27.76;100;507
27.77;100;506
27.78;100;507
27.79;100;506
27.8;100;507
27.81;100;509
27.82;100;510
27.83;100;511
27.84;100;511
27.85;100;513
27.86;100;515
27.87;100;517
27.88;100;519
27.89;100;519
27.9;100;519
27.91;100;519
27.92;100;518
27.93;100;518
27.94;100;518
27.95;100;517
27.96;100;516
27.97;100;517
27.98;100;515
27.99;100;515
28;100;515
28.01;100;512
28.02;100;511
28.03;100;511
28.04;100;511
28.05;100;511
28.06;100;511
28.07;100;510
28.08;100;510
28.09;100;510
28.1;100;512
28.11;100;512
28.12;100;513
28.13;100;515
28.14;100;513
28.15;100;513
28.16;100;512
28.17;100;515
28.18;100;515
28.19;100;514
28.2;100;517
28.21;100;516
28.22;100;515
28.23;100;514
28.24;100;513
28.25;100;514
28.26;100;513
28.27;100;514
28.28;100;513
28.29;100;513
28.3;100;514
28.31;100;514
28.32;100;516
28.33;100;517
28.34;100;517
28.35;100;518
28.36;100;520
28.37;100;522
28.38;100;528
28.39;100;530
28.4;100;532
28.41;100;534
28.42;100;534
28.43;100;533
28.44;100;535
28.45;100;532
28.46;100;528
28.47;100;524
28.48;100;520
28.49;100;517
28.5;100;514
28.51;100;511
28.52;100;511
28.53;100;509
28.54;100;508
28.55;100;507
28.56;100;507
28.57;100;507
28.58;100;508
28.59;100;510
28.6;100;510
28.61;100;511
28.62;100;515
28.63;100;514
28.64;100;516
28.65;100;518
28.66;100;518
28.67;100;517
28.68;100;518
28.69;100;519
28.7;100;517
28.71;100;517
28.72;100;517
28.73;100;516
28.74;100;515
28.75;100;514
28.76;100;514
28.77;100;512
28.78;100;512
28.79;100;513
28.8;100;511
28.81;100;512
28.82;100;512
28.83;100;511
28.84;100;513
28.85;100;512
28.86;100;512
28.87;100;512
28.88;100;512
28.89;100;512
28.9;100;514
28.91;100;513
28.92;100;513
28.93;100;515
28.94;100;514
28.95;100;516
28.96;100;515
28.97;100;515
28.98;100;514
28.99;100;514
29;100;513
29.01;100;513
29.02;100;515
29.03;100;517
29.04;100;514
29.05;100;516
29.06;100;515
29.07;100;515
29.08;100;514
29.09;100;514
29.1;100;515
29.11;100;517
29.12;100;519
29.13;100;523
29.14;100;527
29.15;100;531
29.16;100;535
29.17;100;536
29.18;100;536
29.19;100;537
29.2;100;534
29.21;100;531
29.22;100;529
29.23;100;528
29.24;100;522
29.25;100;519
29.26;100;516
29.27;100;512
29.28;100;509
29.29;100;507
29.3;100;507
29.31;100;507
29.32;100;505
29.33;100;505
29.34;100;507
29.35;100;507
29.36;100;510
29.37;100;511
29.38;100;512
29.39;100;513
29.4;100;516
29.41;100;516
29.42;100;518
29.43;100;517
29.44;100;518
29.45;100;518
29.46;100;520
29.47;100;518
29.48;100;518
29.49;100;516
29.5;100;515
29.51;100;513
29.52;100;512
29.53;100;513
29.54;100;511
29.55;100;511
29.56;100;512
29.57;100;513
29.58;100;512
29.59;100;511
29.6;100;513
29.61;100;512
29.62;100;512
29.63;100;511
29.64;100;513
29.65;100;512
29.66;100;513
29.67;100;513
29.68;100;513
29.69;100;512
29.7;100;514
29.71;100;516
29.72;100;516
29.73;100;515
29.74;100;516
29.75;100;516
29.76;100;518
29.77;100;515
29.78;100;516
29.79;100;515
29.8;100;514
29.81;100;514
29.82;100;515
29.83;100;514
29.84;100;513
29.85;100;512
29.86;100;513
29.87;100;516
29.88;100;517
29.89;100;517
29.9;100;519
29.91;100;521
29.92;100;523
29.93;100;526
29.94;100;530
29.95;100;532
29.96;100;534
29.97;100;536
29.98;100;537
29.99;100;536
30;100;534
30.01;100;531
30.02;100;528
30.03;100;524
30.04;100;522
30.05;100;517
30.06;100;515
30.07;100;512
30.08;100;510
30.09;100;510
30.1;100;508
30.11;100;507
30.12;100;510
30.13;100;509
30.14;100;509
30.15;100;510
30.16;100;511
30.17;100;512
30.18;100;512
30.19;100;513
30.2;100;514
30.21;100;515
30.22;100;516
30.23;100;517
30.24;100;518
30.25;100;517
30.26;100;517
30.27;100;516
30.28;100;517
30.29;100;517
30.3;100;516
30.31;100;515
30.32;100;515
30.33;100;514
30.34;100;512
30.35;100;512
30.36;100;512
30.37;100;511
30.38;100;511
30.39;100;510
30.4;100;510
30.41;100;510
30.42;100;511
30.43;100;513
30.44;100;513
30.45;100;514
30.46;100;514
30.47;100;514
30.48;100;514
30.49;100;514
30.5;100;516
30.51;100;515
30.52;100;518
30.53;100;516
30.54;100;516
30.55;100;516
30.56;100;518
30.57;100;516
30.58;100;514
30.59;100;514
30.6;100;513
30.61;100;512
30.62;100;512
30.63;100;513
30.64;100;514
30.65;100;512
30.66;100;514
30.67;100;512
30.68;100;513
30.69;100;513
30.7;100;514
30.71;100;515
30.72;100;517
30.73;100;522
30.74;100;523
30.75;100;526
30.76;100;530
30.77;100;532
30.78;100;535
30.79;100;536
30.8;100;536
30.81;100;534
30.82;100;532
30.83;100;530
30.84;100;528
30.85;100;524
30.86;100;523
30.87;100;519
30.88;100;517
30.89;100;513
30.9;100;511
30.91;100;510
30.92;100;510
30.93;100;509
30.94;100;508
30.95;100;509
30.96;100;509
30.97;100;511
30.98;100;511
30.99;100;512
31;100;514
31.01;100;514
31.02;100;514
31.03;100;513
31.04;100;515
31.05;100;516
31.06;100;517
31.07;100;517
31.08;100;518
31.09;100;519
31.1;100;517
31.11;100;517
31.12;100;517
31.13;100;517
31.14;100;515
31.15;100;513
31.16;100;514
31.17;100;512
31.18;100;514
31.19;100;513
31.2;100;513
31.21;100;513
31.22;100;512
31.23;100;511
31.24;100;512
31.25;100;512
31.26;100;512
31.27;100;512
31.28;100;513
31.29;100;515
31.3;100;513
31.31;100;513
31.32;100;513
31.33;100;513
31.34;100;514
31.35;100;515
31.36;100;516
31.37;100;516
31.38;100;516
31.39;100;515
31.4;100;516
31.41;100;516
31.42;100;514
31.43;100;516
31.44;100;514
31.45;100;515
31.46;100;515
31.47;100;515
31.48;100;515
31.49;100;515
31.5;100;519
31.51;100;518
31.52;100;520
31.53;100;525
31.54;100;528
31.55;100;531
31.56;100;532
31.57;100;534
31.58;100;536
31.59;100;534
31.6;100;532
31.61;100;532
31.62;100;528
31.63;100;523
31.64;100;521
31.65;100;517
31.66;100;515
31.67;100;512
31.68;100;511
31.69;100;510
31.7;100;508
31.71;100;507
31.72;100;508
31.73;100;509
31.74;100;509
31.75;100;510
31.76;100;510
31.77;100;511
31.78;100;513
31.79;100;515
31.8;100;518
31.81;100;517
31.82;100;519
31.83;100;518
31.84;100;519
31.85;100;518
31.86;100;517
31.87;100;517
31.88;100;517
31.89;100;517
31.9;100;516
31.91;100;516
31.92;100;515
31.93;100;517
31.94;100;513
31.95;100;512
31.96;100;511
31.97;100;511
31.98;100;511
31.99;100;511
32;100;511
32.01;100;511
32.02;100;512
32.03;100;512
32.04;100;512
32.05;100;512
32.06;100;513
32.07;100;514
32.08;100;514
32.09;100;513
32.1;100;515
32.11;100;515
32.12;100;516
32.13;100;516
32.14;100;517
32.15;100;516
32.16;100;515
32.17;100;516
32.18;100;516
32.19;100;514
32.2;100;513
32.21;100;512
32.22;100;513
32.23;100;514
32.24;100;513
32.25;100;513
32.26;100;513
32.27;100;512
32.28;100;512
32.29;100;513
32.3;100;513
32.31;100;514
32.32;100;515
32.33;100;518
32.34;100;523
32.35;100;527
32.36;100;532
32.37;100;534
32.38;100;537
32.39;100;540
32.4;100;540
32.41;100;541
32.42;100;540
32.43;100;540
32.44;100;535
32.45;100;531
32.46;100;527
32.47;100;523
32.48;100;518
32.49;100;515
32.5;100;513
32.51;100;512
32.52;100;509
32.53;100;508
32.54;100;508
32.55;100;506
32.56;100;507
32.57;100;508
32.58;100;510
32.59;100;509
32.6;100;512
32.61;100;512
32.62;100;514
32.63;100;515
32.64;100;515
32.65;100;517
32.66;100;518
32.67;100;518
32.68;100;518
32.69;100;519
32.7;100;517
32.71;100;517
32.72;100;517
32.73;100;516
32.74;100;516
32.75;100;514
32.76;100;512
32.77;100;515
32.78;100;512
32.79;100;511
32.8;100;511
32.81;100;511
32.82;100;512
32.83;100;511
32.84;100;512
32.85;100;512
32.86;100;512
32.87;100;512
32.88;100;514
32.89;100;513
32.9;100;513
32.91;100;514
32.92;100;515
32.93;100;514
32.94;100;514
32.95;100;513
32.96;100;512
32.97;100;513
32.98;100;514
32.99;100;514
33;100;514
33.01;100;515
33.02;100;516
33.03;100;517
33.04;100;516
33.05;100;516
33.06;100;514
33.07;100;517
33.08;100;517
33.09;100;515
33.1;100;515
33.11;100;515
33.12;100;513
33.13;100;513
33.14;100;513
33.15;100;514
33.16;100;514
33.17;100;514
33.18;100;514
33.19;100;514
33.2;100;516
33.21;100;519
33.22;100;524
33.23;100;529
33.24;100;532
33.25;100;535
33.26;100;537
33.27;100;540
33.28;100;538
33.29;100;537
33.3;100;535
33.31;100;532
33.32;100;528
33.33;100;526
33.34;100;522
33.35;100;518
33.36;100;515
33.37;100;511
33.38;100;510
33.39;100;509
33.4;100;509
33.41;100;508
33.42;100;508
33.43;100;512
33.44;100;509
33.45;100;510
33.46;100;511
33.47;100;513
33.48;100;512
33.49;100;513
33.5;100;516
33.51;100;517
33.52;100;519
33.53;100;519
33.54;100;519
33.55;100;518
33.56;100;519
33.57;100;518
33.58;100;517
33.59;100;515
33.6;100;514
33.61;100;514
33.62;100;513
33.63;100;513
33.64;100;513
33.65;100;512
33.66;100;511
33.67;100;512
33.68;100;512
33.69;100;512
33.7;100;511
33.71;100;511
33.72;100;513
33.73;100;513
33.74;100;512
33.75;100;514
33.76;100;515
33.77;100;514
33.78;100;514
33.79;100;515
33.8;100;516
33.81;100;515
33.82;100;515
33.83;100;515
33.84;100;516
33.85;100;514
33.86;100;516
33.87;100;514
33.88;100;515
33.89;100;514
33.9;100;513
33.91;100;513
33.92;100;514
33.93;100;515
33.94;100;515
33.95;100;515
33.96;100;515
33.97;100;514
33.98;100;514
33.99;100;514
34;100;513
34.01;100;513
34.02;100;515
34.03;100;519
34.04;100;521
34.05;100;523
34.06;100;527
34.07;100;531
34.08;100;534
34.09;100;536
34.1;100;537
34.11;100;536
34.12;100;535
34.13;100;532
34.14;100;530
34.15;100;526
34.16;100;523
34.17;100;520
34.18;100;518
34.19;100;513
34.2;100;511
34.21;100;508
34.22;100;506
34.23;100;505
34.24;100;505
34.25;100;506
34.26;100;507
34.27;100;509
34.28;100;511
34.29;100;512
34.3;100;513
34.31;100;516
34.32;100;516
34.33;100;518
34.34;100;518
34.35;100;518
34.36;100;518
34.37;100;519
34.38;100;520
34.39;100;519
34.4;100;517
34.41;100;518
34.42;100;516
34.43;100;515
34.44;100;513
34.45;100;512
34.46;100;512
34.47;100;511
34.48;100;511
34.49;100;512
34.5;100;512
34.51;100;511
34.52;100;512
34.53;100;512
34.54;100;512
34.55;100;511
34.56;100;511
34.57;100;512
34.58;100;514
34.59;100;514
34.6;100;513
34.61;100;514
34.62;100;514
34.63;100;513
34.64;100;513
34.65;100;512
34.66;100;513
34.67;100;514
34.68;100;515
34.69;100;516
34.7;100;517
34.71;100;517
34.72;100;518
34.73;100;519
34.74;100;516
34.75;100;515
34.76;100;515
34.77;100;514
34.78;100;515
34.79;100;514
34.8;100;513
34.81;100;514
34.82;100;514
34.83;100;513
34.84;100;513
34.85;100;513
34.86;100;514
34.87;100;513
34.88;100;514
34.89;100;514
34.9;100;516
34.91;100;520
34.92;100;524
34.93;100;529
34.94;100;534
34.95;100;536
34.96;100;540
34.97;100;541
34.98;100;542
34.99;100;539
35;100;538
35.01;100;534
