time;Sampling Frequency;ECG;Pulse
11.897;1000;500;518
11.898;1000;499;516
11.899;1000;498;513
11.9;1000;498;514
11.901;1000;499;515
11.902;1000;500;516
11.903;1000;504;515
11.904;1000;506;515
11.905;1000;508;514
11.906;1000;509;514
11.907;1000;509;517
11.908;1000;508;516
11.909;1000;510;516
11.91;1000;512;515
11.911;1000;514;516
11.912;1000;515;516
11.913;1000;515;516
11.914;1000;512;514
11.915;1000;511;514
11.916;1000;510;515
11.917;1000;509;515
11.918;1000;509;514
11.919;1000;508;512
11.92;1000;507;513
11.921;1000;505;514
11.922;1000;503;515
11.923;1000;502;515
11.924;1000;505;513
11.925;1000;509;513
11.926;1000;511;517
11.927;1000;514;512
11.928;1000;517;516
11.929;1000;521;512
11.93;1000;524;512
11.931;1000;526;515
11.932;1000;526;514
11.933;1000;524;513
11.934;1000;522;511
11.935;1000;521;512
11.936;1000;521;513
11.937;1000;520;514
11.938;1000;518;513
11.939;1000;518;513
11.94;1000;519;512
11.941;1000;519;514
11.942;1000;520;512
11.943;1000;523;516
11.944;1000;526;512
11.945;1000;529;511
11.946;1000;530;515
11.947;1000;531;512
11.948;1000;532;513
11.949;1000;532;511
11.95;1000;529;512
11.951;1000;528;512
11.952;1000;531;513
11.953;1000;532;512
11.954;1000;532;513
11.955;1000;533;511
11.956;1000;536;511
11.957;1000;538;515
11.958;1000;539;514
11.959;1000;538;511
11.96;1000;538;512
11.961;1000;539;513
11.962;1000;541;511
11.963;1000;542;515
11.964;1000;543;511
11.965;1000;542;513
11.966;1000;542;514
11.967;1000;545;514
11.968;1000;547;513
11.969;1000;547;512
11.97;1000;548;513
11.971;1000;548;515
11.972;1000;550;514
11.973;1000;554;512
11.974;1000;557;516
11.975;1000;557;513
11.976;1000;556;514
11.977;1000;554;515
11.978;1000;555;513
11.979;1000;554;511
11.98;1000;556;511
11.981;1000;557;513
11.982;1000;559;513
11.983;1000;561;512
11.984;1000;563;513
11.985;1000;564;512
11.986;1000;565;513
11.987;1000;568;514
11.988;1000;572;512
11.989;1000;574;511
11.99;1000;577;512
11.991;1000;578;512
11.992;1000;578;516
11.993;1000;578;514
11.994;1000;577;511
11.995;1000;577;512
11.996;1000;576;513
11.997;1000;576;513
11.998;1000;575;513
11.999;1000;575;513
12;1000;574;512
12.001;1000;573;514
12.002;1000;574;514
12.003;1000;576;513
12.004;1000;576;514
12.005;1000;575;513
12.006;1000;574;513
12.007;1000;575;518
12.008;1000;577;513
12.009;1000;578;518
12.01;1000;579;514
12.011;1000;579;516
12.012;1000;576;516
12.013;1000;570;516
12.014;1000;568;514
12.015;1000;566;516
12.016;1000;569;518
12.017;1000;573;518
12.018;1000;572;517
12.019;1000;569;516
12.02;1000;568;517
12.021;1000;567;519
12.022;1000;568;520
12.023;1000;568;519
12.024;1000;568;520
12.025;1000;567;519
12.026;1000;561;519
12.027;1000;558;524
12.028;1000;558;521
12.029;1000;559;525
12.03;1000;557;522
12.031;1000;553;524
12.032;1000;551;523
12.033;1000;547;528
12.034;1000;542;524
12.035;1000;539;525
12.036;1000;537;527
12.037;1000;535;528
12.038;1000;534;526
12.039;1000;531;530
12.04;1000;527;527
12.041;1000;523;529
12.042;1000;519;530
12.043;1000;516;528
12.044;1000;516;527
12.045;1000;515;528
12.046;1000;514;531
12.047;1000;512;531
12.048;1000;511;531
12.049;1000;510;532
12.05;1000;509;531
12.051;1000;507;533
12.052;1000;504;534
12.053;1000;499;532
12.054;1000;491;533
12.055;1000;487;535
12.056;1000;482;534
12.057;1000;479;539
12.058;1000;476;537
12.059;1000;473;535
12.06;1000;473;536
12.061;1000;475;537
12.062;1000;475;538
12.063;1000;476;538
12.064;1000;474;539
12.065;1000;472;537
12.066;1000;473;538
12.067;1000;472;542
12.068;1000;472;542
12.069;1000;471;541
12.07;1000;467;541
12.071;1000;469;543
12.072;1000;468;543
12.073;1000;467;542
12.074;1000;465;541
12.075;1000;462;541
12.076;1000;460;544
12.077;1000;460;544
12.078;1000;462;544
12.079;1000;463;542
12.08;1000;461;543
12.081;1000;455;545
12.082;1000;451;543
12.083;1000;449;548
12.084;1000;449;544
12.085;1000;454;545
12.086;1000;456;545
12.087;1000;458;550
12.088;1000;457;547
12.089;1000;456;545
12.09;1000;455;546
12.091;1000;457;548
12.092;1000;457;547
12.093;1000;458;546
12.094;1000;457;547
12.095;1000;455;545
12.096;1000;458;547
12.097;1000;459;547
12.098;1000;458;546
12.099;1000;457;547
12.1;1000;456;545
12.101;1000;456;546
12.102;1000;457;550
12.103;1000;459;545
12.104;1000;461;550
12.105;1000;463;545
12.106;1000;462;547
12.107;1000;461;547
12.108;1000;460;546
12.109;1000;462;544
12.11;1000;463;544
12.111;1000;463;545
12.112;1000;464;546
12.113;1000;464;546
12.114;1000;465;543
12.115;1000;466;543
12.116;1000;466;545
12.117;1000;466;545
12.118;1000;466;543
12.119;1000;464;542
12.12;1000;464;543
12.121;1000;468;547
12.122;1000;470;541
12.123;1000;468;544
12.124;1000;467;541
12.125;1000;467;542
12.126;1000;467;542
12.127;1000;468;542
12.128;1000;469;541
12.129;1000;472;539
12.13;1000;473;539
12.131;1000;474;542
12.132;1000;473;540
12.133;1000;472;538
12.134;1000;473;541
12.135;1000;476;538
12.136;1000;480;539
12.137;1000;481;539
12.138;1000;481;537
12.139;1000;480;534
12.14;1000;475;534
12.141;1000;474;535
12.142;1000;474;535
12.143;1000;474;534
12.144;1000;474;534
12.145;1000;475;532
12.146;1000;474;533
12.147;1000;474;533
12.148;1000;475;530
12.149;1000;476;530
12.15;1000;478;530
12.151;1000;478;528
12.152;1000;477;532
12.153;1000;477;529
12.154;1000;476;527
12.155;1000;480;526
12.156;1000;483;527
12.157;1000;482;527
12.158;1000;482;525
12.159;1000;480;525
12.16;1000;477;523
12.161;1000;477;524
12.162;1000;477;524
12.163;1000;476;523
12.164;1000;477;523
12.165;1000;480;521
12.166;1000;481;520
12.167;1000;480;524
12.168;1000;482;519
12.169;1000;484;522
12.17;1000;486;519
12.171;1000;485;519
12.172;1000;484;519
12.173;1000;484;517
12.174;1000;485;515
12.175;1000;487;516
12.176;1000;484;516
12.177;1000;483;516
12.178;1000;485;515
12.179;1000;483;513
12.18;1000;480;513
12.181;1000;480;514
12.182;1000;480;514
12.183;1000;480;513
12.184;1000;481;511
12.185;1000;483;511
12.186;1000;483;516
12.187;1000;484;509
12.188;1000;486;512
12.189;1000;487;509
12.19;1000;488;509
12.191;1000;487;511
12.192;1000;486;511
12.193;1000;486;508
12.194;1000;486;507
12.195;1000;488;508
12.196;1000;487;509
12.197;1000;488;506
12.198;1000;486;510
12.199;1000;485;506
12.2;1000;483;506
12.201;1000;483;509
12.202;1000;485;507
12.203;1000;485;505
12.204;1000;485;503
12.205;1000;486;504
12.206;1000;488;505
12.207;1000;488;505
12.208;1000;489;504
12.209;1000;490;504
12.21;1000;491;503
12.211;1000;491;504
12.212;1000;491;502
12.213;1000;493;506
12.214;1000;493;501
12.215;1000;493;501
12.216;1000;493;505
12.217;1000;492;502
12.218;1000;490;501
12.219;1000;488;499
12.22;1000;488;499
12.221;1000;487;501
12.222;1000;487;501
12.223;1000;487;500
12.224;1000;487;499
12.225;1000;487;499
12.226;1000;490;500
12.227;1000;493;501
12.228;1000;493;500
12.229;1000;494;500
12.23;1000;497;499
12.231;1000;497;498
12.232;1000;496;503
12.233;1000;494;497
12.234;1000;492;502
12.235;1000;491;498
12.236;1000;491;499
12.237;1000;492;499
12.238;1000;493;498
12.239;1000;492;496
12.24;1000;491;497
12.241;1000;490;499
12.242;1000;492;499
12.243;1000;492;498
12.244;1000;492;497
12.245;1000;491;498
12.246;1000;492;500
12.247;1000;493;499
12.248;1000;493;498
12.249;1000;496;502
12.25;1000;499;498
12.251;1000;499;500
12.252;1000;497;501
12.253;1000;498;499
12.254;1000;499;498
12.255;1000;499;499
12.256;1000;498;500
12.257;1000;496;500
12.258;1000;495;498
12.259;1000;493;500
12.26;1000;492;500
12.261;1000;492;502
12.262;1000;494;499
12.263;1000;495;503
12.264;1000;497;502
12.265;1000;500;503
12.266;1000;501;503
12.267;1000;500;503
12.268;1000;500;503
12.269;1000;501;502
12.27;1000;503;502
12.271;1000;502;504
12.272;1000;503;504
12.273;1000;504;504
12.274;1000;504;504
12.275;1000;502;503
12.276;1000;501;505
12.277;1000;502;506
12.278;1000;504;505
12.279;1000;504;504
12.28;1000;502;505
12.281;1000;498;507
12.282;1000;498;505
12.283;1000;499;504
12.284;1000;499;505
12.285;1000;502;504
12.286;1000;504;506
12.287;1000;506;507
12.288;1000;504;506
12.289;1000;502;507
12.29;1000;504;506
12.291;1000;506;508
12.292;1000;508;509
12.293;1000;509;507
12.294;1000;509;508
12.295;1000;510;508
12.296;1000;510;508
12.297;1000;509;512
12.298;1000;505;508
12.299;1000;505;508
12.3;1000;507;509
12.301;1000;505;509
12.302;1000;505;512
12.303;1000;506;510
12.304;1000;508;511
12.305;1000;507;511
12.306;1000;509;513
12.307;1000;509;513
12.308;1000;508;513
12.309;1000;507;511
12.31;1000;508;512
12.311;1000;509;515
12.312;1000;510;515
12.313;1000;509;514
12.314;1000;507;513
12.315;1000;509;517
12.316;1000;512;516
12.317;1000;515;516
12.318;1000;515;516
12.319;1000;514;515
12.32;1000;513;516
12.321;1000;510;518
12.322;1000;508;516
12.323;1000;509;520
12.324;1000;511;516
12.325;1000;513;518
12.326;1000;513;517
12.327;1000;513;520
12.328;1000;513;521
12.329;1000;512;519
12.33;1000;514;519
12.331;1000;515;521
12.332;1000;516;520
12.333;1000;517;519
12.334;1000;519;520
12.335;1000;519;519
12.336;1000;517;520
12.337;1000;516;521
12.338;1000;515;521
12.339;1000;513;521
12.34;1000;512;519
12.341;1000;512;520
12.342;1000;513;525
12.343;1000;514;520
12.344;1000;516;525
12.345;1000;518;520
12.346;1000;520;522
12.347;1000;522;523
12.348;1000;523;522
12.349;1000;522;520
12.35;1000;522;521
12.351;1000;522;524
12.352;1000;520;524
12.353;1000;518;523
12.354;1000;518;524
12.355;1000;519;522
12.356;1000;521;524
12.357;1000;520;524
12.358;1000;518;522
12.359;1000;518;523
12.36;1000;518;523
12.361;1000;516;522
12.362;1000;515;527
12.363;1000;515;522
12.364;1000;515;523
12.365;1000;515;523
12.366;1000;515;524
12.367;1000;519;525
12.368;1000;520;524
12.369;1000;518;522
12.37;1000;518;523
12.371;1000;518;524
12.372;1000;519;522
12.373;1000;522;527
12.374;1000;524;522
12.375;1000;526;523
12.376;1000;527;522
12.377;1000;530;525
12.378;1000;527;524
12.379;1000;521;521
12.38;1000;519;522
12.381;1000;519;523
12.382;1000;520;524
12.383;1000;522;523
12.384;1000;523;523
12.385;1000;524;521
12.386;1000;525;523
12.387;1000;524;523
12.388;1000;524;521
12.389;1000;525;521
12.39;1000;529;522
12.391;1000;531;520
12.392;1000;530;525
12.393;1000;527;519
12.394;1000;526;520
12.395;1000;525;520
12.396;1000;523;521
12.397;1000;521;521
12.398;1000;520;520
12.399;1000;518;519
12.4;1000;519;519
12.401;1000;519;521
12.402;1000;519;521
12.403;1000;521;520
12.404;1000;519;520
12.405;1000;517;519
12.406;1000;516;519
12.407;1000;516;519
12.408;1000;515;523
12.409;1000;513;518
12.41;1000;512;519
12.411;1000;512;521
12.412;1000;510;519
12.413;1000;509;518
12.414;1000;509;516
12.415;1000;508;517
12.416;1000;508;519
12.417;1000;509;519
12.418;1000;512;518
12.419;1000;511;516
12.42;1000;510;517
12.421;1000;511;519
12.422;1000;512;518
12.423;1000;512;516
12.424;1000;512;519
12.425;1000;511;516
12.426;1000;509;518
12.427;1000;507;518
12.428;1000;508;517
12.429;1000;509;515
12.43;1000;511;516
12.431;1000;512;518
12.432;1000;512;518
12.433;1000;510;517
12.434;1000;509;517
12.435;1000;508;515
12.436;1000;508;517
12.437;1000;511;517
12.438;1000;511;515
12.439;1000;508;515
12.44;1000;510;516
12.441;1000;510;514
12.442;1000;510;518
12.443;1000;510;515
12.444;1000;510;513
12.445;1000;510;513
12.446;1000;512;515
12.447;1000;514;515
12.448;1000;516;514
12.449;1000;516;514
12.45;1000;516;513
12.451;1000;517;514
12.452;1000;516;512
12.453;1000;515;516
12.454;1000;515;512
12.455;1000;515;513
12.456;1000;514;516
12.457;1000;512;512
12.458;1000;511;512
12.459;1000;510;511
12.46;1000;510;511
12.461;1000;509;512
12.462;1000;508;513
12.463;1000;507;511
12.464;1000;506;512
12.465;1000;506;510
12.466;1000;508;512
12.467;1000;508;512
12.468;1000;507;511
12.469;1000;508;511
12.47;1000;508;510
12.471;1000;511;509
12.472;1000;512;515
12.473;1000;512;509
12.474;1000;511;513
12.475;1000;509;509
12.476;1000;508;510
12.477;1000;507;510
12.478;1000;507;510
12.479;1000;507;508
12.48;1000;508;509
12.481;1000;508;510
12.482;1000;507;510
12.483;1000;506;508
12.484;1000;505;508
12.485;1000;507;509
12.486;1000;506;508
12.487;1000;506;512
12.488;1000;507;507
12.489;1000;506;507
12.49;1000;506;508
12.491;1000;502;508
12.492;1000;499;509
12.493;1000;494;508
12.494;1000;489;507
12.495;1000;487;508
12.496;1000;487;509
12.497;1000;486;509
12.498;1000;481;508
12.499;1000;477;506
12.5;1000;476;507
12.501;1000;479;510
12.502;1000;483;507
12.503;1000;489;510
12.504;1000;496;505
12.505;1000;502;507
12.506;1000;511;509
12.507;1000;522;508
12.508;1000;532;507
12.509;1000;542;505
12.51;1000;555;506
12.511;1000;565;507
12.512;1000;574;508
12.513;1000;584;507
12.514;1000;598;507
12.515;1000;610;506
12.516;1000;625;508
12.517;1000;642;506
12.518;1000;658;511
12.519;1000;674;506
12.52;1000;685;506
12.521;1000;697;510
12.522;1000;708;506
12.523;1000;719;508
12.524;1000;729;506
12.525;1000;739;506
12.526;1000;751;508
12.527;1000;760;508
12.528;1000;763;507
12.529;1000;762;507
12.53;1000;760;506
12.531;1000;756;508
12.532;1000;746;508
12.533;1000;726;508
12.534;1000;703;508
12.535;1000;676;507
12.536;1000;647;507
12.537;1000;615;512
12.538;1000;580;506
12.539;1000;551;511
12.54;1000;527;507
12.541;1000;508;509
12.542;1000;494;510
12.543;1000;481;508
12.544;1000;473;507
12.545;1000;470;508
12.546;1000;465;507
12.547;1000;465;512
12.548;1000;466;511
12.549;1000;467;510
12.55;1000;467;510
12.551;1000;467;510
12.552;1000;466;511
12.553;1000;465;510
12.554;1000;465;509
12.555;1000;466;510
12.556;1000;466;511
12.557;1000;465;511
12.558;1000;463;510
12.559;1000;462;508
12.56;1000;461;509
12.561;1000;461;511
12.562;1000;459;510
12.563;1000;458;510
12.564;1000;458;508
12.565;1000;459;510
12.566;1000;461;514
12.567;1000;463;509
12.568;1000;464;512
12.569;1000;464;507
12.57;1000;465;509
12.571;1000;465;512
12.572;1000;466;511
12.573;1000;468;510
12.574;1000;469;508
12.575;1000;467;509
12.576;1000;469;511
12.577;1000;472;511
12.578;1000;474;511
12.579;1000;475;511
12.58;1000;474;510
12.581;1000;473;511
12.582;1000;475;509
12.583;1000;476;514
12.584;1000;478;509
12.585;1000;477;509
12.586;1000;478;514
12.587;1000;478;510
12.588;1000;478;511
12.589;1000;478;509
12.59;1000;479;510
12.591;1000;480;512
12.592;1000;482;512
12.593;1000;482;511
12.594;1000;480;509
12.595;1000;479;510
12.596;1000;481;510
12.597;1000;485;514
12.598;1000;486;513
12.599;1000;487;510
12.6;1000;487;511
12.601;1000;486;515
12.602;1000;482;512
12.603;1000;480;512
12.604;1000;480;510
12.605;1000;481;511
12.606;1000;483;513
12.607;1000;486;513
12.608;1000;488;513
12.609;1000;488;511
12.61;1000;491;512
12.611;1000;494;515
12.612;1000;495;514
12.613;1000;494;513
12.614;1000;493;516
12.615;1000;493;513
12.616;1000;492;515
12.617;1000;491;514
12.618;1000;491;514
12.619;1000;491;511
12.62;1000;491;512
12.621;1000;492;514
12.622;1000;493;514
12.623;1000;494;514
12.624;1000;493;514
12.625;1000;493;513
12.626;1000;495;515
12.627;1000;496;515
12.628;1000;497;513
12.629;1000;498;513
12.63;1000;498;514
12.631;1000;496;512
12.632;1000;499;517
12.633;1000;504;515
12.634;1000;504;512
12.635;1000;504;513
12.636;1000;502;514
12.637;1000;501;515
12.638;1000;502;514
12.639;1000;501;514
12.64;1000;500;512
12.641;1000;501;515
12.642;1000;502;515
12.643;1000;502;513
12.644;1000;503;515
12.645;1000;505;513
12.646;1000;506;513
12.647;1000;508;518
12.648;1000;508;513
12.649;1000;509;517
12.65;1000;509;513
12.651;1000;510;515
12.652;1000;511;515
12.653;1000;512;513
12.654;1000;512;512
12.655;1000;512;513
12.656;1000;512;515
12.657;1000;511;515
12.658;1000;509;513
12.659;1000;506;511
12.66;1000;507;513
12.661;1000;507;515
12.662;1000;507;515
12.663;1000;507;514
12.664;1000;508;512
12.665;1000;508;514
12.666;1000;510;518
12.667;1000;509;512
12.668;1000;509;516
12.669;1000;508;513
12.67;1000;513;514
12.671;1000;516;515
12.672;1000;517;516
12.673;1000;516;514
12.674;1000;518;513
12.675;1000;518;514
12.676;1000;518;516
12.677;1000;518;515
12.678;1000;517;514
12.679;1000;515;517
12.68;1000;515;514
12.681;1000;513;516
12.682;1000;514;516
12.683;1000;518;515
12.684;1000;521;513
12.685;1000;524;514
12.686;1000;523;516
12.687;1000;527;516
12.688;1000;530;515
12.689;1000;532;515
12.69;1000;530;514
12.691;1000;527;515
12.692;1000;524;516
12.693;1000;521;514
12.694;1000;522;514
12.695;1000;524;515
12.696;1000;523;513
12.697;1000;527;518
12.698;1000;531;515
12.699;1000;529;515
12.7;1000;528;513
12.701;1000;528;515
12.702;1000;529;516
12.703;1000;531;515
12.704;1000;531;513
12.705;1000;532;513
12.706;1000;533;513
12.707;1000;536;516
12.708;1000;538;516
12.709;1000;540;515
12.71;1000;540;515
12.711;1000;542;515
12.712;1000;543;516
12.713;1000;542;515
12.714;1000;543;513
12.715;1000;545;514
12.716;1000;545;515
12.717;1000;545;515
12.718;1000;547;514
12.719;1000;548;512
12.72;1000;551;513
12.721;1000;551;515
12.722;1000;553;515
12.723;1000;555;514
12.724;1000;557;512
12.725;1000;560;513
12.726;1000;562;517
12.727;1000;563;512
12.728;1000;563;516
12.729;1000;563;512
12.73;1000;567;512
12.731;1000;568;515
12.732;1000;566;514
12.733;1000;564;513
12.734;1000;564;511
12.735;1000;566;513
12.736;1000;568;514
12.737;1000;568;515
12.738;1000;568;513
12.739;1000;567;514
12.74;1000;567;512
12.741;1000;567;515
12.742;1000;567;512
12.743;1000;569;517
12.744;1000;569;513
12.745;1000;569;513
12.746;1000;572;517
12.747;1000;574;513
12.748;1000;573;514
12.749;1000;574;512
12.75;1000;576;513
12.751;1000;577;515
12.752;1000;576;516
12.753;1000;575;514
12.754;1000;573;515
12.755;1000;571;515
12.756;1000;569;514
12.757;1000;569;518
12.758;1000;568;518
12.759;1000;566;515
12.76;1000;566;516
12.761;1000;564;518
12.762;1000;563;516
12.763;1000;563;520
12.764;1000;562;517
12.765;1000;561;519
12.766;1000;560;520
12.767;1000;563;520
12.768;1000;564;519
12.769;1000;563;518
12.77;1000;564;519
12.771;1000;565;523
12.772;1000;563;521
12.773;1000;560;521
12.774;1000;556;525
12.775;1000;554;522
12.776;1000;552;524
12.777;1000;549;524
12.778;1000;547;523
12.779;1000;544;521
12.78;1000;542;523
12.781;1000;539;525
12.782;1000;536;526
12.783;1000;534;525
12.784;1000;531;526
12.785;1000;527;525
12.786;1000;525;527
12.787;1000;523;528
12.788;1000;520;527
12.789;1000;519;526
12.79;1000;518;528
12.791;1000;516;527
12.792;1000;514;532
12.793;1000;511;530
12.794;1000;508;528
12.795;1000;505;529
12.796;1000;502;530
12.797;1000;497;531
12.798;1000;495;531
12.799;1000;491;532
12.8;1000;489;531
12.801;1000;487;533
12.802;1000;487;534
12.803;1000;486;534
12.804;1000;484;535
12.805;1000;483;534
12.806;1000;481;534
12.807;1000;481;539
12.808;1000;480;536
12.809;1000;479;536
12.81;1000;478;536
12.811;1000;476;535
12.812;1000;475;538
12.813;1000;472;539
12.814;1000;468;536
12.815;1000;466;538
12.816;1000;466;539
12.817;1000;466;540
12.818;1000;463;540
12.819;1000;460;540
12.82;1000;458;540
12.821;1000;458;541
12.822;1000;457;542
12.823;1000;456;542
12.824;1000;456;542
12.825;1000;459;542
12.826;1000;461;542
12.827;1000;462;545
12.828;1000;461;543
12.829;1000;460;547
12.83;1000;460;544
12.831;1000;461;546
12.832;1000;463;543
12.833;1000;463;548
12.834;1000;461;544
12.835;1000;460;545
12.836;1000;456;547
12.837;1000;455;547
12.838;1000;455;545
12.839;1000;454;548
12.84;1000;451;546
12.841;1000;449;547
12.842;1000;451;548
12.843;1000;453;546
12.844;1000;454;544
12.845;1000;456;545
12.846;1000;457;547
12.847;1000;459;547
12.848;1000;460;546
12.849;1000;459;546
12.85;1000;461;545
12.851;1000;463;547
12.852;1000;465;547
12.853;1000;464;545
12.854;1000;461;545
12.855;1000;459;546
12.856;1000;457;545
12.857;1000;457;549
12.858;1000;456;546
12.859;1000;456;543
12.86;1000;458;543
12.861;1000;459;545
12.862;1000;459;545
12.863;1000;458;544
12.864;1000;459;544
12.865;1000;459;543
12.866;1000;462;542
12.867;1000;465;546
12.868;1000;467;545
12.869;1000;470;543
12.87;1000;469;543
12.871;1000;470;544
12.872;1000;468;543
12.873;1000;469;542
12.874;1000;470;540
12.875;1000;472;540
12.876;1000;472;541
12.877;1000;472;542
12.878;1000;471;540
12.879;1000;469;537
12.88;1000;469;538
12.881;1000;468;540
12.882;1000;468;539
12.883;1000;469;538
12.884;1000;471;536
12.885;1000;473;536
12.886;1000;474;540
12.887;1000;475;534
12.888;1000;476;537
12.889;1000;477;534
12.89;1000;479;533
12.891;1000;478;535
12.892;1000;478;531
12.893;1000;479;531
12.894;1000;478;527
12.895;1000;477;529
12.896;1000;477;530
12.897;1000;476;529
12.898;1000;476;527
12.899;1000;475;528
12.9;1000;474;526
12.901;1000;474;527
12.902;1000;475;525
12.903;1000;476;529
12.904;1000;477;525
12.905;1000;479;524
12.906;1000;482;526
12.907;1000;481;524
12.908;1000;480;522
12.909;1000;480;522
12.91;1000;480;521
12.911;1000;481;522
12.912;1000;482;522
12.913;1000;480;520
12.914;1000;480;519
12.915;1000;481;518
12.916;1000;483;519
12.917;1000;483;519
12.918;1000;482;518
12.919;1000;480;518
12.92;1000;478;516
12.921;1000;476;518
12.922;1000;476;515
12.923;1000;474;513
12.924;1000;475;513
12.925;1000;477;512
12.926;1000;478;513
12.927;1000;477;511
12.928;1000;478;514
12.929;1000;480;512
12.93;1000;483;511
12.931;1000;486;512
12.932;1000;488;512
12.933;1000;487;511
12.934;1000;485;511
12.935;1000;483;510
12.936;1000;483;512
12.937;1000;482;510
12.938;1000;481;508
12.939;1000;480;508
12.94;1000;480;507
12.941;1000;478;505
12.942;1000;479;509
12.943;1000;480;506
12.944;1000;482;510
12.945;1000;484;506
12.946;1000;484;505
12.947;1000;484;509
12.948;1000;484;505
12.949;1000;481;509
12.95;1000;481;504
12.951;1000;481;507
12.952;1000;481;505
12.953;1000;483;502
12.954;1000;483;506
12.955;1000;485;503
12.956;1000;484;504
12.957;1000;485;502
12.958;1000;484;505
12.959;1000;483;500
12.96;1000;484;502
12.961;1000;484;504
12.962;1000;484;502
12.963;1000;486;504
12.964;1000;487;500
12.965;1000;487;502
12.966;1000;488;506
12.967;1000;488;500
12.968;1000;490;504
12.969;1000;489;500
12.97;1000;489;501
12.971;1000;490;502
12.972;1000;488;502
12.973;1000;487;500
12.974;1000;488;498
12.975;1000;491;499
12.976;1000;491;500
12.977;1000;491;501
12.978;1000;489;500
12.979;1000;487;500
12.98;1000;483;499
12.981;1000;481;500
12.982;1000;481;500
12.983;1000;482;499
12.984;1000;484;499
12.985;1000;486;499
12.986;1000;489;499
12.987;1000;492;503
12.988;1000;492;501
12.989;1000;493;497
12.99;1000;495;499
12.991;1000;496;500
12.992;1000;497;501
12.993;1000;498;499
12.994;1000;498;500
12.995;1000;498;499
12.996;1000;500;499
12.997;1000;499;503
12.998;1000;495;500
12.999;1000;492;504
13;1000;491;500
13.001;1000;492;502
13.002;1000;494;502
13.003;1000;495;502
13.004;1000;495;499
13.005;1000;496;500
13.006;1000;496;502
13.007;1000;496;503
13.008;1000;498;502
13.009;1000;499;499
13.01;1000;497;500
13.011;1000;496;502
13.012;1000;498;503
13.013;1000;498;502
13.014;1000;499;504
13.015;1000;502;502
13.016;1000;500;502
13.017;1000;502;507
13.018;1000;502;502
13.019;1000;500;506
13.02;1000;497;504
13.021;1000;496;505
13.022;1000;496;506
13.023;1000;500;504
13.024;1000;502;503
13.025;1000;504;504
13.026;1000;505;504
13.027;1000;505;509
13.028;1000;504;509
13.029;1000;503;508
13.03;1000;504;510
13.031;1000;505;509
13.032;1000;504;508
13.033;1000;503;508
13.034;1000;502;507
13.035;1000;502;508
13.036;1000;501;509
13.037;1000;501;510
13.038;1000;500;509
13.039;1000;498;506
13.04;1000;498;508
13.041;1000;497;511
13.042;1000;497;511
13.043;1000;500;510
13.044;1000;501;508
13.045;1000;503;510
13.046;1000;504;515
13.047;1000;506;510
13.048;1000;507;513
13.049;1000;506;509
13.05;1000;507;511
13.051;1000;509;514
13.052;1000;509;512
13.053;1000;508;512
13.054;1000;509;510
13.055;1000;508;512
13.056;1000;506;513
13.057;1000;504;514
13.058;1000;505;514
13.059;1000;504;514
13.06;1000;504;513
13.061;1000;504;515
13.062;1000;502;513
13.063;1000;503;518
13.064;1000;503;513
13.065;1000;503;513
13.066;1000;504;519
13.067;1000;507;514
13.068;1000;509;516
13.069;1000;511;514
13.07;1000;510;515
13.071;1000;510;517
13.072;1000;510;518
13.073;1000;512;516
13.074;1000;512;515
13.075;1000;511;516
13.076;1000;510;518
13.077;1000;509;519
13.078;1000;507;519
13.079;1000;507;516
13.08;1000;508;518
13.081;1000;508;523
13.082;1000;509;518
13.083;1000;508;521
13.084;1000;508;517
13.085;1000;507;519
13.086;1000;508;521
13.087;1000;511;521
13.088;1000;515;520
13.089;1000;519;519
13.09;1000;520;520
13.091;1000;520;523
13.092;1000;519;522
13.093;1000;520;521
13.094;1000;521;524
13.095;1000;520;521
13.096;1000;519;523
13.097;1000;516;524
13.098;1000;514;521
13.099;1000;513;519
13.1;1000;513;521
13.101;1000;513;522
13.102;1000;517;523
13.103;1000;517;522
13.104;1000;518;523
13.105;1000;520;522
13.106;1000;521;524
13.107;1000;523;524
13.108;1000;523;521
13.109;1000;521;522
13.11;1000;520;523
13.111;1000;520;521
13.112;1000;519;526
13.113;1000;519;523
13.114;1000;519;520
13.115;1000;522;522
13.116;1000;521;523
13.117;1000;521;523
13.118;1000;520;521
13.119;1000;519;523
13.12;1000;519;521
13.121;1000;521;522
13.122;1000;523;524
13.123;1000;524;522
13.124;1000;524;523
13.125;1000;523;521
13.126;1000;523;523
13.127;1000;520;521
13.128;1000;516;526
13.129;1000;519;520
13.13;1000;520;524
13.131;1000;520;526
13.132;1000;522;520
13.133;1000;522;523
13.134;1000;518;519
13.135;1000;515;521
13.136;1000;513;523
13.137;1000;512;523
13.138;1000;511;521
13.139;1000;510;522
13.14;1000;509;521
13.141;1000;505;521
13.142;1000;503;524
13.143;1000;502;524
13.144;1000;500;519
13.145;1000;501;520
13.146;1000;504;524
13.147;1000;505;520
13.148;1000;505;520
13.149;1000;505;519
13.15;1000;506;520
13.151;1000;508;521
13.152;1000;510;521
13.153;1000;511;520
13.154;1000;511;518
13.155;1000;509;519
13.156;1000;507;521
13.157;1000;506;521
13.158;1000;506;519
13.159;1000;504;523
13.16;1000;501;519
13.161;1000;498;521
13.162;1000;497;521
13.163;1000;499;519
13.164;1000;502;517
13.165;1000;504;519
13.166;1000;504;520
13.167;1000;504;520
