time;SamplingFrequency;Pulse
35.02;100;515
35.03;100;515
35.04;100;516
35.05;100;515
35.06;100;514
35.07;100;514
35.08;100;514
35.09;100;512
35.1;100;512
35.11;100;513
35.12;100;514
35.13;100;513
35.14;100;515
35.15;100;519
35.16;100;523
35.17;100;528
35.18;100;531
35.19;100;536
35.2;100;540
35.21;100;541
35.22;100;543
35.23;100;543
35.24;100;541
35.25;100;538
35.26;100;533
35.27;100;530
35.28;100;526
35.29;100;521
35.3;100;515
35.31;100;513
35.32;100;511
35.33;100;507
35.34;100;505
35.35;100;504
35.36;100;504
35.37;100;505
35.38;100;504
35.39;100;505
35.4;100;507
35.41;100;509
35.42;100;511
35.43;100;511
35.44;100;515
35.45;100;516
35.46;100;516
35.47;100;519
35.48;100;518
35.49;100;519
35.5;100;517
35.51;100;518
35.52;100;516
35.53;100;516
35.54;100;515
35.55;100;514
35.56;100;513
35.57;100;512
35.58;100;511
35.59;100;510
35.6;100;509
35.61;100;509
35.62;100;508
35.63;100;510
35.64;100;509
35.65;100;511
35.66;100;511
35.67;100;513
35.68;100;514
35.69;100;512
35.7;100;513
35.71;100;514
35.72;100;515
35.73;100;514
35.74;100;513
35.75;100;514
35.76;100;514
35.77;100;512
35.78;100;513
35.79;100;513
35.8;100;513
35.81;100;515
35.82;100;513
35.83;100;513
35.84;100;513
35.85;100;514
35.86;100;514
35.87;100;514
35.88;100;514
35.89;100;514
35.9;100;513
35.91;100;514
35.92;100;515
35.93;100;514
35.94;100;513
35.95;100;514
35.96;100;514
35.97;100;513
35.98;100;513
35.99;100;515
36;100;517
36.01;100;519
36.02;100;523
36.03;100;528
36.04;100;531
36.05;100;536
36.06;100;540
36.07;100;541
36.08;100;542
36.09;100;541
36.1;100;538
36.11;100;536
36.12;100;531
36.13;100;526
36.14;100;522
36.15;100;517
36.16;100;514
36.17;100;509
36.18;100;509
36.19;100;506
36.2;100;504
36.21;100;504
36.22;100;504
36.23;100;503
36.24;100;503
36.25;100;506
36.26;100;507
36.27;100;510
36.28;100;511
36.29;100;513
36.3;100;516
36.31;100;517
36.32;100;520
36.33;100;520
36.34;100;521
36.35;100;520
36.36;100;520
36.37;100;518
36.38;100;518
36.39;100;517
36.4;100;516
36.41;100;515
36.42;100;514
36.43;100;512
36.44;100;512
36.45;100;511
36.46;100;511
36.47;100;511
36.48;100;512
36.49;100;514
36.5;100;514
36.51;100;512
36.52;100;513
36.53;100;512
36.54;100;513
36.55;100;512
36.56;100;512
36.57;100;512
36.58;100;512
36.59;100;513
36.6;100;514
36.61;100;515
36.62;100;515
36.63;100;515
36.64;100;516
36.65;100;514
36.66;100;514
36.67;100;514
36.68;100;514
36.69;100;515
36.7;100;516
36.71;100;514
36.72;100;515
36.73;100;515
36.74;100;512
36.75;100;512
36.76;100;513
36.77;100;514
36.78;100;513
36.79;100;515
36.8;100;517
36.81;100;519
36.82;100;524
36.83;100;528
36.84;100;532
36.85;100;536
36.86;100;536
36.87;100;536
36.88;100;534
36.89;100;533
36.9;100;530
36.91;100;530
36.92;100;526
36.93;100;521
36.94;100;520
36.95;100;515
36.96;100;512
36.97;100;511
36.98;100;508
36.99;100;505
37;100;505
37.01;100;504
37.02;100;505
37.03;100;507
37.04;100;507
37.05;100;509
37.06;100;511
37.07;100;511
37.08;100;513
37.09;100;513
37.1;100;515
37.11;100;519
37.12;100;519
37.13;100;521
37.14;100;520
37.15;100;521
37.16;100;519
37.17;100;519
37.18;100;517
37.19;100;517
37.2;100;515
37.21;100;514
37.22;100;512
37.23;100;512
37.24;100;511
37.25;100;512
37.26;100;512
37.27;100;511
37.28;100;510
37.29;100;511
37.3;100;512
37.31;100;512
37.32;100;512
37.33;100;512
37.34;100;513
37.35;100;514
37.36;100;515
37.37;100;513
37.38;100;514
37.39;100;513
37.4;100;513
37.41;100;514
37.42;100;515
37.43;100;515
37.44;100;516
37.45;100;516
37.46;100;515
37.47;100;515
37.48;100;515
37.49;100;513
37.5;100;514
37.51;100;513
37.52;100;512
37.53;100;513
37.54;100;513
37.55;100;515
37.56;100;516
37.57;100;514
37.58;100;516
37.59;100;518
37.6;100;516
37.61;100;518
37.62;100;521
37.63;100;526
37.64;100;528
37.65;100;532
37.66;100;536
37.67;100;538
37.68;100;539
37.69;100;537
37.7;100;536
37.71;100;534
37.72;100;530
37.73;100;527
37.74;100;523
37.75;100;519
37.76;100;515
37.77;100;514
37.78;100;510
37.79;100;510
37.8;100;509
37.81;100;508
37.82;100;508
37.83;100;507
37.84;100;508
37.85;100;507
37.86;100;509
37.87;100;509
37.88;100;511
37.89;100;512
37.9;100;513
37.91;100;514
37.92;100;517
37.93;100;517
37.94;100;517
37.95;100;517
37.96;100;519
37.97;100;517
37.98;100;518
37.99;100;518
38;100;519
38.01;100;518
38.02;100;515
38.03;100;516
38.04;100;516
38.05;100;513
38.06;100;512
38.07;100;511
38.08;100;512
38.09;100;510
38.1;100;511
38.11;100;512
38.12;100;510
38.13;100;511
38.14;100;512
38.15;100;512
38.16;100;511
38.17;100;511
38.18;100;511
38.19;100;514
38.2;100;513
38.21;100;515
38.22;100;514
38.23;100;516
38.24;100;515
38.25;100;516
38.26;100;516
38.27;100;517
38.28;100;518
38.29;100;516
38.3;100;516
38.31;100;516
38.32;100;516
38.33;100;514
38.34;100;514
38.35;100;514
38.36;100;514
38.37;100;513
38.38;100;515
38.39;100;513
38.4;100;514
38.41;100;513
38.42;100;515
38.43;100;516
38.44;100;520
38.45;100;520
38.46;100;524
38.47;100;527
38.48;100;531
38.49;100;535
38.5;100;537
38.51;100;538
38.52;100;538
38.53;100;536
38.54;100;534
38.55;100;532
38.56;100;529
38.57;100;524
38.58;100;520
38.59;100;517
38.6;100;515
38.61;100;511
38.62;100;511
38.63;100;507
38.64;100;508
38.65;100;507
38.66;100;508
38.67;100;505
38.68;100;508
38.69;100;508
38.7;100;509
38.71;100;511
38.72;100;513
38.73;100;515
38.74;100;516
38.75;100;517
38.76;100;519
38.77;100;520
38.78;100;519
38.79;100;519
38.8;100;517
38.81;100;516
38.82;100;517
38.83;100;518
38.84;100;516
38.85;100;517
38.86;100;518
38.87;100;514
38.88;100;515
38.89;100;512
38.9;100;511
38.91;100;512
38.92;100;512
38.93;100;512
38.94;100;512
38.95;100;512
38.96;100;513
38.97;100;513
38.98;100;512
38.99;100;515
39;100;513
39.01;100;515
39.02;100;514
39.03;100;514
39.04;100;513
39.05;100;515
39.06;100;515
39.07;100;515
39.08;100;516
39.09;100;516
39.1;100;515
39.11;100;515
39.12;100;516
39.13;100;516
39.14;100;515
39.15;100;515
39.16;100;516
39.17;100;514
39.18;100;514
39.19;100;513
39.2;100;515
39.21;100;515
39.22;100;516
39.23;100;519
39.24;100;521
39.25;100;525
39.26;100;529
39.27;100;531
39.28;100;537
39.29;100;535
39.3;100;537
39.31;100;534
39.32;100;533
39.33;100;531
39.34;100;527
39.35;100;524
39.36;100;521
39.37;100;518
39.38;100;516
39.39;100;512
39.4;100;510
39.41;100;508
39.42;100;507
39.43;100;505
39.44;100;504
39.45;100;505
39.46;100;504
39.47;100;509
39.48;100;510
39.49;100;510
39.5;100;513
39.51;100;514
39.52;100;519
39.53;100;519
39.54;100;519
39.55;100;520
39.56;100;523
39.57;100;521
39.58;100;521
39.59;100;519
39.6;100;518
39.61;100;517
39.62;100;516
39.63;100;515
39.64;100;515
39.65;100;514
39.66;100;513
39.67;100;513
39.68;100;512
39.69;100;513
39.7;100;513
39.71;100;512
39.72;100;513
39.73;100;513
39.74;100;511
39.75;100;514
39.76;100;513
39.77;100;512
39.78;100;512
39.79;100;513
39.8;100;513
39.81;100;514
39.82;100;515
39.83;100;515
39.84;100;515
39.85;100;515
39.86;100;515
39.87;100;516
39.88;100;516
39.89;100;517
39.9;100;518
39.91;100;517
39.92;100;515
39.93;100;515
39.94;100;514
39.95;100;515
39.96;100;514
39.97;100;515
39.98;100;513
39.99;100;514
