time;Sampling Frequency;ECG;Pulse
7.152;1000;501;509
7.153;1000;501;509
7.154;1000;500;508
7.155;1000;501;507
7.156;1000;504;509
7.157;1000;504;506
7.158;1000;506;511
7.159;1000;510;507
7.16;1000;512;508
7.161;1000;513;510
7.162;1000;512;508
7.163;1000;512;508
7.164;1000;510;509
7.165;1000;509;506
7.166;1000;508;508
7.167;1000;507;508
7.168;1000;506;508
7.169;1000;507;508
7.17;1000;511;507
7.171;1000;513;509
7.172;1000;512;509
7.173;1000;508;508
7.174;1000;505;510
7.175;1000;506;507
7.176;1000;506;509
7.177;1000;506;509
7.178;1000;505;510
7.179;1000;507;507
7.18;1000;509;505
7.181;1000;509;508
7.182;1000;509;508
7.183;1000;508;509
7.184;1000;508;507
7.185;1000;508;505
7.186;1000;509;508
7.187;1000;511;508
7.188;1000;510;507
7.189;1000;506;507
7.19;1000;502;506
7.191;1000;503;506
7.192;1000;508;510
7.193;1000;510;506
7.194;1000;510;508
7.195;1000;510;505
7.196;1000;510;506
7.197;1000;511;507
7.198;1000;510;508
7.199;1000;511;507
7.2;1000;513;505
7.201;1000;515;507
7.202;1000;517;507
7.203;1000;516;507
7.204;1000;515;507
7.205;1000;514;506
7.206;1000;514;506
7.207;1000;515;511
7.208;1000;516;507
7.209;1000;516;510
7.21;1000;517;505
7.211;1000;515;508
7.212;1000;513;508
7.213;1000;512;508
7.214;1000;514;509
7.215;1000;516;506
7.216;1000;516;508
7.217;1000;518;508
7.218;1000;517;508
7.219;1000;514;509
7.22;1000;511;506
7.221;1000;511;508
7.222;1000;511;508
7.223;1000;512;508
7.224;1000;512;508
7.225;1000;511;508
7.226;1000;510;512
7.227;1000;508;506
7.228;1000;506;510
7.229;1000;504;509
7.23;1000;503;507
7.231;1000;502;510
7.232;1000;498;510
7.233;1000;496;509
7.234;1000;494;511
7.235;1000;493;509
7.236;1000;495;511
7.237;1000;497;508
7.238;1000;497;512
7.239;1000;497;512
7.24;1000;498;509
7.241;1000;499;512
7.242;1000;499;511
7.243;1000;499;511
7.244;1000;499;511
7.245;1000;501;508
7.246;1000;503;510
7.247;1000;503;511
7.248;1000;502;511
7.249;1000;502;510
7.25;1000;500;509
7.251;1000;498;511
7.252;1000;498;509
7.253;1000;497;513
7.254;1000;496;510
7.255;1000;496;509
7.256;1000;496;513
7.257;1000;496;511
7.258;1000;497;512
7.259;1000;499;512
7.26;1000;500;508
7.261;1000;500;511
7.262;1000;498;512
7.263;1000;500;511
7.264;1000;499;511
7.265;1000;501;508
7.266;1000;502;511
7.267;1000;500;512
7.268;1000;499;512
7.269;1000;500;511
7.27;1000;499;511
7.271;1000;499;515
7.272;1000;497;510
7.273;1000;495;514
7.274;1000;494;510
7.275;1000;497;511
7.276;1000;503;512
7.277;1000;508;512
7.278;1000;508;512
7.279;1000;507;513
7.28;1000;503;510
7.281;1000;499;512
7.282;1000;498;512
7.283;1000;499;513
7.284;1000;498;512
7.285;1000;496;510
7.286;1000;496;512
7.287;1000;498;513
7.288;1000;500;512
7.289;1000;499;516
7.29;1000;500;511
7.291;1000;500;511
7.292;1000;500;513
7.293;1000;500;512
7.294;1000;499;514
7.295;1000;499;512
7.296;1000;500;513
7.297;1000;500;514
7.298;1000;500;512
7.299;1000;500;517
7.3;1000;500;513
7.301;1000;502;514
7.302;1000;504;512
7.303;1000;505;516
7.304;1000;504;516
7.305;1000;503;513
7.306;1000;500;516
7.307;1000;498;515
7.308;1000;497;515
7.309;1000;496;515
7.31;1000;494;512
7.311;1000;491;514
7.312;1000;490;515
7.313;1000;489;514
7.314;1000;486;515
7.315;1000;482;512
7.316;1000;480;514
7.317;1000;478;512
7.318;1000;473;517
7.319;1000;469;514
7.32;1000;467;513
7.321;1000;470;517
7.322;1000;472;514
7.323;1000;478;515
7.324;1000;485;515
7.325;1000;492;513
7.326;1000;500;515
7.327;1000;510;515
7.328;1000;519;514
7.329;1000;528;514
7.33;1000;538;513
7.331;1000;548;515
7.332;1000;555;512
7.333;1000;567;517
7.334;1000;582;513
7.335;1000;598;512
7.336;1000;613;516
7.337;1000;627;515
7.338;1000;641;515
7.339;1000;654;515
7.34;1000;668;511
7.341;1000;687;513
7.342;1000;708;514
7.343;1000;722;515
7.344;1000;735;513
7.345;1000;749;511
7.346;1000;760;514
7.347;1000;768;514
7.348;1000;774;514
7.349;1000;779;513
7.35;1000;780;512
7.351;1000;778;512
7.352;1000;772;517
7.353;1000;760;512
7.354;1000;738;516
7.355;1000;710;511
7.356;1000;677;513
7.357;1000;643;514
7.358;1000;609;514
7.359;1000;578;515
7.36;1000;551;512
7.361;1000;528;514
7.362;1000;511;513
7.363;1000;495;513
7.364;1000;480;516
7.365;1000;472;512
7.366;1000;466;512
7.367;1000;462;517
7.368;1000;459;512
7.369;1000;459;515
7.37;1000;459;511
7.371;1000;457;513
7.372;1000;453;513
7.373;1000;451;514
7.374;1000;451;514
7.375;1000;453;511
7.376;1000;454;513
7.377;1000;452;514
7.378;1000;451;513
7.379;1000;449;513
7.38;1000;448;512
7.381;1000;447;514
7.382;1000;448;512
7.383;1000;449;516
7.384;1000;452;513
7.385;1000;455;512
7.386;1000;454;511
7.387;1000;452;515
7.388;1000;451;512
7.389;1000;450;513
7.39;1000;450;511
7.391;1000;449;513
7.392;1000;449;514
7.393;1000;451;513
7.394;1000;451;512
7.395;1000;451;511
7.396;1000;451;511
7.397;1000;452;514
7.398;1000;455;512
7.399;1000;456;515
7.4;1000;457;511
7.401;1000;460;513
7.402;1000;462;514
7.403;1000;463;513
7.404;1000;464;514
7.405;1000;466;511
7.406;1000;469;512
7.407;1000;467;513
7.408;1000;465;512
7.409;1000;466;514
7.41;1000;467;510
7.411;1000;469;512
7.412;1000;471;513
7.413;1000;472;512
7.414;1000;473;512
7.415;1000;476;511
7.416;1000;477;515
7.417;1000;473;510
7.418;1000;473;515
7.419;1000;473;512
7.42;1000;473;510
7.421;1000;475;512
7.422;1000;477;513
7.423;1000;476;512
7.424;1000;474;513
7.425;1000;475;510
7.426;1000;474;512
7.427;1000;474;510
7.428;1000;473;515
7.429;1000;474;512
7.43;1000;473;510
7.431;1000;472;515
7.432;1000;472;514
7.433;1000;472;513
7.434;1000;473;513
7.435;1000;473;510
7.436;1000;475;512
7.437;1000;476;513
7.438;1000;478;512
7.439;1000;481;512
7.44;1000;484;510
7.441;1000;485;512
7.442;1000;485;512
7.443;1000;485;511
7.444;1000;486;515
7.445;1000;488;511
7.446;1000;488;511
7.447;1000;489;515
7.448;1000;488;512
7.449;1000;486;513
7.45;1000;484;511
7.451;1000;483;512
7.452;1000;482;512
7.453;1000;484;512
7.454;1000;486;511
7.455;1000;488;509
7.456;1000;489;511
7.457;1000;492;511
7.458;1000;493;511
7.459;1000;492;511
7.46;1000;490;510
7.461;1000;490;510
7.462;1000;492;513
7.463;1000;491;511
7.464;1000;491;514
7.465;1000;492;509
7.466;1000;493;512
7.467;1000;493;512
7.468;1000;494;512
7.469;1000;496;512
7.47;1000;494;509
7.471;1000;492;512
7.472;1000;492;511
7.473;1000;492;511
7.474;1000;495;512
7.475;1000;496;509
7.476;1000;495;511
7.477;1000;493;511
7.478;1000;494;511
7.479;1000;495;511
7.48;1000;495;511
7.481;1000;495;515
7.482;1000;497;509
7.483;1000;500;513
7.484;1000;501;513
7.485;1000;504;511
7.486;1000;507;513
7.487;1000;509;513
7.488;1000;509;513
7.489;1000;509;511
7.49;1000;508;511
7.491;1000;505;513
7.492;1000;504;513
7.493;1000;504;512
7.494;1000;504;515
7.495;1000;504;511
7.496;1000;507;513
7.497;1000;508;514
7.498;1000;508;513
7.499;1000;508;512
7.5;1000;510;510
7.501;1000;510;512
7.502;1000;510;512
7.503;1000;513;513
7.504;1000;516;512
7.505;1000;517;510
7.506;1000;512;512
7.507;1000;510;512
7.508;1000;510;511
7.509;1000;512;514
7.51;1000;512;511
7.511;1000;512;510
7.512;1000;511;515
7.513;1000;510;511
7.514;1000;509;513
7.515;1000;508;510
7.516;1000;511;511
7.517;1000;513;511
7.518;1000;515;511
7.519;1000;517;511
7.52;1000;519;509
7.521;1000;523;511
7.522;1000;524;511
7.523;1000;526;510
7.524;1000;527;511
7.525;1000;527;510
7.526;1000;527;510
7.527;1000;528;515
7.528;1000;526;511
7.529;1000;522;514
7.53;1000;526;509
7.531;1000;529;512
7.532;1000;531;512
7.533;1000;532;512
7.534;1000;534;512
7.535;1000;536;509
7.536;1000;535;511
7.537;1000;534;512
7.538;1000;536;511
7.539;1000;538;512
7.54;1000;540;509
7.541;1000;541;511
7.542;1000;544;512
7.543;1000;546;511
7.544;1000;548;512
7.545;1000;549;511
7.546;1000;550;514
7.547;1000;549;512
7.548;1000;548;511
7.549;1000;550;512
7.55;1000;551;510
7.551;1000;551;512
7.552;1000;550;513
7.553;1000;551;512
7.554;1000;551;513
7.555;1000;553;511
7.556;1000;552;511
7.557;1000;553;515
7.558;1000;552;513
7.559;1000;553;512
7.56;1000;558;511
7.561;1000;560;515
7.562;1000;561;514
7.563;1000;563;511
7.564;1000;566;511
7.565;1000;567;510
7.566;1000;566;512
7.567;1000;567;513
7.568;1000;567;513
7.569;1000;564;513
7.57;1000;562;512
7.571;1000;560;512
7.572;1000;562;515
7.573;1000;564;514
7.574;1000;565;515
7.575;1000;567;515
7.576;1000;568;514
7.577;1000;566;519
7.578;1000;563;515
7.579;1000;563;518
7.58;1000;566;516
7.581;1000;568;516
7.582;1000;569;519
7.583;1000;569;519
7.584;1000;569;521
7.585;1000;572;518
7.586;1000;572;521
7.587;1000;568;522
7.588;1000;567;521
7.589;1000;565;521
7.59;1000;564;521
7.591;1000;563;522
7.592;1000;562;527
7.593;1000;560;523
7.594;1000;558;527
7.595;1000;556;523
7.596;1000;555;526
7.597;1000;556;526
7.598;1000;556;527
7.599;1000;554;527
7.6;1000;551;525
7.601;1000;550;527
7.602;1000;549;529
7.603;1000;549;528
7.604;1000;551;529
7.605;1000;552;529
7.606;1000;548;531
7.607;1000;543;532
7.608;1000;540;531
7.609;1000;538;535
7.61;1000;535;531
7.611;1000;531;534
7.612;1000;527;535
7.613;1000;525;536
7.614;1000;522;536
7.615;1000;519;534
7.616;1000;518;536
7.617;1000;517;537
7.618;1000;515;537
7.619;1000;513;542
7.62;1000;511;538
7.621;1000;504;540
7.622;1000;502;539
7.623;1000;500;542
7.624;1000;496;542
7.625;1000;492;540
7.626;1000;489;544
7.627;1000;487;544
7.628;1000;486;544
7.629;1000;484;545
7.63;1000;482;543
7.631;1000;480;545
7.632;1000;478;546
7.633;1000;475;546
7.634;1000;473;546
7.635;1000;471;545
7.636;1000;469;547
7.637;1000;468;546
7.638;1000;467;551
7.639;1000;464;548
7.64;1000;462;547
7.641;1000;460;552
7.642;1000;463;550
7.643;1000;465;551
7.644;1000;465;551
7.645;1000;463;549
7.646;1000;461;551
7.647;1000;463;551
7.648;1000;463;551
7.649;1000;461;551
7.65;1000;457;551
7.651;1000;455;553
7.652;1000;454;554
7.653;1000;453;553
7.654;1000;452;556
7.655;1000;453;552
7.656;1000;448;553
7.657;1000;444;556
7.658;1000;444;553
7.659;1000;445;555
7.66;1000;449;552
7.661;1000;454;555
7.662;1000;455;555
7.663;1000;455;555
7.664;1000;456;554
7.665;1000;455;553
7.666;1000;455;552
7.667;1000;453;556
7.668;1000;449;554
7.669;1000;448;554
7.67;1000;447;553
7.671;1000;446;556
7.672;1000;447;553
7.673;1000;448;555
7.674;1000;448;555
7.675;1000;448;551
7.676;1000;448;552
7.677;1000;450;552
7.678;1000;452;551
7.679;1000;453;552
7.68;1000;454;549
7.681;1000;455;551
7.682;1000;455;551
7.683;1000;456;550
7.684;1000;458;550
7.685;1000;459;549
7.686;1000;459;552
7.687;1000;457;546
7.688;1000;458;550
7.689;1000;458;545
7.69;1000;455;546
7.691;1000;453;546
7.692;1000;455;546
7.693;1000;456;546
7.694;1000;456;546
7.695;1000;456;543
7.696;1000;456;543
7.697;1000;456;543
7.698;1000;458;543
7.699;1000;459;542
7.7;1000;458;539
7.701;1000;460;541
7.702;1000;462;540
7.703;1000;462;539
7.704;1000;462;542
7.705;1000;464;538
7.706;1000;464;537
7.707;1000;462;540
7.708;1000;460;536
7.709;1000;459;537
7.71;1000;460;533
7.711;1000;460;535
7.712;1000;460;535
7.713;1000;462;534
7.714;1000;460;533
7.715;1000;459;530
7.716;1000;459;530
7.717;1000;460;533
7.718;1000;461;530
7.719;1000;462;533
7.72;1000;466;527
7.721;1000;469;529
7.722;1000;470;528
7.723;1000;469;528
7.724;1000;470;527
7.725;1000;472;524
7.726;1000;472;525
7.727;1000;471;525
7.728;1000;472;524
7.729;1000;470;524
7.73;1000;469;520
7.731;1000;471;522
7.732;1000;470;521
7.733;1000;469;520
7.734;1000;468;519
7.735;1000;468;519
7.736;1000;468;522
7.737;1000;469;516
7.738;1000;468;520
7.739;1000;468;517
7.74;1000;466;514
7.741;1000;465;516
7.742;1000;467;516
7.743;1000;470;515
7.744;1000;472;515
7.745;1000;472;512
7.746;1000;473;513
7.747;1000;473;510
7.748;1000;473;515
7.749;1000;470;511
7.75;1000;467;509
7.751;1000;465;513
7.752;1000;465;512
7.753;1000;467;510
7.754;1000;470;510
7.755;1000;475;507
7.756;1000;477;508
7.757;1000;478;508
7.758;1000;478;507
7.759;1000;478;507
7.76;1000;477;504
7.761;1000;477;505
7.762;1000;477;506
7.763;1000;475;504
7.764;1000;475;504
7.765;1000;476;502
7.766;1000;478;504
7.767;1000;477;502
7.768;1000;477;505
7.769;1000;477;502
7.77;1000;474;500
7.771;1000;472;504
7.772;1000;473;502
7.773;1000;476;502
7.774;1000;477;502
7.775;1000;475;499
7.776;1000;474;500
7.777;1000;473;501
7.778;1000;473;500
7.779;1000;477;499
7.78;1000;480;499
7.781;1000;482;500
7.782;1000;483;498
7.783;1000;484;501
7.784;1000;484;498
7.785;1000;483;498
7.786;1000;483;498
7.787;1000;482;498
7.788;1000;482;498
7.789;1000;483;499
7.79;1000;482;496
7.791;1000;481;498
7.792;1000;481;497
7.793;1000;481;498
7.794;1000;480;496
7.795;1000;479;495
7.796;1000;480;497
7.797;1000;479;497
7.798;1000;477;496
7.799;1000;479;497
7.8;1000;483;495
7.801;1000;485;495
7.802;1000;486;499
7.803;1000;487;495
7.804;1000;486;497
7.805;1000;486;495
7.806;1000;486;497
7.807;1000;485;497
7.808;1000;485;496
7.809;1000;487;496
7.81;1000;488;495
7.811;1000;488;495
7.812;1000;487;498
7.813;1000;483;496
7.814;1000;482;499
7.815;1000;481;494
7.816;1000;482;497
7.817;1000;483;498
7.818;1000;483;497
7.819;1000;486;498
7.82;1000;487;495
7.821;1000;487;497
7.822;1000;487;498
7.823;1000;487;497
7.824;1000;487;498
7.825;1000;487;496
7.826;1000;488;498
7.827;1000;492;499
7.828;1000;494;498
7.829;1000;494;498
7.83;1000;491;498
7.831;1000;493;502
7.832;1000;494;496
7.833;1000;492;502
7.834;1000;493;500
7.835;1000;493;498
7.836;1000;492;500
7.837;1000;490;501
7.838;1000;492;502
7.839;1000;493;502
7.84;1000;495;499
7.841;1000;494;501
7.842;1000;493;499
7.843;1000;496;505
7.844;1000;499;504
7.845;1000;500;501
7.846;1000;500;502
7.847;1000;500;504
7.848;1000;499;504
7.849;1000;497;505
7.85;1000;494;504
7.851;1000;495;506
7.852;1000;494;505
7.853;1000;492;505
7.854;1000;493;505
7.855;1000;495;503
7.856;1000;496;506
7.857;1000;497;506
7.858;1000;497;507
7.859;1000;497;507
7.86;1000;497;505
7.861;1000;499;506
7.862;1000;500;511
7.863;1000;503;507
7.864;1000;503;511
7.865;1000;504;506
7.866;1000;502;510
7.867;1000;502;508
7.868;1000;504;508
7.869;1000;503;510
7.87;1000;502;507
7.871;1000;499;510
7.872;1000;497;510
7.873;1000;497;511
7.874;1000;499;510
7.875;1000;501;509
7.876;1000;504;509
7.877;1000;504;514
7.878;1000;506;511
7.879;1000;507;515
7.88;1000;508;511
7.881;1000;509;513
7.882;1000;508;514
7.883;1000;510;514
7.884;1000;512;515
7.885;1000;512;512
7.886;1000;511;515
7.887;1000;510;515
7.888;1000;508;515
7.889;1000;505;516
7.89;1000;504;514
7.891;1000;503;516
7.892;1000;502;516
7.893;1000;499;516
7.894;1000;500;516
7.895;1000;505;516
7.896;1000;509;520
7.897;1000;511;515
7.898;1000;512;519
7.899;1000;513;517
7.9;1000;512;516
7.901;1000;510;518
7.902;1000;508;519
7.903;1000;508;519
7.904;1000;507;519
7.905;1000;507;517
7.906;1000;508;519
7.907;1000;509;518
7.908;1000;511;523
7.909;1000;512;520
7.91;1000;512;518
7.911;1000;512;523
7.912;1000;510;521
7.913;1000;506;521
7.914;1000;506;522
7.915;1000;508;519
7.916;1000;510;521
7.917;1000;509;522
7.918;1000;510;522
7.919;1000;512;521
7.92;1000;514;520
7.921;1000;513;522
7.922;1000;512;523
7.923;1000;512;522
7.924;1000;511;522
7.925;1000;511;520
7.926;1000;508;520
7.927;1000;508;525
7.928;1000;510;521
7.929;1000;513;525
7.93;1000;513;520
7.931;1000;508;523
7.932;1000;506;523
7.933;1000;508;524
7.934;1000;509;524
7.935;1000;511;522
7.936;1000;510;523
7.937;1000;510;523
7.938;1000;511;522
7.939;1000;511;526
7.94;1000;513;522
7.941;1000;515;524
7.942;1000;516;521
7.943;1000;516;525
7.944;1000;517;524
7.945;1000;514;523
7.946;1000;512;525
7.947;1000;511;524
7.948;1000;511;524
7.949;1000;508;524
7.95;1000;509;521
7.951;1000;511;523
7.952;1000;513;524
7.953;1000;512;523
7.954;1000;512;523
7.955;1000;510;521
7.956;1000;507;524
7.957;1000;506;521
7.958;1000;504;525
7.959;1000;508;522
7.96;1000;510;521
7.961;1000;509;525
7.962;1000;508;523
7.963;1000;510;523
7.964;1000;512;523
7.965;1000;512;520
7.966;1000;512;522
7.967;1000;513;523
7.968;1000;515;521
7.969;1000;518;521
7.97;1000;516;520
7.971;1000;514;523
7.972;1000;513;522
7.973;1000;510;521
7.974;1000;509;519
7.975;1000;509;520
7.976;1000;512;523
7.977;1000;512;521
7.978;1000;509;519
7.979;1000;509;519
7.98;1000;510;518
7.981;1000;510;518
7.982;1000;511;520
7.983;1000;512;519
7.984;1000;515;520
7.985;1000;515;517
7.986;1000;514;519
7.987;1000;512;517
7.988;1000;510;521
7.989;1000;508;519
7.99;1000;508;516
7.991;1000;509;516
7.992;1000;510;520
7.993;1000;511;516
7.994;1000;511;518
7.995;1000;511;514
7.996;1000;511;515
7.997;1000;511;516
7.998;1000;511;515
7.999;1000;513;514
8;1000;515;512
8.001;1000;515;514
8.002;1000;512;514
8.003;1000;509;513
8.004;1000;510;513
8.005;1000;510;511
8.006;1000;509;512
8.007;1000;509;512
8.008;1000;508;511
8.009;1000;508;510
8.01;1000;510;508
8.011;1000;512;511
8.012;1000;512;507
8.013;1000;511;511
8.014;1000;510;508
8.015;1000;509;507
8.016;1000;509;509
8.017;1000;510;509
8.018;1000;510;508
8.019;1000;511;511
8.02;1000;513;508
8.021;1000;513;509
8.022;1000;513;506
8.023;1000;515;510
8.024;1000;516;509
8.025;1000;518;507
8.026;1000;519;510
8.027;1000;521;508
8.028;1000;523;509
8.029;1000;523;508
8.03;1000;520;506
8.031;1000;516;508
8.032;1000;513;508
8.033;1000;513;507
8.034;1000;513;507
8.035;1000;512;505
8.036;1000;511;507
8.037;1000;510;504
8.038;1000;511;510
8.039;1000;514;506
8.04;1000;518;505
8.041;1000;519;509
8.042;1000;521;508
8.043;1000;522;508
8.044;1000;522;507
8.045;1000;522;504
8.046;1000;523;507
8.047;1000;521;507
8.048;1000;520;507
8.049;1000;519;506
8.05;1000;519;504
8.051;1000;516;506
8.052;1000;513;506
8.053;1000;511;505
8.054;1000;511;505
8.055;1000;511;503
8.056;1000;508;504
8.057;1000;504;508
8.058;1000;504;504
8.059;1000;502;508
8.06;1000;503;504
8.061;1000;504;506
8.062;1000;504;506
8.063;1000;504;506
8.064;1000;500;506
8.065;1000;495;503
8.066;1000;494;503
8.067;1000;497;507
8.068;1000;500;507
8.069;1000;500;504
8.07;1000;501;504
8.071;1000;500;506
8.072;1000;498;506
8.073;1000;499;506
8.074;1000;500;507
8.075;1000;502;504
8.076;1000;505;507
8.077;1000;504;507
8.078;1000;501;508
8.079;1000;499;508
8.08;1000;498;505
8.081;1000;500;507
8.082;1000;502;505
8.083;1000;503;510
8.084;1000;504;508
8.085;1000;505;505
8.086;1000;504;506
8.087;1000;502;511
8.088;1000;501;507
8.089;1000;501;508
8.09;1000;503;506
8.091;1000;502;508
8.092;1000;499;507
8.093;1000;500;507
8.094;1000;501;506
8.095;1000;500;504
8.096;1000;502;507
8.097;1000;504;507
8.098;1000;503;506
8.099;1000;499;506
8.1;1000;499;504
8.101;1000;502;505
8.102;1000;504;509
8.103;1000;507;505
8.104;1000;507;509
8.105;1000;506;504
8.106;1000;504;507
8.107;1000;505;508
8.108;1000;505;507
8.109;1000;505;507
8.11;1000;505;504
8.111;1000;504;507
8.112;1000;503;507
8.113;1000;502;507
8.114;1000;500;508
8.115;1000;499;505
8.116;1000;500;507
8.117;1000;501;509
8.118;1000;502;508
8.119;1000;503;507
8.12;1000;504;507
8.121;1000;505;512
8.122;1000;506;506
8.123;1000;507;512
8.124;1000;508;508
8.125;1000;508;507
8.126;1000;507;510
8.127;1000;505;510
8.128;1000;505;509
8.129;1000;506;510
8.13;1000;508;509
8.131;1000;510;512
8.132;1000;512;513
8.133;1000;512;512
8.134;1000;511;510
8.135;1000;512;508
8.136;1000;510;511
8.137;1000;507;511
8.138;1000;505;512
8.139;1000;504;512
8.14;1000;503;509
8.141;1000;501;511
8.142;1000;500;512
8.143;1000;499;511
8.144;1000;493;512
8.145;1000;487;509
8.146;1000;484;512
8.147;1000;483;512
8.148;1000;480;511
8.149;1000;479;511
8.15;1000;480;511
8.151;1000;482;516
8.152;1000;484;510
8.153;1000;489;515
8.154;1000;493;513
8.155;1000;497;511
8.156;1000;507;513
8.157;1000;519;513
8.158;1000;531;513
8.159;1000;541;514
8.16;1000;553;511
8.161;1000;564;513
8.162;1000;577;511
8.163;1000;588;516
8.164;1000;597;515
8.165;1000;609;512
8.166;1000;622;513
8.167;1000;638;515
8.168;1000;653;515
8.169;1000;664;515
8.17;1000;677;513
8.171;1000;689;516
8.172;1000;699;514
8.173;1000;712;515
8.174;1000;724;513
8.175;1000;736;512
8.176;1000;747;514
8.177;1000;756;515
8.178;1000;760;513
8.179;1000;760;513
8.18;1000;756;512
8.181;1000;749;514
8.182;1000;738;514
8.183;1000;720;513
8.184;1000;695;512
8.185;1000;667;511
8.186;1000;636;514
8.187;1000;602;512
8.188;1000;569;512
8.189;1000;542;512
8.19;1000;519;510
8.191;1000;500;510
8.192;1000;486;514
8.193;1000;474;512
8.194;1000;464;512
8.195;1000;459;510
8.196;1000;456;513
8.197;1000;455;513
8.198;1000;458;512
8.199;1000;460;512
8.2;1000;462;510
8.201;1000;462;513
8.202;1000;463;513
8.203;1000;463;510
8.204;1000;463;511
8.205;1000;462;509
8.206;1000;463;510
8.207;1000;465;511
8.208;1000;463;511
8.209;1000;460;511
8.21;1000;460;509
8.211;1000;461;511
8.212;1000;462;512
8.213;1000;462;511
8.214;1000;462;511
8.215;1000;461;509
8.216;1000;459;509
8.217;1000;459;514
8.218;1000;460;509
8.219;1000;460;510
8.22;1000;463;510
8.221;1000;465;510
8.222;1000;467;512
8.223;1000;468;511
8.224;1000;467;512
8.225;1000;470;511
8.226;1000;472;511
8.227;1000;472;514
8.228;1000;474;513
8.229;1000;474;512
8.23;1000;473;512
8.231;1000;474;516
8.232;1000;473;511
8.233;1000;471;516
8.234;1000;472;513
8.235;1000;473;511
8.236;1000;475;514
8.237;1000;477;516
8.238;1000;479;515
8.239;1000;477;515
8.24;1000;480;513
8.241;1000;480;515
8.242;1000;480;512
8.243;1000;480;517
8.244;1000;480;515
8.245;1000;479;513
8.246;1000;479;515
8.247;1000;479;515
8.248;1000;481;514
8.249;1000;481;518
8.25;1000;481;512
8.251;1000;479;515
8.252;1000;479;516
8.253;1000;480;516
8.254;1000;480;516
8.255;1000;480;513
8.256;1000;483;515
8.257;1000;483;515
8.258;1000;484;515
8.259;1000;483;518
8.26;1000;484;514
8.261;1000;484;516
8.262;1000;484;516
8.263;1000;484;516
8.264;1000;482;515
8.265;1000;481;515
8.266;1000;484;516
8.267;1000;487;516
8.268;1000;489;517
8.269;1000;493;517
8.27;1000;494;514
8.271;1000;492;516
8.272;1000;493;517
8.273;1000;495;515
8.274;1000;495;516
8.275;1000;493;515
8.276;1000;493;517
8.277;1000;492;517
8.278;1000;492;516
8.279;1000;493;519
8.28;1000;495;515
8.281;1000;496;519
8.282;1000;496;518
8.283;1000;496;515
8.284;1000;495;516
8.285;1000;495;513
8.286;1000;496;515
8.287;1000;496;515
8.288;1000;496;515
8.289;1000;495;515
8.29;1000;495;512
8.291;1000;492;513
8.292;1000;494;516
8.293;1000;494;514
8.294;1000;494;517
8.295;1000;495;513
8.296;1000;497;515
8.297;1000;500;515
8.298;1000;501;515
8.299;1000;502;515
8.3;1000;505;512
8.301;1000;508;515
8.302;1000;510;515
8.303;1000;508;515
8.304;1000;507;515
8.305;1000;505;513
8.306;1000;505;514
8.307;1000;504;515
8.308;1000;504;514
8.309;1000;505;513
8.31;1000;505;513
8.311;1000;504;518
8.312;1000;502;512
8.313;1000;500;516
8.314;1000;498;513
8.315;1000;499;512
8.316;1000;503;515
8.317;1000;506;515
8.318;1000;505;516
8.319;1000;503;515
8.32;1000;503;512
8.321;1000;505;515
8.322;1000;509;512
8.323;1000;513;517
8.324;1000;515;516
8.325;1000;515;513
8.326;1000;512;513
8.327;1000;512;515
8.328;1000;513;515
8.329;1000;515;516
8.33;1000;515;514
8.331;1000;513;516
8.332;1000;510;515
8.333;1000;509;515
8.334;1000;510;514
8.335;1000;512;512
8.336;1000;513;514
8.337;1000;513;514
8.338;1000;514;513
8.339;1000;514;513
8.34;1000;515;511
8.341;1000;515;511
8.342;1000;515;515
8.343;1000;517;512
8.344;1000;521;515
8.345;1000;525;511
8.346;1000;526;513
8.347;1000;525;513
8.348;1000;524;513
8.349;1000;524;513
8.35;1000;525;511
8.351;1000;525;513
8.352;1000;525;513
8.353;1000;524;513
8.354;1000;524;513
8.355;1000;524;510
8.356;1000;525;512
8.357;1000;527;512
8.358;1000;531;511
8.359;1000;535;512
8.36;1000;536;511
8.361;1000;535;510
8.362;1000;535;515
8.363;1000;536;510
8.364;1000;537;512
8.365;1000;539;509
8.366;1000;539;511
8.367;1000;541;512
8.368;1000;543;512
8.369;1000;543;512
8.37;1000;542;509
8.371;1000;542;511
8.372;1000;543;510
8.373;1000;543;515
8.374;1000;544;512
8.375;1000;546;510
8.376;1000;550;513
8.377;1000;551;509
8.378;1000;552;511
8.379;1000;553;513
8.38;1000;555;509
8.381;1000;554;511
8.382;1000;555;511
8.383;1000;559;510
8.384;1000;559;510
8.385;1000;559;508
8.386;1000;560;511
8.387;1000;560;508
8.388;1000;562;513
8.389;1000;563;512
8.39;1000;563;508
8.391;1000;563;509
8.392;1000;563;512
8.393;1000;565;511
8.394;1000;565;513
8.395;1000;565;511
8.396;1000;566;512
8.397;1000;567;512
8.398;1000;567;512
8.399;1000;566;512
8.4;1000;567;510
8.401;1000;568;512
8.402;1000;569;513
8.403;1000;571;513
8.404;1000;570;513
8.405;1000;569;512
8.406;1000;570;512
8.407;1000;571;517
8.408;1000;569;513
8.409;1000;569;518
8.41;1000;567;512
8.411;1000;566;516
8.412;1000;564;517
8.413;1000;566;517
8.414;1000;567;517
8.415;1000;566;514
8.416;1000;564;517
8.417;1000;562;518
8.418;1000;560;517
8.419;1000;560;520
8.42;1000;562;516
8.421;1000;564;519
8.422;1000;564;517
