time;Sampling Frequency;ECG;Pulse
13.98;100;518;521
13.99;100;512;522
14;100;517;525
14.01;100;516;524
14.02;100;519;525
14.03;100;515;524
14.04;100;527;524
14.05;100;523;523
14.06;100;531;521
14.07;100;513;519
14.08;100;505;516
14.09;100;507;515
14.1;100;510;512
14.11;100;504;510
14.12;100;506;507
14.13;100;505;505
14.14;100;511;508
14.15;100;505;507
14.16;100;489;508
14.17;100;484;505
14.18;100;584;507
14.19;100;722;506
14.2;100;754;507
14.21;100;505;506
14.22;100;465;507
14.23;100;454;505
14.24;100;462;508
14.25;100;469;507
14.26;100;478;510
14.27;100;483;510
14.28;100;486;510
14.29;100;488;510
14.3;100;497;513
14.31;100;498;514
14.32;100;511;515
14.33;100;508;514
14.34;100;518;515
14.35;100;518;514
14.36;100;524;514
14.37;100;531;513
14.38;100;542;512
14.39;100;555;513
14.4;100;561;514
14.41;100;568;515
14.42;100;573;518
14.43;100;568;522
14.44;100;560;527
14.45;100;544;534
14.46;100;527;540
14.47;100;498;546
14.48;100;487;551
14.49;100;471;555
14.5;100;472;557
14.51;100;471;555
14.52;100;471;554
14.53;100;472;552
14.54;100;478;543
14.55;100;477;538
14.56;100;483;531
14.57;100;484;525
14.58;100;487;519
14.59;100;487;513
14.6;100;489;506
14.61;100;494;501
14.62;100;496;496
14.63;100;491;495
14.64;100;496;496
14.65;100;499;495
14.66;100;498;496
14.67;100;502;498
14.68;100;507;501
14.69;100;509;503
14.7;100;515;506
14.71;100;515;509
14.72;100;518;515
14.73;100;515;517
14.74;100;522;519
14.75;100;520;520
14.76;100;521;521
14.77;100;522;523
14.78;100;529;522
14.79;100;529;520
14.8;100;530;521
14.81;100;520;519
14.82;100;512;519
14.83;100;510;515
14.84;100;513;515
14.85;100;511;511
14.86;100;510;512
14.87;100;507;510
14.88;100;510;511
14.89;100;509;509
14.9;100;503;508
14.91;100;476;507
14.92;100;548;507
14.93;100;675;505
14.94;100;755;508
14.95;100;520;508
14.96;100;462;509
14.97;100;459;512
14.98;100;460;512
14.99;100;470;512
15;100;480;511
15.01;100;479;512
15.02;100;482;511
15.03;100;489;512
15.04;100;496;513
15.05;100;496;515
15.06;100;495;515
15.07;100;503;514
15.08;100;503;516
15.09;100;510;515
15.1;100;517;513
15.11;100;521;512
15.12;100;528;510
15.13;100;534;510
15.14;100;545;511
15.15;100;552;512
15.16;100;558;517
15.17;100;551;519
15.18;100;551;522
15.19;100;531;528
15.2;100;512;536
15.21;100;485;543
15.22;100;469;547
15.23;100;457;547
15.24;100;449;548
15.25;100;448;546
15.26;100;454;547
15.27;100;456;543
15.28;100;458;538
15.29;100;459;533
15.3;100;465;526
15.31;100;465;520
15.32;100;471;516
15.33;100;471;509
15.34;100;477;504
15.35;100;474;500
15.36;100;477;497
15.37;100;478;496
15.38;100;477;494
15.39;100;478;496
15.4;100;482;497
15.41;100;485;499
15.42;100;489;501
15.43;100;492;504
15.44;100;495;510
15.45;100;499;511
15.46;100;502;517
15.47;100;501;520
15.48;100;506;523
15.49;100;505;527
15.5;100;505;526
15.51;100;507;527
15.52;100;508;526
15.53;100;511;527
15.54;100;518;525
15.55;100;505;523
15.56;100;497;520
15.57;100;496;519
15.58;100;492;513
15.59;100;494;511
15.6;100;495;511
15.61;100;497;508
15.62;100;496;505
15.63;100;497;503
15.64;100;494;502
15.65;100;471;503
15.66;100;502;500
15.67;100;623;502
15.68;100;744;501
15.69;100;624;504
15.7;100;467;504
15.71;100;459;506
15.72;100;455;510
15.73;100;462;510
15.74;100;471;513
15.75;100;472;512
15.76;100;484;512
15.77;100;478;511
15.78;100;489;513
15.79;100;491;514
15.8;100;495;515
15.81;100;501;518
15.82;100;500;516
15.83;100;504;515
15.84;100;513;513
15.85;100;512;515
15.86;100;523;513
15.87;100;536;511
15.88;100;543;513
15.89;100;553;513
15.9;100;562;517
15.91;100;561;521
15.92;100;557;528
15.93;100;541;531
15.94;100;523;540
15.95;100;497;542
15.96;100;479;550
15.97;100;465;551
15.98;100;462;555
15.99;100;460;554
16;100;457;552
16.01;100;461;551
16.02;100;465;545
16.03;100;464;539
16.04;100;470;533
16.05;100;472;526
16.06;100;474;519
16.07;100;476;511
16.08;100;479;506
16.09;100;480;504
16.1;100;481;497
16.11;100;483;495
16.12;100;487;496
16.13;100;487;496
16.14;100;490;495
16.15;100;494;497
16.16;100;497;499
16.17;100;498;502
16.18;100;505;507
16.19;100;501;510
16.2;100;503;513
16.21;100;507;517
16.22;100;510;516
16.23;100;514;518
16.24;100;511;518
16.25;100;507;519
16.26;100;510;517
16.27;100;510;516
16.28;100;513;516
16.29;100;511;515
16.3;100;515;515
16.31;100;520;514
16.32;100;520;511
16.33;100;512;512
16.34;100;504;511
16.35;100;504;511
16.36;100;504;507
16.37;100;508;508
16.38;100;506;507
16.39;100;505;506
16.4;100;507;506
16.41;100;508;505
16.42;100;506;505
16.43;100;481;506
16.44;100;510;510
16.45;100;633;513
16.46;100;752;513
16.47;100;655;513
16.48;100;479;514
16.49;100;464;515
16.5;100;459;514
16.51;100;465;515
16.52;100;472;518
16.53;100;474;515
16.54;100;481;516
16.55;100;484;515
16.56;100;490;514
16.57;100;496;515
16.58;100;499;512
16.59;100;499;512
16.6;100;503;514
16.61;100;508;515
16.62;100;516;512
16.63;100;520;512
16.64;100;528;512
16.65;100;536;514
16.66;100;543;510
16.67;100;552;512
16.68;100;565;516
16.69;100;564;519
16.7;100;561;526
16.71;100;551;528
16.72;100;527;538
16.73;100;504;541
16.74;100;486;548
16.75;100;472;551
16.76;100;469;557
16.77;100;464;558
16.78;100;463;552
16.79;100;465;549
16.8;100;464;543
16.81;100;464;540
16.82;100;472;533
16.83;100;472;527
16.84;100;477;518
16.85;100;478;515
16.86;100;480;508
16.87;100;481;502
16.88;100;489;501
16.89;100;484;496
16.9;100;492;498
16.91;100;492;497
16.92;100;493;498
16.93;100;494;496
16.94;100;498;498
16.95;100;502;502
16.96;100;505;505
16.97;100;502;511
16.98;100;507;512
16.99;100;505;514
17;100;517;516
17.01;100;510;519
17.02;100;513;519
17.03;100;512;519
17.04;100;512;518
17.05;100;513;519
17.06;100;512;519
17.07;100;515;516
17.08;100;513;516
17.09;100;511;518
17.1;100;514;515
17.11;100;509;513
17.12;100;509;514
17.13;100;512;510
17.14;100;512;509
17.15;100;510;509
17.16;100;511;506
17.17;100;510;508
17.18;100;513;508
17.19;100;512;508
17.2;100;512;508
17.21;100;520;510
17.22;100;518;507
17.23;100;520;507
17.24;100;526;507
17.25;100;522;508
17.26;100;519;512
17.27;100;507;511
17.28;100;504;511
17.29;100;505;510
17.3;100;508;512
17.31;100;506;510
17.32;100;511;512
17.33;100;506;511
17.34;100;511;513
17.35;100;509;515
17.36;100;490;514
17.37;100;503;516
17.38;100;619;512
17.39;100;750;511
17.4;100;691;511
17.41;100;487;511
17.42;100;456;514
17.43;100;451;510
17.44;100;459;510
17.45;100;463;513
17.46;100;473;511
17.47;100;476;512
17.48;100;481;514
17.49;100;484;511
17.5;100;491;510
17.51;100;491;510
17.52;100;497;512
17.53;100;499;510
17.54;100;505;509
17.55;100;508;509
17.56;100;518;512
17.57;100;522;510
17.58;100;531;509
17.59;100;540;509
17.6;100;549;512
17.61;100;556;516
17.62;100;564;519
17.63;100;568;525
17.64;100;555;533
17.65;100;545;542
17.66;100;525;547
17.67;100;502;552
17.68;100;481;554
17.69;100;466;556
17.7;100;467;556
17.71;100;460;555
17.72;100;463;551
17.73;100;467;547
17.74;100;467;540
17.75;100;465;532
17.76;100;470;525
17.77;100;473;520
17.78;100;478;513
17.79;100;476;508
17.8;100;478;505
17.81;100;479;503
17.82;100;482;498
17.83;100;487;498
17.84;100;491;497
17.85;100;493;498
17.86;100;498;499
17.87;100;499;498
17.88;100;502;501
17.89;100;504;503
17.9;100;501;509
17.91;100;504;510
17.92;100;509;514
17.93;100;510;514
17.94;100;514;515
17.95;100;512;517
17.96;100;513;520
17.97;100;512;522
17.98;100;516;522
17.99;100;512;519
18;100;511;519
18.01;100;512;520
18.02;100;516;516
18.03;100;508;513
18.04;100;510;513
18.05;100;510;510
18.06;100;511;510
18.07;100;512;508
18.08;100;514;508
18.09;100;509;510
18.1;100;515;509
18.11;100;517;510
18.12;100;511;508
18.13;100;519;510
18.14;100;525;507
18.15;100;521;506
18.16;100;513;509
18.17;100;504;509
18.18;100;504;508
18.19;100;505;506
18.2;100;507;508
18.21;100;508;511
18.22;100;513;508
18.23;100;508;512
18.24;100;508;509
18.25;100;495;513
18.26;100;487;512
18.27;100;571;513
18.28;100;714;514
18.29;100;769;515
18.3;100;531;513
18.31;100;464;512
18.32;100;454;509
18.33;100;455;511
18.34;100;465;512
18.35;100;467;510
18.36;100;475;511
18.37;100;481;514
18.38;100;487;510
18.39;100;492;511
18.4;100;495;510
18.41;100;496;513
18.42;100;501;513
18.43;100;503;514
18.44;100;512;512
18.45;100;513;514
18.46;100;519;509
18.47;100;528;508
18.48;100;541;512
18.49;100;548;510
18.5;100;556;511
18.51;100;560;512
18.52;100;563;518
18.53;100;558;526
18.54;100;547;528
18.55;100;526;535
18.56;100;497;542
18.57;100;483;547
18.58;100;474;553
18.59;100;463;555
18.6;100;463;555
18.61;100;465;555
18.62;100;467;547
18.63;100;467;542
18.64;100;465;536
18.65;100;470;531
18.66;100;479;525
18.67;100;473;515
18.68;100;477;513
18.69;100;480;504
18.7;100;482;504
18.71;100;483;498
18.72;100;487;497
18.73;100;490;497
18.74;100;494;497
18.75;100;496;499
18.76;100;495;499
18.77;100;497;503
18.78;100;501;502
18.79;100;507;504
18.8;100;506;508
18.81;100;510;513
18.82;100;508;515
18.83;100;510;514
18.84;100;513;516
18.85;100;512;520
18.86;100;512;518
18.87;100;513;519
18.88;100;512;517
18.89;100;509;517
18.9;100;514;517
18.91;100;509;517
18.92;100;513;516
18.93;100;512;516
18.94;100;515;514
18.95;100;507;513
18.96;100;510;510
18.97;100;510;507
18.98;100;512;506
18.99;100;509;505
19;100;512;508
19.01;100;513;507
19.02;100;518;505
19.03;100;510;506
19.04;100;518;506
19.05;100;523;510
19.06;100;524;509
19.07;100;518;510
19.08;100;508;511
19.09;100;502;513
19.1;100;507;512
19.11;100;504;509
19.12;100;504;510
19.13;100;509;513
19.14;100;506;509
19.15;100;505;509
19.16;100;485;510
19.17;100;497;511
19.18;100;604;510
19.19;100;735;510
19.2;100;705;510
19.21;100;489;510
19.22;100;457;509
19.23;100;451;510
19.24;100;464;512
19.25;100;463;513
19.26;100;475;513
19.27;100;473;514
19.28;100;483;514
19.29;100;486;514
19.3;100;489;510
19.31;100;495;510
19.32;100;498;513
19.33;100;502;510
19.34;100;505;510
19.35;100;512;509
19.36;100;521;509
19.37;100;523;512
19.38;100;531;508
19.39;100;545;509
19.4;100;549;511
19.41;100;556;514
19.42;100;563;516
19.43;100;561;516
19.44;100;559;522
19.45;100;544;531
19.46;100;519;534
19.47;100;496;543
19.48;100;482;549
19.49;100;467;550
19.5;100;461;551
19.51;100;461;552
19.52;100;462;551
19.53;100;464;548
19.54;100;468;544
19.55;100;471;534
19.56;100;469;528
19.57;100;471;520
19.58;100;474;513
19.59;100;477;507
19.6;100;477;501
19.61;100;477;495
19.62;100;482;493
19.63;100;483;492
19.64;100;489;497
19.65;100;493;497
19.66;100;496;495
19.67;100;494;497
19.68;100;499;502
19.69;100;502;504
19.7;100;503;510
19.71;100;506;509
19.72;100;510;514
19.73;100;508;513
19.74;100;514;519
19.75;100;512;523
19.76;100;512;522
19.77;100;512;525
19.78;100;512;524
19.79;100;512;520
19.8;100;513;524
19.81;100;511;522
19.82;100;512;517
19.83;100;513;516
19.84;100;511;512
19.85;100;508;512
19.86;100;507;508
19.87;100;505;507
19.88;100;514;508
19.89;100;512;509
19.9;100;512;504
19.91;100;519;504
19.92;100;524;508
19.93;100;523;505
19.94;100;515;504
19.95;100;506;505
19.96;100;503;506
19.97;100;504;510
19.98;100;510;506
19.99;100;504;508
20;100;509;508
20.01;100;509;511
20.02;100;499;511
20.03;100;481;512
20.04;100;560;516
20.05;100;684;518
20.06;100;741;518
20.07;100;503;515
20.08;100;465;516
20.09;100;468;519
20.1;100;466;513
20.11;100;475;513
20.12;100;483;515
20.13;100;485;512
20.14;100;488;511
20.15;100;490;511
20.16;100;498;510
20.17;100;502;512
20.18;100;504;515
20.19;100;510;511
20.2;100;511;513
20.21;100;516;511
20.22;100;518;510
20.23;100;526;511
20.24;100;535;510
20.25;100;544;510
20.26;100;550;507
20.27;100;564;509
20.28;100;570;514
20.29;100;572;515
20.3;100;562;517
20.31;100;548;522
20.32;100;524;527
20.33;100;499;533
20.34;100;483;539
20.35;100;468;544
20.36;100;460;550
20.37;100;457;550
20.38;100;460;552
20.39;100;461;546
20.4;100;468;547
20.41;100;473;538
20.42;100;475;534
20.43;100;476;528
20.44;100;480;525
20.45;100;479;517
20.46;100;485;510
20.47;100;479;505
20.48;100;483;502
20.49;100;485;500
20.5;100;485;499
20.51;100;486;495
20.52;100;492;496
20.53;100;490;494
20.54;100;494;497
20.55;100;494;501
20.56;100;503;502
20.57;100;500;508
20.58;100;504;507
20.59;100;507;510
20.6;100;508;516
20.61;100;513;515
20.62;100;513;519
20.63;100;515;521
20.64;100;515;524
20.65;100;516;523
20.66;100;513;521
20.67;100;515;523
20.68;100;517;520
20.69;100;520;520
20.7;100;511;514
20.71;100;521;511
20.72;100;519;509
20.73;100;520;507
20.74;100;510;504
20.75;100;501;504
20.76;100;499;504
20.77;100;503;507
20.78;100;500;503
20.79;100;503;504
20.8;100;509;504
20.81;100;509;507
20.82;100;492;508
20.83;100;488;507
20.84;100;581;510
20.85;100;700;512
20.86;100;697;511
20.87;100;476;511
20.88;100;473;509
20.89;100;462;509
20.9;100;471;510
20.91;100;477;511
20.92;100;480;514
20.93;100;489;516
20.94;100;493;517
20.95;100;495;516
20.96;100;502;518
20.97;100;502;517
20.98;100;507;517
20.99;100;507;517
21;100;513;515
21.01;100;517;515
21.02;100;524;511
21.03;100;526;511
21.04;100;534;512
21.05;100;542;512
21.06;100;556;512
21.07;100;560;509
21.08;100;565;511
21.09;100;561;517
21.1;100;553;516
21.11;100;537;521
21.12;100;514;529
21.13;100;493;532
21.14;100;472;539
21.15;100;464;540
21.16;100;461;545
21.17;100;456;544
21.18;100;459;546
21.19;100;467;547
21.2;100;465;542
21.21;100;476;541
21.22;100;476;532
21.23;100;478;529
21.24;100;483;522
21.25;100;484;516
21.26;100;484;512
21.27;100;486;505
21.28;100;489;502
21.29;100;487;501
21.3;100;486;499
21.31;100;497;497
21.32;100;492;499
21.33;100;494;500
21.34;100;499;501
21.35;100;501;503
21.36;100;505;505
21.37;100;501;505
21.38;100;508;510
21.39;100;510;511
21.4;100;515;515
21.41;100;514;516
21.42;100;513;520
21.43;100;511;519
21.44;100;515;522
21.45;100;514;522
21.46;100;518;522
21.47;100;517;520
21.48;100;522;522
21.49;100;523;522
21.5;100;515;518
21.51;100;505;515
21.52;100;501;511
21.53;100;503;509
21.54;100;501;508
21.55;100;502;507
21.56;100;505;509
21.57;100;507;505
21.58;100;505;505
21.59;100;489;505
21.6;100;493;506
21.61;100;592;509
21.62;100;722;509
21.63;100;699;509
21.64;100;488;511
21.65;100;466;513
21.66;100;458;513
21.67;100;464;513
21.68;100;475;511
21.69;100;477;514
21.7;100;479;510
21.71;100;486;510
21.72;100;490;514
21.73;100;495;512
21.74;100;498;511
21.75;100;498;511
21.76;100;506;513
21.77;100;511;510
21.78;100;511;510
21.79;100;519;508
21.8;100;528;510
21.81;100;535;510
21.82;100;543;510
21.83;100;554;507
21.84;100;560;511
21.85;100;563;511
21.86;100;562;513
21.87;100;553;518
21.88;100;539;527
21.89;100;513;534
21.9;100;492;536
21.91;100;475;541
21.92;100;463;544
21.93;100;463;549
21.94;100;462;551
21.95;100;464;547
21.96;100;465;547
21.97;100;470;540
21.98;100;475;538
21.99;100;477;530
22;100;479;524
22.01;100;481;522
22.02;100;480;513
22.03;100;485;508
22.04;100;486;509
22.05;100;491;504
22.06;100;490;502
22.07;100;492;501
22.08;100;494;501
22.09;100;494;503
22.1;100;500;503
22.11;100;502;504
22.12;100;505;508
22.13;100;500;510
22.14;100;508;511
22.15;100;504;512
22.16;100;510;511
22.17;100;511;513
22.18;100;510;515
22.19;100;512;516
22.2;100;508;519
22.21;100;512;523
22.22;100;518;519
22.23;100;525;521
22.24;100;519;520
22.25;100;517;521
22.26;100;508;520
22.27;100;512;519
22.28;100;510;516
22.29;100;514;517
22.3;100;508;511
22.31;100;506;509
22.32;100;509;509
22.33;100;509;506
22.34;100;501;508
22.35;100;484;504
22.36;100;551;506
22.37;100;691;503
22.38;100;763;504
22.39;100;545;505
22.4;100;469;507
22.41;100;462;508
22.42;100;463;509
22.43;100;472;510
22.44;100;477;512
22.45;100;484;513
22.46;100;491;511
22.47;100;496;511
22.48;100;495;515
22.49;100;500;513
22.5;100;502;512
22.51;100;509;511
22.52;100;511;512
22.53;100;515;513
22.54;100;519;511
22.55;100;528;512
22.56;100;534;510
22.57;100;544;512
22.58;100;553;512
22.59;100;561;513
22.6;100;565;516
22.61;100;568;520
22.62;100;561;523
22.63;100;548;525
22.64;100;524;533
22.65;100;502;535
22.66;100;481;542
22.67;100;472;543
22.68;100;467;545
22.69;100;468;545
22.7;100;470;545
22.71;100;472;542
22.72;100;476;538
22.73;100;479;536
22.74;100;483;529
22.75;100;488;524
22.76;100;488;521
22.77;100;489;515
22.78;100;487;510
22.79;100;492;506
22.8;100;495;501
22.81;100;497;499
22.82;100;499;499
22.83;100;504;501
22.84;100;504;502
22.85;100;504;500
22.86;100;506;505
22.87;100;512;504
22.88;100;508;509
22.89;100;513;510
22.9;100;518;513
22.91;100;519;513
22.92;100;512;518
22.93;100;516;517
22.94;100;515;521
22.95;100;518;522
22.96;100;519;521
22.97;100;518;520
22.98;100;516;521
22.99;100;517;517
23;100;515;518
23.01;100;514;515
23.02;100;515;513
23.03;100;518;511
23.04;100;520;509
23.05;100;524;509
23.06;100;512;508
23.07;100;503;507
23.08;100;507;509
23.09;100;510;508
23.1;100;507;510
23.11;100;508;507
23.12;100;510;507
23.13;100;511;508
23.14;100;510;510
23.15;100;500;509
23.16;100;486;510
23.17;100;566;510
23.18;100;711;511
23.19;100;775;509
23.2;100;535;509
23.21;100;464;512
23.22;100;454;512
23.23;100;459;512
23.24;100;465;515
23.25;100;472;512
23.26;100;476;515
23.27;100;480;512
23.28;100;485;514
23.29;100;493;511
23.3;100;492;513
23.31;100;496;512
23.32;100;502;512
23.33;100;504;514
23.34;100;505;511
23.35;100;512;511
23.36;100;516;511
23.37;100;527;513
23.38;100;531;513
23.39;100;547;513
23.4;100;554;515
23.41;100;559;518
23.42;100;559;519
23.43;100;555;522
23.44;100;539;527
23.45;100;519;532
23.46;100;494;537
23.47;100;478;542
23.48;100;463;546
23.49;100;460;548
23.5;100;454;546
23.51;100;461;546
23.52;100;463;543
23.53;100;464;539
23.54;100;468;534
23.55;100;473;529
23.56;100;472;523
23.57;100;474;519
23.58;100;474;514
23.59;100;480;510
23.6;100;483;507
23.61;100;487;506
23.62;100;487;502
23.63;100;488;501
23.64;100;489;502
23.65;100;492;501
23.66;100;492;502
23.67;100;497;500
23.68;100;497;502
23.69;100;497;504
23.7;100;499;505
23.71;100;502;506
23.72;100;503;509
23.73;100;507;511
23.74;100;507;513
23.75;100;508;514
23.76;100;507;515
23.77;100;509;515
23.78;100;505;518
23.79;100;512;518
23.8;100;505;517
23.81;100;511;517
23.82;100;506;518
23.83;100;507;515
23.84;100;507;515
23.85;100;511;514
23.86;100;512;513
23.87;100;517;511
23.88;100;513;513
23.89;100;505;511
23.9;100;500;510
23.91;100;505;509
23.92;100;504;509
23.93;100;506;510
23.94;100;505;508
23.95;100;512;507
23.96;100;505;509
23.97;100;502;508
23.98;100;472;508
23.99;100;529;510
24;100;667;509
24.01;100;780;510
24.02;100;582;509
24.03;100;467;511
24.04;100;449;510
24.05;100;457;511
24.06;100;460;511
24.07;100;467;514
24.08;100;471;511
24.09;100;475;512
24.1;100;478;511
24.11;100;485;512
24.12;100;488;514
24.13;100;497;513
24.14;100;495;513
24.15;100;502;514
24.16;100;505;512
24.17;100;511;513
24.18;100;515;511
24.19;100;526;512
24.2;100;533;511
24.21;100;543;513
24.22;100;553;513
24.23;100;559;514
24.24;100;558;519
24.25;100;558;524
24.26;100;542;527
24.27;100;524;534
24.28;100;498;539
24.29;100;483;544
24.3;100;465;548
24.31;100;461;549
24.32;100;459;549
24.33;100;460;551
24.34;100;460;547
24.35;100;464;542
24.36;100;468;537
24.37;100;470;530
24.38;100;471;527
24.39;100;479;520
24.4;100;476;516
24.41;100;483;512
24.42;100;480;507
24.43;100;485;504
24.44;100;486;501
24.45;100;489;500
24.46;100;495;499
24.47;100;491;499
24.48;100;494;500
24.49;100;496;503
24.5;100;499;503
24.51;100;501;504
24.52;100;503;507
24.53;100;506;510
24.54;100;504;511
24.55;100;510;512
24.56;100;509;513
24.57;100;512;515
24.58;100;510;515
24.59;100;511;516
24.6;100;515;517
24.61;100;514;518
24.62;100;515;519
24.63;100;514;519
24.64;100;513;516
24.65;100;515;518
24.66;100;512;517
24.67;100;514;513
24.68;100;519;513
24.69;100;521;511
24.7;100;514;509
24.71;100;508;507
24.72;100;501;506
24.73;100;505;507
24.74;100;507;509
24.75;100;510;508
24.76;100;506;509
24.77;100;511;510
24.78;100;510;511
24.79;100;509;514
24.8;100;484;514
24.81;100;514;517
24.82;100;635;519
24.83;100;761;515
24.84;100;654;517
24.85;100;475;516
24.86;100;461;515
24.87;100;461;515
24.88;100;465;513
24.89;100;473;515
24.9;100;474;513
24.91;100;485;511
24.92;100;489;512
24.93;100;488;512
24.94;100;493;512
24.95;100;500;511
24.96;100;502;511
24.97;100;509;514
24.98;100;512;512
24.99;100;516;512
25;100;522;515
25.01;100;531;511
25.02;100;535;510
25.03;100;551;511
25.04;100;556;510
25.05;100;566;512
25.06;100;562;514
25.07;100;564;520
25.08;100;550;525
25.09;100;536;528
25.1;100;509;533
25.11;100;489;539
25.12;100;466;542
25.13;100;459;546
25.14;100;456;549
25.15;100;458;545
25.16;100;462;545
25.17;100;467;540
25.18;100;467;537
25.19;100;472;532
25.2;100;479;525
25.21;100;481;523
25.22;100;478;516
25.23;100;484;510
25.24;100;487;509
25.25;100;487;504
25.26;100;491;503
25.27;100;487;503
25.28;100;489;500
25.29;100;496;501
25.3;100;495;499
25.31;100;497;502
25.32;100;501;503
25.33;100;505;504
25.34;100;504;507
25.35;100;508;508
25.36;100;504;515
25.37;100;507;514
25.38;100;513;519
25.39;100;512;521
25.4;100;512;521
25.41;100;513;523
25.42;100;512;523
25.43;100;514;521
25.44;100;514;519
25.45;100;515;523
25.46;100;522;521
25.47;100;519;519
25.48;100;520;515
25.49;100;515;516
25.5;100;500;511
25.51;100;507;510
25.52;100;501;510
25.53;100;506;508
25.54;100;510;508
25.55;100;506;505
25.56;100;508;506
25.57;100;509;504
25.58;100;502;508
25.59;100;479;508
25.6;100;542;511
25.61;100;667;513
25.62;100;747;514
25.63;100;531;510
25.64;100;464;513
25.65;100;470;512
25.66;100;466;513
25.67;100;476;513
25.68;100;481;514
25.69;100;487;511
25.7;100;491;512
25.71;100;494;515
25.72;100;497;515
25.73;100;501;513
25.74;100;504;515
25.75;100;512;515
25.76;100;508;513
25.77;100;518;514
25.78;100;520;510
25.79;100;527;512
25.8;100;536;508
25.81;100;543;510
25.82;100;555;513
25.83;100;566;510
25.84;100;566;515
25.85;100;572;515
25.86;100;556;520
25.87;100;547;520
25.88;100;518;526
25.89;100;494;529
25.9;100;473;536
25.91;100;468;540
25.92;100;455;543
25.93;100;455;547
25.94;100;455;547
25.95;100;460;541
25.96;100;463;542
25.97;100;470;535
25.98;100;472;528
25.99;100;480;523
26;100;475;519
26.01;100;481;516
26.02;100;483;511
26.03;100;483;508
26.04;100;481;506
26.05;100;489;505
26.06;100;487;504
26.07;100;488;502
26.08;100;490;502
26.09;100;494;504
26.1;100;492;508
26.11;100;494;504
26.12;100;501;511
26.13;100;499;510
26.14;100;502;514
26.15;100;504;516
26.16;100;505;515
26.17;100;506;520
26.18;100;508;517
26.19;100;504;521
26.2;100;512;524
26.21;100;522;523
26.22;100;517;521
26.23;100;517;519
26.24;100;510;522
26.25;100;500;515
26.26;100;505;518
26.27;100;502;512
26.28;100;498;515
26.29;100;502;513
26.3;100;499;508
26.31;100;502;509
26.32;100;496;505
26.33;100;490;509
26.34;100;481;506
26.35;100;560;510
26.36;100;684;506
26.37;100;727;510
26.38;100;496;509
26.39;100;461;512
26.4;100;453;512
26.41;100;460;512
26.42;100;467;511
26.43;100;476;513
26.44;100;476;515
26.45;100;487;511
26.46;100;482;511
26.47;100;492;515
26.48;100;493;515
26.49;100;504;516
26.5;100;500;515
26.51;100;507;515
26.52;100;506;515
26.53;100;519;513
26.54;100;523;515
26.55;100;529;516
26.56;100;543;515
26.57;100;546;517
26.58;100;552;519
26.59;100;560;515
26.6;100;555;520
26.61;100;552;521
26.62;100;529;524
26.63;100;511;527
26.64;100;487;534
26.65;100;472;537
26.66;100;462;541
26.67;100;462;543
26.68;100;461;544
26.69;100;461;541
26.7;100;464;542
26.71;100;470;537
26.72;100;469;534
26.73;100;477;533
26.74;100;483;528
26.75;100;485;523
26.76;100;487;521
26.77;100;491;512
26.78;100;488;508
26.79;100;489;508
26.8;100;487;506
26.81;100;496;501
26.82;100;497;504
26.83;100;497;504
26.84;100;500;504
26.85;100;502;505
26.86;100;497;506
26.87;100;510;509
26.88;100;505;512
26.89;100;511;516
26.9;100;511;519
26.91;100;513;515
26.92;100;516;521
26.93;100;517;519
26.94;100;514;521
26.95;100;526;524
26.96;100;523;522
26.97;100;528;520
26.98;100;513;519
26.99;100;511;518
27;100;512;518
27.01;100;511;517
27.02;100;508;515
27.03;100;511;511
27.04;100;513;512
27.05;100;511;512
27.06;100;516;511
27.07;100;494;511
27.08;100;493;512
27.09;100;583;508
27.1;100;718;507
27.11;100;718;505
27.12;100;501;507
27.13;100;469;511
27.14;100;460;510
27.15;100;466;511
27.16;100;472;511
27.17;100;482;509
27.18;100;483;512
27.19;100;492;514
27.2;100;490;514
27.21;100;497;516
27.22;100;502;515
27.23;100;504;516
27.24;100;507;513
27.25;100;513;512
27.26;100;512;511
27.27;100;519;510
27.28;100;523;513
27.29;100;533;513
27.3;100;541;513
27.31;100;554;514
27.32;100;560;516
27.33;100;562;519
27.34;100;560;523
27.35;100;552;526
27.36;100;533;531
27.37;100;517;537
27.38;100;492;542
27.39;100;480;540
27.4;100;466;546
27.41;100;467;544
27.42;100;468;545
27.43;100;468;543
27.44;100;468;541
27.45;100;475;536
27.46;100;478;532
27.47;100;482;529
27.48;100;483;525
27.49;100;485;521
27.5;100;491;516
27.51;100;499;510
27.52;100;492;510
27.53;100;499;508
27.54;100;496;507
27.55;100;496;506
27.56;100;500;508
27.57;100;504;502
27.58;100;500;503
27.59;100;511;507
27.6;100;511;508
27.61;100;513;505
27.62;100;511;512
27.63;100;514;508
27.64;100;511;511
27.65;100;518;513
27.66;100;518;514
27.67;100;519;514
27.68;100;517;513
27.69;100;518;519
27.7;100;516;519
27.71;100;520;517
27.72;100;519;519
27.73;100;527;513
27.74;100;525;511
27.75;100;523;514
27.76;100;515;513
27.77;100;515;510
27.78;100;513;508
27.79;100;513;510
27.8;100;518;510
27.81;100;514;509
27.82;100;515;507
27.83;100;516;507
27.84;100;512;510
27.85;100;489;510
27.86;100;518;513
27.87;100;639;509
27.88;100;744;513
27.89;100;663;510
27.9;100;488;509
27.91;100;475;508
27.92;100;464;508
27.93;100;472;512
27.94;100;479;514
27.95;100;485;513
27.96;100;491;513
27.97;100;499;514
