time;Sampling Frequency;ECG;Pulse
3.175;1000;547;517
3.176;1000;547;517
3.177;1000;542;513
3.178;1000;541;515
3.179;1000;540;511
3.18;1000;541;513
3.181;1000;542;515
3.182;1000;542;515
3.183;1000;547;515
3.184;1000;546;514
3.185;1000;544;514
3.186;1000;543;515
3.187;1000;544;515
3.188;1000;545;515
3.189;1000;549;515
3.19;1000;553;515
3.191;1000;555;513
3.192;1000;556;519
3.193;1000;558;515
3.194;1000;559;518
3.195;1000;559;516
3.196;1000;559;516
3.197;1000;557;516
3.198;1000;556;516
3.199;1000;554;513
3.2;1000;553;515
3.201;1000;551;517
3.202;1000;556;517
3.203;1000;560;516
3.204;1000;560;515
3.205;1000;561;517
3.206;1000;562;519
3.207;1000;564;517
3.208;1000;567;520
3.209;1000;568;516
3.21;1000;568;518
3.211;1000;571;521
3.212;1000;573;519
3.213;1000;569;519
3.214;1000;571;516
3.215;1000;572;519
3.216;1000;570;520
3.217;1000;566;521
3.218;1000;560;521
3.219;1000;555;520
3.22;1000;552;520
3.221;1000;550;522
3.222;1000;550;521
3.223;1000;550;525
3.224;1000;553;519
3.225;1000;555;524
3.226;1000;556;527
3.227;1000;556;523
3.228;1000;556;525
3.229;1000;557;524
3.23;1000;558;525
3.231;1000;558;526
3.232;1000;556;526
3.233;1000;554;526
3.234;1000;553;523
3.235;1000;551;526
3.236;1000;551;527
3.237;1000;548;528
3.238;1000;544;527
3.239;1000;543;529
3.24;1000;543;529
3.241;1000;538;528
3.242;1000;531;533
3.243;1000;527;530
3.244;1000;528;529
3.245;1000;531;531
3.246;1000;530;532
3.247;1000;527;532
3.248;1000;526;533
3.249;1000;524;530
3.25;1000;521;533
3.251;1000;516;534
3.252;1000;512;536
3.253;1000;508;536
3.254;1000;508;532
3.255;1000;506;535
3.256;1000;503;538
3.257;1000;502;536
3.258;1000;502;541
3.259;1000;501;535
3.26;1000;499;538
3.261;1000;495;540
3.262;1000;491;541
3.263;1000;484;540
3.264;1000;481;537
3.265;1000;483;541
3.266;1000;487;542
3.267;1000;486;541
3.268;1000;487;545
3.269;1000;492;541
3.27;1000;489;546
3.271;1000;483;547
3.272;1000;482;543
3.273;1000;480;546
3.274;1000;477;542
3.275;1000;476;544
3.276;1000;477;546
3.277;1000;477;546
3.278;1000;475;547
3.279;1000;472;546
3.28;1000;471;546
3.281;1000;470;547
3.282;1000;471;548
3.283;1000;471;548
3.284;1000;470;547
3.285;1000;466;547
3.286;1000;465;547
3.287;1000;467;552
3.288;1000;470;548
3.289;1000;471;551
3.29;1000;470;549
3.291;1000;470;550
3.292;1000;471;550
3.293;1000;470;550
3.294;1000;466;546
3.295;1000;467;549
3.296;1000;467;550
3.297;1000;465;551
3.298;1000;464;549
3.299;1000;462;548
3.3;1000;460;550
3.301;1000;459;551
3.302;1000;459;549
3.303;1000;459;552
3.304;1000;459;547
3.305;1000;457;550
3.306;1000;457;552
3.307;1000;460;550
3.308;1000;459;550
3.309;1000;457;546
3.31;1000;456;548
3.311;1000;461;549
3.312;1000;465;549
3.313;1000;467;549
3.314;1000;468;547
3.315;1000;468;547
3.316;1000;468;548
3.317;1000;468;547
3.318;1000;467;550
3.319;1000;464;544
3.32;1000;462;550
3.321;1000;463;549
3.322;1000;464;546
3.323;1000;465;546
3.324;1000;467;543
3.325;1000;469;545
3.326;1000;471;545
3.327;1000;472;545
3.328;1000;474;545
3.329;1000;473;541
3.33;1000;471;542
3.331;1000;468;545
3.332;1000;467;544
3.333;1000;467;543
3.334;1000;467;544
3.335;1000;468;542
3.336;1000;470;542
3.337;1000;470;541
3.338;1000;470;541
3.339;1000;470;536
3.34;1000;468;539
3.341;1000;465;539
3.342;1000;462;539
3.343;1000;462;538
3.344;1000;463;536
3.345;1000;468;536
3.346;1000;470;536
3.347;1000;469;536
3.348;1000;473;535
3.349;1000;478;537
3.35;1000;478;535
3.351;1000;476;531
3.352;1000;472;536
3.353;1000;472;533
3.354;1000;475;530
3.355;1000;476;530
3.356;1000;476;530
3.357;1000;477;529
3.358;1000;479;528
3.359;1000;478;527
3.36;1000;473;526
3.361;1000;471;527
3.362;1000;472;526
3.363;1000;473;525
3.364;1000;472;524
3.365;1000;469;524
3.366;1000;467;523
3.367;1000;468;526
3.368;1000;476;523
3.369;1000;477;521
3.37;1000;477;522
3.371;1000;478;522
3.372;1000;477;522
3.373;1000;475;520
3.374;1000;475;518
3.375;1000;481;519
3.376;1000;485;519
3.377;1000;481;518
3.378;1000;480;519
3.379;1000;478;517
3.38;1000;474;516
3.381;1000;470;518
3.382;1000;467;515
3.383;1000;466;519
3.384;1000;468;513
3.385;1000;471;517
3.386;1000;475;518
3.387;1000;476;514
3.388;1000;475;514
3.389;1000;475;511
3.39;1000;477;513
3.391;1000;478;513
3.392;1000;477;513
3.393;1000;479;513
3.394;1000;481;509
3.395;1000;481;511
3.396;1000;479;513
3.397;1000;479;512
3.398;1000;478;512
3.399;1000;479;513
3.4;1000;480;511
3.401;1000;481;513
3.402;1000;479;511
3.403;1000;479;511
3.404;1000;482;507
3.405;1000;484;509
3.406;1000;484;510
3.407;1000;485;510
3.408;1000;487;510
3.409;1000;489;508
3.41;1000;489;507
3.411;1000;487;509
3.412;1000;485;508
3.413;1000;483;507
3.414;1000;482;510
3.415;1000;482;508
3.416;1000;481;505
3.417;1000;482;510
3.418;1000;486;507
3.419;1000;488;504
3.42;1000;487;505
3.421;1000;485;507
3.422;1000;483;507
3.423;1000;480;506
3.424;1000;479;504
3.425;1000;480;504
3.426;1000;479;503
3.427;1000;481;507
3.428;1000;484;506
3.429;1000;487;504
3.43;1000;487;505
3.431;1000;484;505
3.432;1000;484;502
3.433;1000;487;506
3.434;1000;490;502
3.435;1000;492;503
3.436;1000;490;505
3.437;1000;488;504
3.438;1000;489;505
3.439;1000;489;501
3.44;1000;485;503
3.441;1000;483;504
3.442;1000;481;502
3.443;1000;483;507
3.444;1000;490;501
3.445;1000;494;504
3.446;1000;490;504
3.447;1000;486;503
3.448;1000;484;506
3.449;1000;483;500
3.45;1000;484;503
3.451;1000;484;505
3.452;1000;484;505
3.453;1000;486;504
3.454;1000;487;503
3.455;1000;491;504
3.456;1000;494;505
3.457;1000;495;504
3.458;1000;495;505
3.459;1000;494;501
3.46;1000;492;503
3.461;1000;490;506
3.462;1000;491;504
3.463;1000;494;507
3.464;1000;496;502
3.465;1000;496;505
3.466;1000;500;505
3.467;1000;503;505
3.468;1000;503;505
3.469;1000;502;502
3.47;1000;500;505
3.471;1000;499;506
3.472;1000;497;505
3.473;1000;496;506
3.474;1000;497;504
3.475;1000;497;504
3.476;1000;498;506
3.477;1000;501;507
3.478;1000;504;507
3.479;1000;508;505
3.48;1000;508;506
3.481;1000;504;508
3.482;1000;503;506
3.483;1000;502;506
3.484;1000;500;505
3.485;1000;500;505
3.486;1000;500;507
3.487;1000;501;507
3.488;1000;503;507
3.489;1000;503;504
3.49;1000;502;507
3.491;1000;502;509
3.492;1000;504;509
3.493;1000;505;510
3.494;1000;507;508
3.495;1000;510;508
3.496;1000;510;510
3.497;1000;509;508
3.498;1000;508;508
3.499;1000;506;505
3.5;1000;504;506
3.501;1000;502;508
3.502;1000;502;509
3.503;1000;502;509
3.504;1000;503;508
3.505;1000;504;508
3.506;1000;505;510
3.507;1000;505;510
3.508;1000;506;511
3.509;1000;506;510
3.51;1000;509;511
3.511;1000;510;512
3.512;1000;511;508
3.513;1000;512;512
3.514;1000;509;507
3.515;1000;504;510
3.516;1000;501;512
3.517;1000;502;510
3.518;1000;505;514
3.519;1000;508;510
3.52;1000;508;512
3.521;1000;507;514
3.522;1000;503;513
3.523;1000;503;517
3.524;1000;505;512
3.525;1000;506;514
3.526;1000;505;517
3.527;1000;505;515
3.528;1000;510;519
3.529;1000;513;514
3.53;1000;512;518
3.531;1000;511;517
3.532;1000;510;517
3.533;1000;511;518
3.534;1000;513;514
3.535;1000;513;516
3.536;1000;511;518
3.537;1000;511;519
3.538;1000;511;518
3.539;1000;511;517
3.54;1000;510;517
3.541;1000;510;518
3.542;1000;511;519
3.543;1000;511;518
3.544;1000;510;519
3.545;1000;510;519
3.546;1000;509;518
3.547;1000;508;522
3.548;1000;509;520
3.549;1000;512;516
3.55;1000;515;519
3.551;1000;517;520
3.552;1000;519;520
3.553;1000;519;520
3.554;1000;519;519
3.555;1000;523;519
3.556;1000;522;519
3.557;1000;516;523
3.558;1000;514;521
3.559;1000;515;520
3.56;1000;515;523
3.561;1000;512;521
3.562;1000;511;522
3.563;1000;510;522
3.564;1000;510;520
3.565;1000;512;520
3.566;1000;512;522
3.567;1000;514;522
3.568;1000;517;522
3.569;1000;519;521
3.57;1000;519;521
3.571;1000;515;520
3.572;1000;511;524
3.573;1000;509;523
3.574;1000;505;524
3.575;1000;506;523
3.576;1000;508;523
3.577;1000;511;523
3.578;1000;512;522
3.579;1000;511;520
3.58;1000;515;520
3.581;1000;521;521
3.582;1000;524;522
3.583;1000;524;522
3.584;1000;521;521
3.585;1000;518;521
3.586;1000;515;522
3.587;1000;515;520
3.588;1000;514;524
3.589;1000;515;520
3.59;1000;516;524
3.591;1000;517;525
3.592;1000;516;520
3.593;1000;516;523
3.594;1000;519;519
3.595;1000;521;521
3.596;1000;519;522
3.597;1000;517;521
3.598;1000;516;521
3.599;1000;517;520
3.6;1000;517;520
3.601;1000;520;521
3.602;1000;520;521
3.603;1000;520;521
3.604;1000;521;520
3.605;1000;520;519
3.606;1000;518;519
3.607;1000;514;524
3.608;1000;513;520
3.609;1000;515;523
3.61;1000;515;521
3.611;1000;515;521
3.612;1000;512;520
3.613;1000;507;521
3.614;1000;505;518
3.615;1000;507;519
3.616;1000;509;520
3.617;1000;510;521
3.618;1000;510;519
3.619;1000;510;519
3.62;1000;508;519
3.621;1000;506;520
3.622;1000;505;519
3.623;1000;507;522
3.624;1000;509;516
3.625;1000;510;519
3.626;1000;511;521
3.627;1000;511;519
3.628;1000;512;519
3.629;1000;513;516
3.63;1000;512;517
3.631;1000;512;518
3.632;1000;513;518
3.633;1000;513;518
3.634;1000;515;516
3.635;1000;516;517
3.636;1000;517;518
3.637;1000;517;518
3.638;1000;516;519
3.639;1000;519;515
3.64;1000;519;516
3.641;1000;519;517
3.642;1000;519;516
3.643;1000;517;514
3.644;1000;512;511
3.645;1000;510;512
3.646;1000;510;515
3.647;1000;512;513
3.648;1000;514;516
3.649;1000;519;511
3.65;1000;521;513
3.651;1000;521;515
3.652;1000;523;514
3.653;1000;524;514
3.654;1000;524;516
3.655;1000;524;513
3.656;1000;523;515
3.657;1000;521;515
3.658;1000;519;513
3.659;1000;518;509
3.66;1000;517;512
3.661;1000;518;512
3.662;1000;519;513
3.663;1000;521;513
3.664;1000;521;511
3.665;1000;521;511
3.666;1000;519;512
3.667;1000;523;512
3.668;1000;524;511
3.669;1000;524;513
3.67;1000;523;512
3.671;1000;524;513
3.672;1000;527;511
3.673;1000;528;509
3.674;1000;525;511
3.675;1000;519;509
3.676;1000;513;510
3.677;1000;513;510
3.678;1000;515;510
3.679;1000;517;506
3.68;1000;515;508
3.681;1000;509;509
3.682;1000;505;510
3.683;1000;502;508
3.684;1000;500;508
3.685;1000;501;508
3.686;1000;504;510
3.687;1000;504;508
3.688;1000;504;511
3.689;1000;507;507
3.69;1000;505;509
3.691;1000;504;511
3.692;1000;506;509
3.693;1000;507;509
3.694;1000;507;506
3.695;1000;505;508
3.696;1000;501;509
3.697;1000;499;509
3.698;1000;502;510
3.699;1000;505;508
3.7;1000;507;508
3.701;1000;505;509
3.702;1000;502;508
3.703;1000;504;511
3.704;1000;506;506
3.705;1000;506;510
3.706;1000;503;512
3.707;1000;504;508
3.708;1000;506;509
3.709;1000;510;506
3.71;1000;509;508
3.711;1000;508;509
3.712;1000;508;509
3.713;1000;510;510
3.714;1000;510;505
3.715;1000;511;508
3.716;1000;512;510
3.717;1000;514;509
3.718;1000;515;509
3.719;1000;513;511
3.72;1000;513;509
3.721;1000;511;510
3.722;1000;507;510
3.723;1000;505;510
3.724;1000;504;506
3.725;1000;505;508
3.726;1000;504;509
3.727;1000;502;510
3.728;1000;504;510
3.729;1000;505;508
3.73;1000;504;508
3.731;1000;503;510
3.732;1000;502;510
3.733;1000;504;509
3.734;1000;509;512
3.735;1000;511;510
3.736;1000;510;508
3.737;1000;509;513
3.738;1000;512;510
3.739;1000;514;507
3.74;1000;514;509
3.741;1000;512;510
3.742;1000;512;510
3.743;1000;511;510
3.744;1000;511;509
3.745;1000;513;508
3.746;1000;512;508
3.747;1000;513;512
3.748;1000;514;511
3.749;1000;515;509
3.75;1000;517;513
3.751;1000;515;511
3.752;1000;515;513
3.753;1000;518;512
3.754;1000;518;509
3.755;1000;511;512
3.756;1000;505;511
3.757;1000;506;511
3.758;1000;505;511
3.759;1000;505;508
3.76;1000;507;510
3.761;1000;504;511
3.762;1000;504;511
3.763;1000;505;512
3.764;1000;507;508
3.765;1000;508;510
3.766;1000;509;513
3.767;1000;509;510
3.768;1000;507;513
3.769;1000;504;508
3.77;1000;500;511
3.771;1000;497;513
3.772;1000;496;511
3.773;1000;496;512
3.774;1000;493;508
3.775;1000;489;511
3.776;1000;487;511
3.777;1000;483;512
3.778;1000;484;512
3.779;1000;487;509
3.78;1000;492;511
3.781;1000;495;514
3.782;1000;499;512
3.783;1000;504;515
3.784;1000;515;511
3.785;1000;529;513
3.786;1000;538;514
3.787;1000;545;511
3.788;1000;553;513
3.789;1000;568;509
3.79;1000;586;511
3.791;1000;603;512
3.792;1000;619;513
3.793;1000;634;513
3.794;1000;650;512
3.795;1000;664;511
3.796;1000;679;510
3.797;1000;692;515
3.798;1000;706;514
3.799;1000;722;510
3.8;1000;736;515
3.801;1000;744;516
3.802;1000;749;514
3.803;1000;757;514
3.804;1000;770;510
3.805;1000;778;512
3.806;1000;782;514
3.807;1000;783;514
3.808;1000;783;515
3.809;1000;778;511
3.81;1000;766;513
3.811;1000;747;515
3.812;1000;726;515
3.813;1000;700;515
3.814;1000;669;512
3.815;1000;635;515
3.816;1000;601;518
3.817;1000;570;513
3.818;1000;543;517
3.819;1000;524;512
3.82;1000;507;515
3.821;1000;495;515
3.822;1000;487;515
3.823;1000;481;515
3.824;1000;475;512
3.825;1000;471;514
3.826;1000;467;515
3.827;1000;467;515
3.828;1000;467;515
3.829;1000;467;518
3.83;1000;466;515
3.831;1000;466;516
3.832;1000;465;514
3.833;1000;464;518
3.834;1000;461;512
3.835;1000;460;515
3.836;1000;460;516
3.837;1000;459;515
3.838;1000;457;516
3.839;1000;456;512
3.84;1000;456;515
3.841;1000;458;516
3.842;1000;457;515
3.843;1000;457;518
3.844;1000;459;514
3.845;1000;461;515
3.846;1000;463;515
3.847;1000;466;518
3.848;1000;469;518
3.849;1000;471;514
3.85;1000;471;517
3.851;1000;470;518
3.852;1000;471;516
3.853;1000;473;517
3.854;1000;476;515
3.855;1000;478;515
3.856;1000;478;516
3.857;1000;480;517
3.858;1000;478;517
3.859;1000;474;515
3.86;1000;476;515
3.861;1000;480;514
3.862;1000;479;518
3.863;1000;476;515
3.864;1000;472;518
3.865;1000;472;515
3.866;1000;473;517
3.867;1000;475;515
3.868;1000;477;515
3.869;1000;479;511
3.87;1000;480;514
3.871;1000;483;515
3.872;1000;486;515
3.873;1000;487;515
3.874;1000;486;513
3.875;1000;486;513
3.876;1000;486;515
3.877;1000;485;515
3.878;1000;485;514
3.879;1000;486;515
3.88;1000;490;515
3.881;1000;490;512
3.882;1000;487;516
3.883;1000;486;515
3.884;1000;488;513
3.885;1000;488;513
3.886;1000;487;516
3.887;1000;489;515
3.888;1000;490;514
3.889;1000;492;516
3.89;1000;496;514
3.891;1000;498;515
3.892;1000;498;515
3.893;1000;496;515
3.894;1000;493;513
3.895;1000;495;513
3.896;1000;498;514
3.897;1000;498;515
3.898;1000;497;514
3.899;1000;494;510
3.9;1000;491;515
3.901;1000;489;514
3.902;1000;487;513
3.903;1000;487;513
3.904;1000;489;515
3.905;1000;491;513
3.906;1000;494;515
3.907;1000;498;513
3.908;1000;501;515
3.909;1000;502;510
3.91;1000;501;512
3.911;1000;500;514
3.912;1000;501;512
3.913;1000;501;515
3.914;1000;501;510
3.915;1000;503;512
3.916;1000;504;513
3.917;1000;505;514
3.918;1000;506;514
3.919;1000;507;510
3.92;1000;506;512
3.921;1000;508;513
3.922;1000;509;512
3.923;1000;506;516
3.924;1000;503;511
3.925;1000;504;513
3.926;1000;504;512
3.927;1000;500;517
3.928;1000;503;513
3.929;1000;508;511
3.93;1000;511;514
3.931;1000;513;515
3.932;1000;513;513
3.933;1000;514;513
3.934;1000;515;512
3.935;1000;517;511
3.936;1000;517;513
3.937;1000;513;513
3.938;1000;513;513
3.939;1000;517;512
3.94;1000;517;512
3.941;1000;515;511
3.942;1000;514;516
3.943;1000;512;512
3.944;1000;513;515
3.945;1000;516;513
3.946;1000;517;514
3.947;1000;517;513
3.948;1000;516;513
3.949;1000;518;509
3.95;1000;521;512
3.951;1000;522;512
3.952;1000;523;512
3.953;1000;521;513
3.954;1000;520;509
3.955;1000;519;512
3.956;1000;521;513
3.957;1000;522;513
3.958;1000;525;513
3.959;1000;525;509
3.96;1000;524;511
3.961;1000;521;516
3.962;1000;521;511
3.963;1000;519;514
3.964;1000;515;511
3.965;1000;514;512
3.966;1000;514;514
3.967;1000;517;513
3.968;1000;521;514
3.969;1000;526;511
3.97;1000;531;512
3.971;1000;533;514
3.972;1000;536;513
3.973;1000;540;514
3.974;1000;541;515
3.975;1000;541;513
3.976;1000;539;512
3.977;1000;537;517
3.978;1000;536;514
3.979;1000;536;512
3.98;1000;535;513
3.981;1000;532;515
3.982;1000;529;515
3.983;1000;527;515
3.984;1000;527;513
3.985;1000;533;513
3.986;1000;544;512
3.987;1000;549;516
3.988;1000;551;515
3.989;1000;551;513
3.99;1000;552;514
3.991;1000;554;512
3.992;1000;555;516
3.993;1000;556;514
3.994;1000;555;511
3.995;1000;555;514
3.996;1000;556;513
3.997;1000;556;513
3.998;1000;556;514
3.999;1000;556;512
4;1000;556;512
4.001;1000;555;513
4.002;1000;553;514
4.003;1000;552;514
4.004;1000;552;512
4.005;1000;553;513
4.006;1000;555;512
4.007;1000;558;516
4.008;1000;560;513
4.009;1000;560;515
4.01;1000;562;514
4.011;1000;563;515
4.012;1000;564;515
4.013;1000;563;514
4.014;1000;564;511
4.015;1000;566;512
4.016;1000;568;515
4.017;1000;568;514
4.018;1000;567;515
4.019;1000;567;512
4.02;1000;568;514
4.021;1000;568;515
4.022;1000;564;515
4.023;1000;565;516
4.024;1000;568;513
4.025;1000;570;514
4.026;1000;572;519
4.027;1000;574;515
4.028;1000;573;519
4.029;1000;574;514
4.03;1000;574;516
4.031;1000;572;518
4.032;1000;570;518
4.033;1000;568;519
4.034;1000;567;517
4.035;1000;566;518
4.036;1000;563;517
4.037;1000;564;521
4.038;1000;568;519
4.039;1000;567;522
4.04;1000;569;521
4.041;1000;570;522
4.042;1000;566;522
4.043;1000;565;522
4.044;1000;567;519
4.045;1000;568;521
4.046;1000;570;524
4.047;1000;571;524
4.048;1000;574;525
4.049;1000;575;522
4.05;1000;574;524
4.051;1000;570;526
4.052;1000;569;527
4.053;1000;571;528
4.054;1000;568;525
4.055;1000;562;527
4.056;1000;560;532
4.057;1000;561;528
4.058;1000;560;531
4.059;1000;560;527
4.06;1000;560;529
4.061;1000;555;533
4.062;1000;551;532
4.063;1000;547;532
4.064;1000;545;530
4.065;1000;542;532
4.066;1000;540;534
4.067;1000;539;535
4.068;1000;537;536
4.069;1000;534;532
4.07;1000;531;535
4.071;1000;532;538
4.072;1000;534;536
4.073;1000;533;540
4.074;1000;530;535
4.075;1000;525;540
4.076;1000;520;540
4.077;1000;513;540
4.078;1000;509;541
4.079;1000;504;538
4.08;1000;503;540
4.081;1000;502;542
4.082;1000;499;543
4.083;1000;500;543
4.084;1000;501;543
4.085;1000;499;543
4.086;1000;498;545
4.087;1000;498;546
4.088;1000;496;545
4.089;1000;495;545
4.09;1000;492;547
4.091;1000;492;549
4.092;1000;494;547
4.093;1000;493;547
4.094;1000;491;549
4.095;1000;488;547
4.096;1000;485;549
4.097;1000;483;548
4.098;1000;481;552
4.099;1000;483;547
4.1;1000;485;550
4.101;1000;486;552
4.102;1000;484;551
4.103;1000;480;551
4.104;1000;475;548
4.105;1000;473;553
4.106;1000;473;553
4.107;1000;476;552
4.108;1000;477;552
4.109;1000;478;550
4.11;1000;478;551
4.111;1000;477;552
4.112;1000;478;553
4.113;1000;478;553
4.114;1000;473;550
4.115;1000;473;551
4.116;1000;475;554
4.117;1000;475;552
4.118;1000;472;555
4.119;1000;470;551
4.12;1000;469;553
4.121;1000;468;553
4.122;1000;471;551
4.123;1000;474;551
4.124;1000;475;550
4.125;1000;472;550
4.126;1000;471;551
4.127;1000;469;551
4.128;1000;467;551
4.129;1000;472;548
4.13;1000;475;549
4.131;1000;476;550
4.132;1000;477;551
4.133;1000;477;550
4.134;1000;476;547
4.135;1000;477;548
4.136;1000;479;548
4.137;1000;483;547
4.138;1000;483;545
4.139;1000;486;543
4.14;1000;485;543
4.141;1000;483;543
4.142;1000;482;542
4.143;1000;481;545
4.144;1000;479;542
4.145;1000;480;542
4.146;1000;481;543
4.147;1000;482;543
4.148;1000;483;543
4.149;1000;480;540
4.15;1000;479;541
4.151;1000;481;542
4.152;1000;483;537
4.153;1000;483;540
4.154;1000;480;536
4.155;1000;478;536
4.156;1000;476;539
4.157;1000;473;536
4.158;1000;474;539
4.159;1000;478;534
4.16;1000;481;536
4.161;1000;480;534
4.162;1000;477;537
4.163;1000;477;536
4.164;1000;479;535
4.165;1000;481;535
4.166;1000;480;533
4.167;1000;479;536
4.168;1000;477;532
4.169;1000;477;530
4.17;1000;480;531
4.171;1000;481;531
4.172;1000;481;530
4.173;1000;483;530
4.174;1000;486;527
4.175;1000;487;528
4.176;1000;487;529
4.177;1000;489;528
4.178;1000;489;528
4.179;1000;488;525
4.18;1000;487;525
4.181;1000;483;526
4.182;1000;481;524
4.183;1000;483;527
4.184;1000;485;521
4.185;1000;486;525
4.186;1000;485;526
4.187;1000;486;521
4.188;1000;489;523
4.189;1000;491;518
4.19;1000;490;519
4.191;1000;489;520
4.192;1000;489;519
4.193;1000;488;519
4.194;1000;489;515
4.195;1000;489;516
4.196;1000;488;518
4.197;1000;487;518
4.198;1000;487;517
4.199;1000;485;513
4.2;1000;483;518
4.201;1000;482;515
4.202;1000;480;514
4.203;1000;478;515
4.204;1000;479;511
4.205;1000;481;512
4.206;1000;487;513
4.207;1000;489;512
4.208;1000;488;513
4.209;1000;487;509
4.21;1000;487;510
4.211;1000;490;510
4.212;1000;492;511
4.213;1000;495;511
4.214;1000;496;507
4.215;1000;492;508
4.216;1000;487;513
4.217;1000;487;508
4.218;1000;489;511
4.219;1000;491;504
4.22;1000;490;507
4.221;1000;488;508
4.222;1000;488;507
4.223;1000;486;507
4.224;1000;489;503
4.225;1000;494;505
4.226;1000;497;506
4.227;1000;495;504
4.228;1000;492;507
4.229;1000;489;503
4.23;1000;490;506
4.231;1000;492;507
4.232;1000;495;503
4.233;1000;495;505
4.234;1000;494;500
4.235;1000;495;502
4.236;1000;495;504
4.237;1000;495;503
4.238;1000;496;504
4.239;1000;497;502
4.24;1000;496;501
4.241;1000;492;503
4.242;1000;490;503
4.243;1000;491;503
4.244;1000;492;501
4.245;1000;493;500
4.246;1000;491;499
4.247;1000;490;504
4.248;1000;490;500
4.249;1000;491;501
4.25;1000;492;502
4.251;1000;492;499
4.252;1000;493;502
4.253;1000;493;502
4.254;1000;491;499
4.255;1000;489;501
4.256;1000;491;503
4.257;1000;491;502
4.258;1000;492;501
4.259;1000;491;501
4.26;1000;492;501
4.261;1000;495;503
4.262;1000;499;501
4.263;1000;504;504
4.264;1000;507;499
4.265;1000;508;501
4.266;1000;510;504
4.267;1000;511;502
4.268;1000;508;503
4.269;1000;504;499
4.27;1000;504;501
4.271;1000;505;502
4.272;1000;505;502
4.273;1000;504;504
4.274;1000;504;501
4.275;1000;503;502
4.276;1000;502;503
4.277;1000;503;502
4.278;1000;502;505
4.279;1000;500;500
4.28;1000;504;505
4.281;1000;507;506
4.282;1000;505;503
4.283;1000;504;504
4.284;1000;501;501
4.285;1000;500;503
4.286;1000;501;504
4.287;1000;502;504
4.288;1000;502;505
4.289;1000;502;502
4.29;1000;503;504
4.291;1000;502;506
4.292;1000;499;505
4.293;1000;497;505
4.294;1000;497;507
4.295;1000;499;505
4.296;1000;502;507
4.297;1000;503;507
4.298;1000;501;507
4.299;1000;503;505
4.3;1000;507;505
4.301;1000;508;506
4.302;1000;509;506
4.303;1000;510;507
4.304;1000;513;505
4.305;1000;515;507
4.306;1000;516;505
4.307;1000;515;510
4.308;1000;514;509
4.309;1000;515;506
4.31;1000;518;510
4.311;1000;519;511
4.312;1000;519;508
4.313;1000;519;510
4.314;1000;517;508
4.315;1000;514;510
4.316;1000;512;509
4.317;1000;513;510
4.318;1000;512;511
4.319;1000;511;508
4.32;1000;510;510
4.321;1000;510;511
4.322;1000;505;511
4.323;1000;505;512
4.324;1000;508;510
4.325;1000;507;511
4.326;1000;508;515
4.327;1000;511;512
4.328;1000;515;515
4.329;1000;518;511
4.33;1000;519;514
4.331;1000;519;514
4.332;1000;519;514
4.333;1000;520;515
4.334;1000;521;511
4.335;1000;520;513
4.336;1000;519;515
4.337;1000;518;515
4.338;1000;516;516
4.339;1000;515;514
4.34;1000;514;514
4.341;1000;514;516
4.342;1000;512;517
4.343;1000;510;515
4.344;1000;509;516
4.345;1000;509;517
4.346;1000;508;516
4.347;1000;511;520
4.348;1000;519;518
4.349;1000;523;515
4.35;1000;522;517
4.351;1000;521;518
4.352;1000;523;518
4.353;1000;524;519
4.354;1000;524;516
4.355;1000;523;518
4.356;1000;519;517
4.357;1000;519;521
4.358;1000;519;519
4.359;1000;518;522
4.36;1000;517;519
4.361;1000;515;521
4.362;1000;515;520
4.363;1000;517;520
4.364;1000;517;516
4.365;1000;516;519
4.366;1000;514;520
4.367;1000;512;519
4.368;1000;513;521
4.369;1000;515;518
4.37;1000;519;519
4.371;1000;523;520
4.372;1000;526;521
4.373;1000;527;522
4.374;1000;526;518
4.375;1000;524;519
4.376;1000;521;524
4.377;1000;518;519
4.378;1000;517;523
4.379;1000;516;518
4.38;1000;516;520
4.381;1000;516;522
4.382;1000;519;521
4.383;1000;521;522
4.384;1000;518;519
4.385;1000;516;521
4.386;1000;516;522
4.387;1000;514;520
4.388;1000;514;524
4.389;1000;516;519
4.39;1000;518;523
4.391;1000;521;524
4.392;1000;524;520
4.393;1000;527;523
4.394;1000;527;520
4.395;1000;526;521
4.396;1000;525;522
4.397;1000;524;522
4.398;1000;524;522
4.399;1000;519;520
4.4;1000;517;520
4.401;1000;516;522
4.402;1000;515;522
4.403;1000;514;523
4.404;1000;515;519
4.405;1000;515;520
4.406;1000;515;521
4.407;1000;516;522
4.408;1000;517;520
4.409;1000;516;521
4.41;1000;518;521
4.411;1000;520;519
4.412;1000;521;522
4.413;1000;519;522
4.414;1000;519;519
4.415;1000;518;520
4.416;1000;517;521
4.417;1000;516;521
4.418;1000;516;520
4.419;1000;519;521
4.42;1000;521;520
4.421;1000;521;522
4.422;1000;520;520
4.423;1000;516;522
4.424;1000;511;518
4.425;1000;509;520
4.426;1000;511;522
4.427;1000;515;519
4.428;1000;517;520
4.429;1000;513;517
4.43;1000;510;518
4.431;1000;511;519
4.432;1000;512;519
4.433;1000;512;519
4.434;1000;512;518
4.435;1000;513;518
4.436;1000;510;519
4.437;1000;505;518
4.438;1000;502;521
4.439;1000;499;516
4.44;1000;499;521
4.441;1000;504;521
4.442;1000;507;518
4.443;1000;505;518
4.444;1000;508;515
4.445;1000;511;517
