time;Sampling Frequency;ECG
17.5;100;504
17.51;100;500
17.52;100;503
17.53;100;500
17.54;100;503
17.55;100;503
17.56;100;506
17.57;100;495
17.58;100;480
17.59;100;541
17.6;100;653
17.61;100;678
17.62;100;504
17.63;100;466
17.64;100;477
17.65;100;470
17.66;100;479
17.67;100;485
17.68;100;488
17.69;100;489
17.7;100;498
17.71;100;496
17.72;100;504
17.73;100;505
17.74;100;511
17.75;100;511
17.76;100;516
17.77;100;520
17.78;100;524
17.79;100;536
17.8;100;539
17.81;100;546
17.82;100;554
17.83;100;558
17.84;100;566
17.85;100;558
17.86;100;554
17.87;100;534
17.88;100;516
17.89;100;494
17.9;100;477
17.91;100;462
17.92;100;457
17.93;100;455
17.94;100;460
17.95;100;461
17.96;100;471
17.97;100;474
17.98;100;478
17.99;100;481
18;100;486
18.01;100;488
18.02;100;492
18.03;100;497
18.04;100;503
18.05;100;496
18.06;100;503
18.07;100;502
18.08;100;502
18.09;100;501
18.1;100;503
18.11;100;501
18.12;100;507
18.13;100;502
18.14;100;506
18.15;100;508
18.16;100;508
18.17;100;512
18.18;100;515
18.19;100;508
18.2;100;520
18.21;100;525
18.22;100;520
18.23;100;512
18.24;100;508
18.25;100;506
18.26;100;513
18.27;100;510
18.28;100;513
18.29;100;509
18.3;100;512
18.31;100;507
18.32;100;509
18.33;100;491
18.34;100;556
18.35;100;665
18.36;100;703
18.37;100;539
18.38;100;488
18.39;100;483
18.4;100;480
18.41;100;493
18.42;100;495
18.43;100;501
18.44;100;503
18.45;100;501
18.46;100;510
18.47;100;511
18.48;100;513
18.49;100;511
18.5;100;516
18.51;100;516
18.52;100;522
18.53;100;522
18.54;100;530
18.55;100;533
18.56;100;550
18.57;100;553
18.58;100;561
18.59;100;565
18.6;100;569
18.61;100;557
18.62;100;553
18.63;100;528
18.64;100;505
18.65;100;486
18.66;100;475
18.67;100;465
18.68;100;464
18.69;100;466
18.7;100;472
18.71;100;473
18.72;100;475
18.73;100;478
18.74;100;486
18.75;100;486
18.76;100;494
18.77;100;497
18.78;100;499
18.79;100;497
18.8;100;503
18.81;100;506
18.82;100;508
18.83;100;508
18.84;100;512
18.85;100;510
18.86;100;511
18.87;100;507
18.88;100;503
18.89;100;509
18.9;100;508
18.91;100;508
18.92;100;510
18.93;100;508
18.94;100;510
18.95;100;509
18.96;100;514
18.97;100;518
18.98;100;516
18.99;100;516
19;100;531
19.01;100;523
19.02;100;519
19.03;100;509
19.04;100;511
19.05;100;508
19.06;100;511
19.07;100;508
19.08;100;507
19.09;100;507
19.1;100;510
19.11;100;500
19.12;100;487
19.13;100;553
19.14;100;668
19.15;100;703
19.16;100;556
19.17;100;471
19.18;100;462
19.19;100;462
19.2;100;477
19.21;100;480
19.22;100;488
19.23;100;488
19.24;100;496
19.25;100;497
19.26;100;503
19.27;100;500
19.28;100;504
19.29;100;502
19.3;100;508
19.31;100;508
19.32;100;513
19.33;100;517
19.34;100;531
19.35;100;535
19.36;100;547
19.37;100;551
19.38;100;552
19.39;100;551
19.4;100;549
19.41;100;538
19.42;100;521
19.43;100;501
19.44;100;482
19.45;100;472
19.46;100;468
19.47;100;457
19.48;100;468
19.49;100;465
19.5;100;473
19.51;100;473
19.52;100;479
19.53;100;483
19.54;100;488
19.55;100;492
19.56;100;496
19.57;100;495
19.58;100;499
19.59;100;495
19.6;100;502
19.61;100;501
19.62;100;504
19.63;100;502
19.64;100;505
19.65;100;502
19.66;100;505
19.67;100;499
19.68;100;503
19.69;100;503
19.7;100;509
19.71;100;508
19.72;100;505
19.73;100;506
19.74;100;511
19.75;100;507
19.76;100;511
19.77;100;512
19.78;100;508
19.79;100;508
19.8;100;512
19.81;100;508
19.82;100;508
19.83;100;511
19.84;100;519
19.85;100;511
19.86;100;506
19.87;100;499
19.88;100;501
19.89;100;498
19.9;100;499
19.91;100;499
19.92;100;505
19.93;100;502
19.94;100;502
19.95;100;484
19.96;100;485
19.97;100;580
19.98;100;686
19.99;100;698
20;100;510
20.01;100;457
20.02;100;452
20.03;100;459
20.04;100;467
20.05;100;469
20.06;100;479
20.07;100;481
20.08;100;485
20.09;100;487
20.1;100;493
20.11;100;493
20.12;100;499
20.13;100;496
20.14;100;499
20.15;100;504
20.16;100;508
20.17;100;508
20.18;100;526
20.19;100;528
20.2;100;541
20.21;100;549
20.22;100;555
20.23;100;552
20.24;100;548
20.25;100;530
20.26;100;516
20.27;100;486
20.28;100;471
20.29;100;454
20.3;100;449
20.31;100;445
20.32;100;445
20.33;100;451
20.34;100;454
20.35;100;457
20.36;100;460
20.37;100;462
20.38;100;471
20.39;100;476
20.4;100;480
20.41;100;480
20.42;100;485
20.43;100;478
20.44;100;489
20.45;100;485
20.46;100;491
20.47;100;490
20.48;100;494
20.49;100;496
20.5;100;496
20.51;100;497
20.52;100;497
20.53;100;498
20.54;100;501
20.55;100;504
20.56;100;507
20.57;100;505
20.58;100;505
20.59;100;503
20.6;100;505
20.61;100;504
20.62;100;499
20.63;100;500
20.64;100;506
20.65;100;503
20.66;100;509
20.67;100;508
20.68;100;509
20.69;100;508
20.7;100;512
20.71;100;515
20.72;100;516
20.73;100;509
20.74;100;521
20.75;100;520
20.76;100;515
20.77;100;504
20.78;100;504
20.79;100;498
20.8;100;497
20.81;100;499
20.82;100;505
20.83;100;495
20.84;100;502
20.85;100;501
20.86;100;499
20.87;100;472
20.88;100;505
20.89;100;622
20.9;100;703
20.91;100;641
20.92;100;472
20.93;100;451
20.94;100;456
20.95;100;462
20.96;100;467
20.97;100;475
20.98;100;483
20.99;100;487
21;100;496
21.01;100;496
21.02;100;504
21.03;100;501
21.04;100;508
21.05;100;508
21.06;100;516
21.07;100;514
21.08;100;523
21.09;100;527
21.1;100;535
21.11;100;539
21.12;100;559
21.13;100;560
21.14;100;564
21.15;100;556
21.16;100;551
21.17;100;532
21.18;100;508
21.19;100;484
21.2;100;465
21.21;100;447
21.22;100;448
21.23;100;445
21.24;100;453
21.25;100;454
21.26;100;462
21.27;100;463
21.28;100;470
21.29;100;472
21.3;100;480
21.31;100;487
21.32;100;492
21.33;100;494
21.34;100;502
21.35;100;496
21.36;100;501
21.37;100;504
21.38;100;504
21.39;100;502
21.4;100;502
21.41;100;501
21.42;100;504
21.43;100;501
21.44;100;505
21.45;100;508
21.46;100;509
21.47;100;507
21.48;100;512
21.49;100;510
21.5;100;514
21.51;100;516
21.52;100;518
21.53;100;515
21.54;100;520
21.55;100;517
21.56;100;520
21.57;100;515
21.58;100;520
21.59;100;518
21.6;100;519
21.61;100;518
21.62;100;520
21.63;100;518
21.64;100;522
21.65;100;520
21.66;100;525
21.67;100;516
21.68;100;517
21.69;100;523
21.7;100;523
21.71;100;512
21.72;100;504
21.73;100;500
21.74;100;501
21.75;100;504
21.76;100;505
21.77;100;505
21.78;100;507
21.79;100;509
21.8;100;508
21.81;100;504
21.82;100;487
21.83;100;490
21.84;100;591
21.85;100;697
21.86;100;687
21.87;100;496
21.88;100;464
21.89;100;461
21.9;100;472
21.91;100;473
21.92;100;477
21.93;100;482
21.94;100;487
21.95;100;488
21.96;100;488
21.97;100;493
21.98;100;500
21.99;100;503
22;100;507
22.01;100;509
22.02;100;513
22.03;100;514
22.04;100;525
22.05;100;530
22.06;100;546
22.07;100;556
22.08;100;564
22.09;100;566
22.1;100;566
22.11;100;558
22.12;100;546
22.13;100;525
22.14;100;502
22.15;100;473
22.16;100;467
22.17;100;459
22.18;100;458
22.19;100;458
22.2;100;460
22.21;100;466
22.22;100;474
22.23;100;475
22.24;100;484
22.25;100;481
22.26;100;490
22.27;100;491
22.28;100;498
22.29;100;499
22.3;100;503
22.31;100;502
22.32;100;508
22.33;100;501
22.34;100;507
22.35;100;501
22.36;100;503
22.37;100;499
22.38;100;505
22.39;100;504
22.4;100;507
22.41;100;508
22.42;100;511
22.43;100;503
22.44;100;511
22.45;100;505
22.46;100;508
22.47;100;504
22.48;100;508
22.49;100;506
22.5;100;508
22.51;100;505
22.52;100;510
22.53;100;509
22.54;100;509
22.55;100;511
22.56;100;511
22.57;100;512
22.58;100;519
22.59;100;515
22.6;100;518
22.61;100;521
22.62;100;522
22.63;100;519
22.64;100;512
22.65;100;507
22.66;100;514
22.67;100;513
22.68;100;514
22.69;100;511
22.7;100;514
22.71;100;515
22.72;100;515
22.73;100;498
22.74;100;487
22.75;100;557
22.76;100;672
22.77;100;707
22.78;100;504
22.79;100;468
22.8;100;471
22.81;100;460
22.82;100;479
22.83;100;481
22.84;100;487
22.85;100;487
22.86;100;492
22.87;100;498
22.88;100;505
22.89;100;507
22.9;100;511
22.91;100;510
22.92;100;513
22.93;100;517
22.94;100;524
22.95;100;525
22.96;100;534
22.97;100;537
22.98;100;549
22.99;100;555
23;100;558
23.01;100;561
23.02;100;548
23.03;100;544
23.04;100;521
23.05;100;497
23.06;100;476
23.07;100;459
23.08;100;448
23.09;100;445
23.1;100;450
23.11;100;451
23.12;100;458
23.13;100;460
23.14;100;469
23.15;100;475
23.16;100;481
23.17;100;484
23.18;100;492
23.19;100;492
23.2;100;497
23.21;100;498
23.22;100;497
23.23;100;505
23.24;100;508
23.25;100;504
23.26;100;504
23.27;100;508
23.28;100;509
23.29;100;504
23.3;100;508
23.31;100;505
23.32;100;504
23.33;100;507
23.34;100;510
23.35;100;511
23.36;100;515
23.37;100;506
23.38;100;510
23.39;100;522
23.4;100;516
23.41;100;518
23.42;100;529
23.43;100;525
23.44;100;518
23.45;100;512
23.46;100;508
23.47;100;507
23.48;100;516
23.49;100;512
23.5;100;510
23.51;100;508
23.52;100;508
23.53;100;509
23.54;100;509
23.55;100;481
23.56;100;499
23.57;100;597
23.58;100;679
23.59;100;596
23.6;100;459
23.61;100;477
23.62;100;472
23.63;100;478
23.64;100;486
23.65;100;483
23.66;100;488
23.67;100;490
23.68;100;495
23.69;100;493
23.7;100;502
23.71;100;501
23.72;100;504
23.73;100;507
23.74;100;511
23.75;100;517
23.76;100;525
23.77;100;526
23.78;100;533
23.79;100;545
23.8;100;556
23.81;100;558
23.82;100;562
23.83;100;556
23.84;100;550
23.85;100;527
23.86;100;507
23.87;100;481
23.88;100;465
23.89;100;455
23.9;100;450
23.91;100;447
23.92;100;455
23.93;100;457
23.94;100;465
23.95;100;465
23.96;100;478
23.97;100;481
23.98;100;486
23.99;100;489
24;100;498
24.01;100;496
24.02;100;502
24.03;100;503
24.04;100;507
24.05;100;503
24.06;100;506
24.07;100;504
24.08;100;509
24.09;100;502
24.1;100;509
24.11;100;504
24.12;100;507
24.13;100;506
24.14;100;512
24.15;100;511
24.16;100;516
24.17;100;521
24.18;100;519
24.19;100;517
24.2;100;524
24.21;100;527
24.22;100;525
24.23;100;518
24.24;100;509
24.25;100;509
24.26;100;511
24.27;100;514
24.28;100;516
24.29;100;511
24.3;100;512
24.31;100;514
24.32;100;510
24.33;100;492
24.34;100;519
24.35;100;618
24.36;100;693
24.37;100;600
24.38;100;475
24.39;100;476
24.4;100;471
24.41;100;476
24.42;100;482
24.43;100;482
24.44;100;490
24.45;100;489
24.46;100;496
24.47;100;491
24.48;100;499
24.49;100;499
24.5;100;502
24.51;100;504
24.52;100;510
24.53;100;513
24.54;100;518
24.55;100;524
24.56;100;532
24.57;100;543
24.58;100;550
24.59;100;551
24.6;100;558
24.61;100;552
24.62;100;550
24.63;100;527
24.64;100;505
24.65;100;481
24.66;100;468
24.67;100;455
24.68;100;461
24.69;100;451
24.7;100;468
24.71;100;465
24.72;100;472
24.73;100;475
24.74;100;483
24.75;100;484
24.76;100;495
24.77;100;492
24.78;100;499
24.79;100;505
24.8;100;504
24.81;100;505
24.82;100;507
24.83;100;513
24.84;100;507
24.85;100;504
24.86;100;514
24.87;100;508
24.88;100;512
24.89;100;509
24.9;100;513
24.91;100;511
24.92;100;512
24.93;100;512
24.94;100;518
24.95;100;512
24.96;100;513
24.97;100;516
24.98;100;515
24.99;100;512
25;100;515
25.01;100;514
25.02;100;514
25.03;100;513
25.04;100;520
25.05;100;512
25.06;100;512
25.07;100;502
25.08;100;502
25.09;100;506
25.1;100;505
25.11;100;508
25.12;100;511
25.13;100;510
25.14;100;514
25.15;100;512
25.16;100;494
25.17;100;518
25.18;100;631
25.19;100;698
25.2;100;621
25.21;100;483
25.22;100;478
25.23;100;467
25.24;100;479
25.25;100;483
25.26;100;481
25.27;100;492
25.28;100;497
25.29;100;498
25.3;100;500
25.31;100;500
25.32;100;506
25.33;100;513
25.34;100;515
25.35;100;518
25.36;100;529
25.37;100;529
25.38;100;542
25.39;100;544
25.4;100;558
25.41;100;559
25.42;100;570
25.43;100;573
25.44;100;568
25.45;100;560
25.46;100;547
25.47;100;525
25.48;100;498
25.49;100;483
25.5;100;472
25.51;100;467
25.52;100;469
25.53;100;466
25.54;100;472
25.55;100;475
25.56;100;477
25.57;100;481
25.58;100;479
25.59;100;485
25.6;100;488
25.61;100;488
25.62;100;492
25.63;100;490
25.64;100;497
25.65;100;497
25.66;100;503
25.67;100;497
25.68;100;499
25.69;100;496
25.7;100;500
25.71;100;502
25.72;100;502
25.73;100;507
25.74;100;510
25.75;100;504
25.76;100;511
25.77;100;510
25.78;100;509
25.79;100;507
25.8;100;511
25.81;100;510
25.82;100;511
25.83;100;509
25.84;100;509
25.85;100;510
25.86;100;511
25.87;100;507
25.88;100;512
25.89;100;506
25.9;100;509
25.91;100;504
25.92;100;504
25.93;100;502
25.94;100;508
25.95;100;506
25.96;100;499
25.97;100;511
25.98;100;503
25.99;100;498
26;100;492
26.01;100;487
26.02;100;490
26.03;100;488
26.04;100;494
26.05;100;495
26.06;100;495
26.07;100;497
26.08;100;497
26.09;100;475
26.1;100;494
26.11;100;594
26.12;100;679
26.13;100;649
26.14;100;486
26.15;100;451
26.16;100;451
26.17;100;455
26.18;100;462
26.19;100;470
26.2;100;479
26.21;100;479
26.22;100;483
26.23;100;482
26.24;100;490
26.25;100;491
26.26;100;491
26.27;100;497
26.28;100;495
26.29;100;502
26.3;100;506
26.31;100;512
26.32;100;526
26.33;100;527
26.34;100;538
26.35;100;543
26.36;100;547
26.37;100;545
26.38;100;541
26.39;100;529
26.4;100;512
26.41;100;485
26.42;100;468
26.43;100;455
26.44;100;447
26.45;100;440
26.46;100;445
26.47;100;447
26.48;100;456
26.49;100;460
26.5;100;468
26.51;100;468
26.52;100;477
26.53;100;474
26.54;100;481
26.55;100;481
26.56;100;486
26.57;100;488
26.58;100;492
26.59;100;492
26.6;100;492
26.61;100;493
26.62;100;494
26.63;100;497
26.64;100;499
26.65;100;502
26.66;100;503
26.67;100;501
26.68;100;503
26.69;100;504
26.7;100;504
26.71;100;506
26.72;100;508
26.73;100;507
26.74;100;509
26.75;100;508
26.76;100;509
26.77;100;510
26.78;100;511
26.79;100;508
26.8;100;517
26.81;100;508
26.82;100;511
26.83;100;506
26.84;100;508
26.85;100;509
26.86;100;512
26.87;100;508
26.88;100;513
26.89;100;510
26.9;100;512
26.91;100;513
26.92;100;511
26.93;100;507
26.94;100;513
26.95;100;515
26.96;100;520
26.97;100;508
26.98;100;517
26.99;100;521
27;100;518
27.01;100;512
27.02;100;504
27.03;100;502
27.04;100;506
27.05;100;502
27.06;100;505
27.07;100;505
27.08;100;502
27.09;100;504
27.1;100;506
27.11;100;484
27.12;100;510
27.13;100;621
27.14;100;694
27.15;100;641
27.16;100;478
27.17;100;453
27.18;100;453
27.19;100;457
27.2;100;470
27.21;100;471
27.22;100;477
27.23;100;480
27.24;100;483
27.25;100;487
27.26;100;492
27.27;100;493
27.28;100;502
27.29;100;502
27.3;100;508
27.31;100;508
27.32;100;519
27.33;100;528
27.34;100;536
27.35;100;542
27.36;100;554
27.37;100;559
27.38;100;563
27.39;100;566
27.4;100;558
27.41;100;544
27.42;100;529
27.43;100;502
27.44;100;479
27.45;100;465
27.46;100;462
27.47;100;455
27.48;100;462
27.49;100;460
27.5;100;471
27.51;100;473
27.52;100;480
27.53;100;482
27.54;100;487
27.55;100;490
27.56;100;499
27.57;100;496
27.58;100;499
27.59;100;504
27.6;100;508
27.61;100;504
27.62;100;506
27.63;100;505
27.64;100;508
27.65;100;506
27.66;100;510
27.67;100;508
27.68;100;505
27.69;100;502
27.7;100;507
27.71;100;505
27.72;100;504
27.73;100;504
27.74;100;506
27.75;100;509
27.76;100;509
27.77;100;505
27.78;100;511
27.79;100;510
27.8;100;512
27.81;100;513
27.82;100;514
27.83;100;514
27.84;100;516
27.85;100;518
27.86;100;519
27.87;100;517
27.88;100;518
27.89;100;519
27.9;100;516
27.91;100;518
27.92;100;518
27.93;100;512
27.94;100;515
27.95;100;516
27.96;100;517
27.97;100;518
27.98;100;529
27.99;100;526
28;100;519
28.01;100;509
28.02;100;512
28.03;100;510
28.04;100;515
28.05;100;513
28.06;100;514
28.07;100;511
28.08;100;516
28.09;100;507
28.1;100;491
28.11;100;566
28.12;100;673
28.13;100;706
28.14;100;530
28.15;100;467
28.16;100;461
28.17;100;463
28.18;100;474
28.19;100;477
28.2;100;487
28.21;100;495
28.22;100;499
28.23;100;497
28.24;100;510
28.25;100;504
28.26;100;512
28.27;100;513
28.28;100;524
28.29;100;523
28.3;100;530
28.31;100;532
28.32;100;542
28.33;100;549
28.34;100;557
28.35;100;561
28.36;100;565
28.37;100;567
28.38;100;561
28.39;100;548
28.4;100;536
28.41;100;513
28.42;100;491
28.43;100;467
28.44;100;463
28.45;100;453
28.46;100;458
28.47;100;457
28.48;100;462
28.49;100;467
28.5;100;481
28.51;100;479
28.52;100;488
28.53;100;497
28.54;100;498
28.55;100;501
28.56;100;504
28.57;100;503
28.58;100;502
28.59;100;508
28.6;100;500
28.61;100;506
28.62;100;510
28.63;100;510
28.64;100;512
28.65;100;510
28.66;100;513
28.67;100;514
28.68;100;515
28.69;100;510
28.7;100;515
28.71;100;511
28.72;100;515
28.73;100;513
28.74;100;513
28.75;100;513
28.76;100;515
28.77;100;515
28.78;100;516
28.79;100;515
28.8;100;516
28.81;100;524
28.82;100;526
28.83;100;521
28.84;100;529
28.85;100;529
28.86;100;533
28.87;100;520
28.88;100;514
28.89;100;513
28.9;100;522
28.91;100;512
28.92;100;515
28.93;100;516
28.94;100;512
28.95;100;510
28.96;100;505
28.97;100;491
28.98;100;563
28.99;100;663
29;100;684
29.01;100;484
29.02;100;468
29.03;100;472
29.04;100;473
29.05;100;483
29.06;100;482
29.07;100;494
29.08;100;497
29.09;100;500
29.1;100;503
29.11;100;502
29.12;100;508
29.13;100;510
29.14;100;513
29.15;100;513
29.16;100;519
29.17;100;524
29.18;100;532
29.19;100;534
29.2;100;547
29.21;100;552
29.22;100;564
29.23;100;565
29.24;100;565
29.25;100;553
29.26;100;539
29.27;100;524
29.28;100;498
29.29;100;472
29.3;100;455
29.31;100;449
29.32;100;446
29.33;100;448
29.34;100;453
29.35;100;454
29.36;100;468
29.37;100;469
29.38;100;477
29.39;100;481
29.4;100;484
29.41;100;485
29.42;100;492
29.43;100;493
29.44;100;496
29.45;100;496
29.46;100;498
29.47;100;498
29.48;100;497
29.49;100;497
29.5;100;491
29.51;100;496
29.52;100;504
29.53;100;500
29.54;100;507
29.55;100;503
29.56;100;508
29.57;100;500
29.58;100;499
29.59;100;508
29.6;100;508
29.61;100;504
29.62;100;513
29.63;100;511
29.64;100;508
29.65;100;493
29.66;100;503
29.67;100;500
29.68;100;507
29.69;100;509
29.7;100;517
29.71;100;509
29.72;100;512
29.73;100;513
29.74;100;495
29.75;100;504
29.76;100;601
29.77;100;676
29.78;100;614
29.79;100;465
29.8;100;480
29.81;100;475
29.82;100;481
29.83;100;483
29.84;100;487
29.85;100;492
29.86;100;492
29.87;100;494
29.88;100;496
29.89;100;496
29.9;100;500
29.91;100;501
29.92;100;509
29.93;100;513
29.94;100;519
29.95;100;518
29.96;100;529
29.97;100;536
29.98;100;547
29.99;100;551
30;100;558
30.01;100;561
30.02;100;561
30.03;100;552
30.04;100;532
30.05;100;509
30.06;100;494
30.07;100;466
30.08;100;462
30.09;100;457
30.1;100;457
30.11;100;462
30.12;100;462
30.13;100;472
30.14;100;475
30.15;100;479
30.16;100;488
30.17;100;489
30.18;100;500
30.19;100;501
30.2;100;508
30.21;100;505
30.22;100;510
30.23;100;513
30.24;100;512
30.25;100;508
30.26;100;513
30.27;100;511
30.28;100;514
30.29;100;508
30.3;100;512
30.31;100;512
30.32;100;516
30.33;100;512
30.34;100;517
30.35;100;514
30.36;100;519
30.37;100;510
30.38;100;521
30.39;100;521
30.4;100;514
30.41;100;507
30.42;100;507
30.43;100;503
30.44;100;506
30.45;100;502
30.46;100;508
30.47;100;505
30.48;100;509
30.49;100;509
30.5;100;491
30.51;100;508
30.52;100;613
30.53;100;692
30.54;100;638
30.55;100;477
30.56;100;477
30.57;100;467
30.58;100;476
30.59;100;479
30.6;100;487
30.61;100;489
30.62;100;489
30.63;100;494
30.64;100;503
30.65;100;505
30.66;100;510
30.67;100;504
30.68;100;512
30.69;100;509
30.7;100;516
30.71;100;521
30.72;100;528
30.73;100;527
30.74;100;541
30.75;100;548
30.76;100;553
30.77;100;555
30.78;100;555
30.79;100;540
30.8;100;533
30.81;100;508
30.82;100;484
30.83;100;466
30.84;100;455
30.85;100;450
30.86;100;451
30.87;100;451
30.88;100;459
30.89;100;465
30.9;100;467
30.91;100;471
30.92;100;481
30.93;100;487
30.94;100;491
30.95;100;492
30.96;100;496
30.97;100;498
30.98;100;501
30.99;100;503
31;100;504
31.01;100;505
31.02;100;506
31.03;100;500
31.04;100;505
31.05;100;504
31.06;100;503
31.07;100;502
31.08;100;507
31.09;100;509
31.1;100;506
31.11;100;500
31.12;100;504
31.13;100;505
31.14;100;511
31.15;100;507
31.16;100;512
31.17;100;506
31.18;100;513
31.19;100;518
31.2;100;508
31.21;100;500
31.22;100;496
31.23;100;490
31.24;100;497
31.25;100;498
31.26;100;497
31.27;100;499
31.28;100;502
31.29;100;494
31.3;100;478
31.31;100;496
31.32;100;615
31.33;100;694
31.34;100;654
31.35;100;479
31.36;100;454
31.37;100;447
31.38;100;462
31.39;100;463
31.4;100;472
31.41;100;472
31.42;100;482
31.43;100;484
31.44;100;489
31.45;100;491
31.46;100;497
31.47;100;497
31.48;100;504
31.49;100;512
31.5;100;517
31.51;100;518
31.52;100;523
31.53;100;534
31.54;100;547
31.55;100;553
31.56;100;560
31.57;100;555
31.58;100;554
31.59;100;546
31.6;100;533
31.61;100;510
31.62;100;486
31.63;100;462
31.64;100;456
31.65;100;450
31.66;100;450
31.67;100;452
31.68;100;455
31.69;100;459
31.7;100;466
31.71;100;467
31.72;100;475
31.73;100;480
31.74;100;487
31.75;100;487
31.76;100;493
31.77;100;491
31.78;100;496
31.79;100;505
31.8;100;501
31.81;100;504
31.82;100;502
31.83;100;504
31.84;100;509
31.85;100;504
31.86;100;511
31.87;100;509
31.88;100;508
31.89;100;502
31.9;100;507
31.91;100;508
31.92;100;511
31.93;100;505
31.94;100;504
31.95;100;505
31.96;100;506
31.97;100;506
31.98;100;512
31.99;100;502
32;100;504
32.01;100;515
32.02;100;512
32.03;100;502
32.04;100;498
32.05;100;495
32.06;100;494
32.07;100;496
32.08;100;499
32.09;100;502
32.1;100;503
32.11;100;500
32.12;100;502
32.13;100;476
32.14;100;508
32.15;100;623
32.16;100;704
32.17;100;636
32.18;100;477
32.19;100;462
32.2;100;460
32.21;100;466
32.22;100;476
32.23;100;481
32.24;100;482
32.25;100;490
32.26;100;495
32.27;100;496
32.28;100;502
32.29;100;504
32.3;100;509
32.31;100;514
32.32;100;511
32.33;100;521
32.34;100;527
32.35;100;527
32.36;100;538
32.37;100;544
32.38;100;554
32.39;100;558
32.4;100;560
32.41;100;556
32.42;100;550
32.43;100;534
32.44;100;507
32.45;100;483
32.46;100;466
32.47;100;452
32.48;100;447
32.49;100;444
32.5;100;449
32.51;100;454
32.52;100;465
32.53;100;466
32.54;100;472
32.55;100;476
32.56;100;480
32.57;100;481
32.58;100;487
32.59;100;488
32.6;100;498
32.61;100;497
32.62;100;502
32.63;100;504
32.64;100;506
32.65;100;506
32.66;100;508
32.67;100;502
32.68;100;507
32.69;100;511
32.7;100;510
32.71;100;508
32.72;100;502
32.73;100;502
32.74;100;507
32.75;100;501
32.76;100;511
32.77;100;513
32.78;100;509
32.79;100;510
32.8;100;510
32.81;100;510
32.82;100;512
32.83;100;511
32.84;100;518
32.85;100;517
32.86;100;517
32.87;100;515
32.88;100;524
32.89;100;514
32.9;100;511
32.91;100;501
32.92;100;504
32.93;100;505
32.94;100;504
32.95;100;503
32.96;100;502
32.97;100;504
32.98;100;506
32.99;100;497
33;100;477
33.01;100;518
33.02;100;634
33.03;100;711
33.04;100;605
33.05;100;468
33.06;100;460
33.07;100;454
33.08;100;467
33.09;100;472
33.1;100;480
33.11;100;488
33.12;100;494
33.13;100;493
33.14;100;495
33.15;100;500
33.16;100;500
33.17;100;501
33.18;100;506
33.19;100;505
33.2;100;513
33.21;100;519
33.22;100;527
33.23;100;540
33.24;100;546
33.25;100;554
33.26;100;557
33.27;100;559
33.28;100;557
33.29;100;543
33.3;100;530
33.31;100;507
33.32;100;480
33.33;100;462
33.34;100;454
33.35;100;448
33.36;100;449
33.37;100;450
33.38;100;456
33.39;100;460
33.4;100;471
33.41;100;470
33.42;100;475
33.43;100;484
33.44;100;490
33.45;100;493
33.46;100;496
33.47;100;501
33.48;100;504
33.49;100;503
33.5;100;507
33.51;100;505
33.52;100;507
33.53;100;503
33.54;100;507
33.55;100;504
33.56;100;502
33.57;100;506
33.58;100;504
33.59;100;506
33.6;100;506
33.61;100;504
33.62;100;510
33.63;100;508
33.64;100;511
33.65;100;508
33.66;100;507
33.67;100;510
33.68;100;516
33.69;100;513
33.7;100;513
33.71;100;516
33.72;100;520
33.73;100;509
33.74;100;508
33.75;100;512
33.76;100;512
33.77;100;510
33.78;100;509
33.79;100;510
33.8;100;512
33.81;100;519
33.82;100;512
33.83;100;504
33.84;100;486
33.85;100;541
33.86;100;659
33.87;100;696
33.88;100;521
33.89;100;467
33.9;100;472
33.91;100;469
33.92;100;482
33.93;100;481
33.94;100;485
33.95;100;489
33.96;100;495
33.97;100;497
33.98;100;500
33.99;100;498
34;100;504
34.01;100;506
34.02;100;512
34.03;100;514
34.04;100;521
34.05;100;524
34.06;100;536
34.07;100;540
34.08;100;549
34.09;100;554
34.1;100;564
34.11;100;558
34.12;100;557
34.13;100;544
34.14;100;521
34.15;100;496
34.16;100;470
34.17;100;453
34.18;100;441
34.19;100;440
34.2;100;441
34.21;100;448
34.22;100;455
34.23;100;459
34.24;100;474
34.25;100;479
34.26;100;483
34.27;100;482
34.28;100;491
34.29;100;497
34.3;100;502
34.31;100;500
34.32;100;506
34.33;100;501
34.34;100;507
34.35;100;503
34.36;100;505
34.37;100;502
34.38;100;502
34.39;100;499
34.4;100;504
34.41;100;505
34.42;100;511
34.43;100;504
34.44;100;511
34.45;100;507
34.46;100;512
34.47;100;512
34.48;100;515
34.49;100;514
34.5;100;525
34.51;100;520
34.52;100;512
34.53;100;505
34.54;100;505
34.55;100;503
34.56;100;507
34.57;100;507
34.58;100;505
34.59;100;507
34.6;100;508
34.61;100;508
34.62;100;503
34.63;100;483
34.64;100;511
34.65;100;611
34.66;100;692
34.67;100;600
34.68;100;469
34.69;100;479
34.7;100;472
34.71;100;476
34.72;100;479
34.73;100;484
34.74;100;492
34.75;100;492
34.76;100;495
34.77;100;499
34.78;100;500
34.79;100;500
34.8;100;510
34.81;100;511
34.82;100;521
34.83;100;520
34.84;100;529
34.85;100;533
34.86;100;539
34.87;100;549
34.88;100;556
34.89;100;558
34.9;100;560
34.91;100;551
34.92;100;547
34.93;100;523
34.94;100;505
34.95;100;481
34.96;100;462
34.97;100;453
34.98;100;459
34.99;100;456
35;100;461
35.01;100;467
